	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001892.1_1	QGNH01001892.1	QGNH01001892.1	1	3	1499	1	D							Protein of unknown function (DUF559) [PF04480.15]				0	False	F
QGNH01001892.1_2	QGNH01001892.1	QGNH01001892.1	2	1490	1816	1	E											0	False	F
QGNH01001892.1_3	QGNH01001892.1	QGNH01001892.1	3	1816	2187	1	D							SNF2-related domain [PF00176.26]				0	False	F
QGNH01001892.1_4	QGNH01001892.1	QGNH01001892.1	4	2277	3935	1	D							Helicase conserved C-terminal domain [PF00271.34]				0	False	F
QGNH01001892.1_5	QGNH01001892.1	QGNH01001892.1	5	4111	8229	1	D							MmeI, DNA-methyltransferase domain [PF20473.1]; N-6 DNA Methylase [PF02384.19]				0	False	F
QGNH01001892.1_6	QGNH01001892.1	QGNH01001892.1	6	8498	9664	1	D	YP_009198461.1	YP_009198461.1 integrase [Mycobacterium phage MarQuardt]	False	0.347	214.0	3.946e-59	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001892.1_7	QGNH01001892.1	QGNH01001892.1	7	9793	10065	1	E											0	False	F
QGNH01001892.1_8	QGNH01001892.1	QGNH01001892.1	8	10298	11092	1	E											0	False	F
QGNH01001892.1_9	QGNH01001892.1	QGNH01001892.1	9	11062	11874	1	E								VOG08463	REFSEQ Rnase E; Xu	Xu	0	False	F
QGNH01001892.1_10	QGNH01001892.1	QGNH01001892.1	10	12109	12390	1	E	YP_009013553.1	YP_009013553.1 terminase large subunit [Mycobacterium phage Dori]	False	0.566	89.0	1.2080000000000002e-20					0	False	F
