	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001470.1_1	QGNH01001470.1	QGNH01001470.1	1	3	896	-1	E	YP_009831868.1	YP_009831868.1 hypothetical protein HWB05_gp143 [Streptomyces phage BRock]	False	0.315	111.0	1.7190000000000002e-25												0	False	F
QGNH01001470.1_2	QGNH01001470.1	QGNH01001470.1	2	970	4455	-1	D														Concanavalin A-like lectin/glucanases superfamily [PF13385.9]				0	False	MKF
QGNH01001470.1_3	QGNH01001470.1	QGNH01001470.1	3	4463	5419	-1	E																		0	False	F
QGNH01001470.1_4	QGNH01001470.1	QGNH01001470.1	4	5423	5851	-1	E																		0	False	
QGNH01001470.1_5	QGNH01001470.1	QGNH01001470.1	5	5860	6615	-1	E																		0	False	
QGNH01001470.1_6	QGNH01001470.1	QGNH01001470.1	6	6641	6940	-1	E																		0	False	
QGNH01001470.1_7	QGNH01001470.1	QGNH01001470.1	7	6955	7500	-1	E																		0	False	
QGNH01001470.1_8	QGNH01001470.1	QGNH01001470.1	8	7630	8622	-1	D	YP_009831872.1	YP_009831872.1 major head protein [Streptomyces phage BRock]	True	0.668	452.0	3.663e-142								Protein of unknown function (DUF4043) [PF13252.9]	VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	V
QGNH01001470.1_9	QGNH01001470.1	QGNH01001470.1	9	8770	9582	-1	E	YP_009831873.1	YP_009831873.1 hypothetical protein HWB05_gp148 [Streptomyces phage BRock]	False	0.259	95.0	2.3920000000000003e-20												0	False	
QGNH01001470.1_10	QGNH01001470.1	QGNH01001470.1	10	9672	13364	-1	D	YP_009831874.1	YP_009831874.1 portal protein [Streptomyces phage BRock]	False	0.213	292.0	1.883e-78	MER0226679	N11	MER0226679 - family N11 unassigned peptide lyases (Acidovorax avenae) [N11.UPW]#N11#{peptidase unit: 2212-2545}~source ABM32308~	False	126.0	3.244e-27	0.264	Phage portal protein, SPP1 Gp6-like [PF05133.17]	VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VP
QGNH01001470.1_11	QGNH01001470.1	QGNH01001470.1	11	13368	13700	-1	E																		0	False	
QGNH01001470.1_12	QGNH01001470.1	QGNH01001470.1	12	13741	14346	-1	E																		0	False	
QGNH01001470.1_13	QGNH01001470.1	QGNH01001470.1	13	14530	15138	-1	E																		0	False	
QGNH01001470.1_14	QGNH01001470.1	QGNH01001470.1	14	15231	15626	-1	E	YP_009831880.1	YP_009831880.1 hypothetical protein HWB05_gp155 [Streptomyces phage BRock]	False	0.425	102.0	9.843e-25												0	False	
QGNH01001470.1_15	QGNH01001470.1	QGNH01001470.1	15	15680	16393	-1	D	YP_010059833.1	YP_010059833.1 galactosyl transferase [Mycobacterium phage Phrappuccino]	False	0.268	86.0	1.632e-17								Glycosyltransferase like family 2 [PF10111.12]; N-terminal domain of galactosyltransferase [PF02709.17]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family group 2 [PF13632.9]	VOG03982	REFSEQ galactosyl transferase; Xu	Xu	0	False	
QGNH01001470.1_16	QGNH01001470.1	QGNH01001470.1	16	16390	16989	-1	D														Glycosyltransferase like family 2 [PF10111.12]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]; Glycosyl transferase family group 2 [PF13632.9]				0	False	
QGNH01001470.1_17	QGNH01001470.1	QGNH01001470.1	17	16973	17749	-1	D														Glycosyl transferase family 2 [PF13704.9]				0	False	
QGNH01001470.1_18	QGNH01001470.1	QGNH01001470.1	18	17746	18069	-1	E	YP_010581864.1	YP_010581864.1 Tad1 [Bacillus phage SPG24]	False	0.423	61.0	6.719e-11									VOG10743	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001470.1_19	QGNH01001470.1	QGNH01001470.1	19	18177	18947	-1	D														Glycosyltransferase like family 2 [PF13641.9]				0	False	F
QGNH01001470.1_20	QGNH01001470.1	QGNH01001470.1	20	19170	19550	-1	E																		0	False	F
QGNH01001470.1_21	QGNH01001470.1	QGNH01001470.1	21	19550	19678	-1	E																		0	False	F
QGNH01001470.1_22	QGNH01001470.1	QGNH01001470.1	22	19671	20609	-1	E																		0	False	F
QGNH01001470.1_23	QGNH01001470.1	QGNH01001470.1	23	20609	21016	-1	D														KTSC domain [PF13619.9]				0	False	F
QGNH01001470.1_24	QGNH01001470.1	QGNH01001470.1	24	21026	21442	-1	E																		0	False	F
QGNH01001470.1_25	QGNH01001470.1	QGNH01001470.1	25	21962	22249	-1	E	YP_009959964.1	YP_009959964.1 hypothetical protein I5H65_gp091 [Mycobacterium phage Minnie]	False	0.482	83.0	8.131e-19									VOG00485	sp|Q38441|YOR5_BPSPP Uncharacterized 10.3 kDa protein in GP2-GP6 intergenic region; Xu	Xu	0	False	F
QGNH01001470.1_26	QGNH01001470.1	QGNH01001470.1	26	22398	22574	-1	E																		0	False	F
QGNH01001470.1_27	QGNH01001470.1	QGNH01001470.1	27	22571	22933	-1	E																		0	False	F
QGNH01001470.1_28	QGNH01001470.1	QGNH01001470.1	28	22934	23167	-1	E																		0	False	F
QGNH01001470.1_29	QGNH01001470.1	QGNH01001470.1	29	23190	23357	-1	E																		0	False	F
