	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001373.1_1	QGNH01001373.1	QGNH01001373.1	1	3	125	-1	E																				0	False	F
QGNH01001373.1_2	QGNH01001373.1	QGNH01001373.1	2	164	1936	-1	E			YP_009619900.1	YP_009619900.1 hypothetical protein FDJ07_gp005 [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.289	97.0	2.59e-19									VOG31605	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001373.1_3	QGNH01001373.1	QGNH01001373.1	3	1917	2594	-1	D			YP_009619898.1	YP_009619898.1 protease [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.516	184.0	3.187e-51								Putative phage serine protease XkdF [PF14550.9]	VOG02507	sp|P45920|YQBD_BACSU Uncharacterized protein YqbD; Xu	Xu	0	False	F
QGNH01001373.1_4	QGNH01001373.1	QGNH01001373.1	4	2713	4740	-1	E			YP_009043594.1	YP_009043594.1 portal protein [Pseudomonas phage phiPSA1]	False	0.456	121.0	1.0490000000000002e-26												0	False	F
QGNH01001373.1_5	QGNH01001373.1	QGNH01001373.1	5	4740	4919	-1	E																				0	False	F
QGNH01001373.1_6	QGNH01001373.1	QGNH01001373.1	6	4929	6929	-1	D			YP_009619896.1	YP_009619896.1 portal protein [Stenotrophomonas phage vB_SmaS_DLP_5]	True	0.46	364.0	1.602e-106								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xs;Xh;Xr	0	False	VF
QGNH01001373.1_7	QGNH01001373.1	QGNH01001373.1	7	6983	10210	-1	D			YP_009620041.1	YP_009620041.1 DNA polymerase [Stenotrophomonas phage vB_SmaS_DLP_5]	True	0.32	507.0	9.444e-150	MER0180762	N10	MER0180762 - intein-containing replicative DNA helicase precursor (Meiothermus ruber) [N10.002]#N10#{peptidase unit: 390-500, 652-818}~source ADD29337~	False	80.0	2.048e-13	0.228	DNA polymerase family A [PF00476.23]; Intein splicing domain [PF14890.9]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01001373.1_8	QGNH01001373.1	QGNH01001373.1	8	10201	10698	-1	D			YP_009616848.1	YP_009616848.1 HNH endonuclease [Pseudomonas phage vB_PsyM_KIL4]	False	0.48	131.0	4.084e-34								AP2 domain [PF00847.23]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
QGNH01001373.1_9	QGNH01001373.1	QGNH01001373.1	9	10722	11132	-1	E																				0	False	
QGNH01001373.1_10	QGNH01001373.1	QGNH01001373.1	10	11117	11329	-1	E																				0	False	
QGNH01001373.1_11	QGNH01001373.1	QGNH01001373.1	11	11331	12185	-1	E																				0	False	
QGNH01001373.1_12	QGNH01001373.1	QGNH01001373.1	12	12515	13276	-1	D			YP_009620037.1	YP_009620037.1 thymidylate synthase [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.463	147.0	3.961e-38								Protein-tyrosine phosphatase [PF00102.30]; Cyclin-dependent kinase inhibitor 3 (CDKN3) [PF05706.15]	VOG31610	REFSEQ thymidylate synthase; Xu	Xu	0	False	
QGNH01001373.1_13	QGNH01001373.1	QGNH01001373.1	13	13291	13731	-1	E			YP_009957160.1	YP_009957160.1 HNH endonuclease [Mycobacterium phage Firehouse51]	False	0.412	69.0	5.15e-13									VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001373.1_14	QGNH01001373.1	QGNH01001373.1	14	13728	14807	-1	E			YP_009620036.1	YP_009620036.1 hypothetical protein FDJ07_gp079 [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.402	199.0	1.4889999999999998e-54									VOG31609	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001373.1_15	QGNH01001373.1	QGNH01001373.1	15	14909	15421	-1	D			YP_009620035.1	YP_009620035.1 thymidylate synthase [Stenotrophomonas phage vB_SmaS_DLP_5]	False	0.392	97.0	3.644e-22								Cyclin-dependent kinase inhibitor 3 (CDKN3) [PF05706.15]	VOG31610	REFSEQ thymidylate synthase; Xu	Xu	0	False	
QGNH01001373.1_16	QGNH01001373.1	QGNH01001373.1	16	15437	15655	-1	E																				0	False	
QGNH01001373.1_17	QGNH01001373.1	QGNH01001373.1	17	15631	15987	-1	E																				0	False	
QGNH01001373.1_18	QGNH01001373.1	QGNH01001373.1	18	16027	17925	-1	C	K01006	pyruvate, orthophosphate dikinase [EC:2.7.9.1]	YP_009620031.1	YP_009620031.1 kinase [Stenotrophomonas phage vB_SmaS_DLP_5]	True	0.437	404.0	1.919e-120								Pyruvate phosphate dikinase, AMP/ATP-binding domain [PF01326.22]; PEP-utilising enzyme, mobile domain [PF00391.26]				0	False	MK
QGNH01001373.1_19	QGNH01001373.1	QGNH01001373.1	19	17997	18446	-1	D			YP_010078786.1	YP_010078786.1 endonuclease [Ralstonia phage GP4]	False	0.405	101.0	5.242e-24								HNH endonuclease [PF13392.9]	VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001373.1_20	QGNH01001373.1	QGNH01001373.1	20	18443	18955	-1	E																				0	False	
QGNH01001373.1_21	QGNH01001373.1	QGNH01001373.1	21	18952	19293	-1	E																				0	False	
QGNH01001373.1_22	QGNH01001373.1	QGNH01001373.1	22	19280	19798	-1	D			YP_009616848.1	YP_009616848.1 HNH endonuclease [Pseudomonas phage vB_PsyM_KIL4]	False	0.45	130.0	1.905e-33								HNH endonuclease [PF13392.9]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
QGNH01001373.1_23	QGNH01001373.1	QGNH01001373.1	23	19785	21701	-1	E			YP_009620003.1	YP_009620003.1 terminase large subunit [Stenotrophomonas phage vB_SmaS_DLP_5]	True	0.576	616.0	3.755e-193									VOG01311	REFSEQ terminase; Xu	Xu	0	False	
QGNH01001373.1_24	QGNH01001373.1	QGNH01001373.1	24	21661	22317	-1	E																				0	False	
