locus_tag	ftype	length_bp	gene	EC_number	COG	product
MOIFALHB_00001	CDS	951	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
MOIFALHB_00002	CDS	1035	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
MOIFALHB_00003	CDS	1782	pgcA_1	5.4.2.2		Phosphoglucomutase
MOIFALHB_00004	CDS	369	ytrA		COG1725	HTH-type transcriptional repressor YtrA
MOIFALHB_00005	CDS	864	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
MOIFALHB_00006	CDS	999				hypothetical protein
MOIFALHB_00007	CDS	1101				hypothetical protein
MOIFALHB_00008	CDS	2511				hypothetical protein
MOIFALHB_00009	CDS	162				hypothetical protein
MOIFALHB_00010	CDS	867		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
MOIFALHB_00011	CDS	1356	trkA		COG0569	Trk system potassium uptake protein TrkA
MOIFALHB_00012	CDS	1443	trkG		COG0168	Trk system potassium uptake protein TrkG
MOIFALHB_00013	CDS	1233				hypothetical protein
MOIFALHB_00014	CDS	957				hypothetical protein
MOIFALHB_00015	CDS	1254				hypothetical protein
MOIFALHB_00016	CDS	1026	lnpD	5.1.3.2		UDP-glucose 4-epimerase
MOIFALHB_00017	CDS	615				hypothetical protein
MOIFALHB_00018	CDS	384				hypothetical protein
MOIFALHB_00019	CDS	579				hypothetical protein
MOIFALHB_00020	CDS	630				hypothetical protein
MOIFALHB_00021	CDS	927				hypothetical protein
MOIFALHB_00022	CDS	1389	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MOIFALHB_00023	CDS	1077				hypothetical protein
MOIFALHB_00024	CDS	963				hypothetical protein
MOIFALHB_00025	CDS	1191	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MOIFALHB_00026	CDS	1275	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
MOIFALHB_00027	CDS	1125	glgC_2	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
MOIFALHB_00028	CDS	273	spoVG			Putative septation protein SpoVG
MOIFALHB_00029	CDS	747				hypothetical protein
MOIFALHB_00030	CDS	657	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
MOIFALHB_00031	CDS	831	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
MOIFALHB_00032	CDS	1002	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
MOIFALHB_00033	CDS	1710				hypothetical protein
MOIFALHB_00034	CDS	576	flr			Flavoredoxin
MOIFALHB_00035	CDS	1635				hypothetical protein
MOIFALHB_00036	CDS	1599	speE_1	2.5.1.16		Polyamine aminopropyltransferase
MOIFALHB_00037	CDS	825	mecA			Adapter protein MecA
MOIFALHB_00038	CDS	1218				hypothetical protein
MOIFALHB_00039	CDS	483	tadA	3.5.4.33		tRNA-specific adenosine deaminase
MOIFALHB_00040	CDS	441	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
MOIFALHB_00041	CDS	1053	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MOIFALHB_00042	CDS	1914				hypothetical protein
MOIFALHB_00043	CDS	1437	proS	6.1.1.15	COG0442	Proline--tRNA ligase
MOIFALHB_00044	CDS	1194	ackA	2.7.2.1	COG0282	Acetate kinase
MOIFALHB_00045	CDS	507				hypothetical protein
MOIFALHB_00046	CDS	1965				hypothetical protein
MOIFALHB_00047	CDS	678				hypothetical protein
MOIFALHB_00048	CDS	792				hypothetical protein
