locus_tag	ftype	length_bp	gene	EC_number	COG	product
MNCEAILM_00001	CDS	567				hypothetical protein
MNCEAILM_00002	CDS	777				hypothetical protein
MNCEAILM_00003	CDS	264				hypothetical protein
MNCEAILM_00004	CDS	108				hypothetical protein
MNCEAILM_00005	CDS	195				hypothetical protein
MNCEAILM_00006	tRNA	72				tRNA-Pro(tgg)
MNCEAILM_00007	CDS	1692				hypothetical protein
MNCEAILM_00008	CDS	1440				hypothetical protein
MNCEAILM_00009	CDS	291				hypothetical protein
MNCEAILM_00010	CDS	765				hypothetical protein
MNCEAILM_00011	CDS	429				hypothetical protein
MNCEAILM_00012	CDS	516				hypothetical protein
MNCEAILM_00013	CDS	957				hypothetical protein
MNCEAILM_00014	CDS	444				hypothetical protein
MNCEAILM_00015	CDS	339				hypothetical protein
MNCEAILM_00016	CDS	3117				hypothetical protein
MNCEAILM_00017	CDS	222				hypothetical protein
MNCEAILM_00018	CDS	510				hypothetical protein
MNCEAILM_00019	CDS	1293				hypothetical protein
MNCEAILM_00020	CDS	543				hypothetical protein
MNCEAILM_00021	CDS	471				hypothetical protein
MNCEAILM_00022	CDS	363				hypothetical protein
MNCEAILM_00023	CDS	1818				hypothetical protein
MNCEAILM_00024	CDS	531				hypothetical protein
MNCEAILM_00025	CDS	1443				hypothetical protein
MNCEAILM_00026	CDS	438				hypothetical protein
MNCEAILM_00027	CDS	279				hypothetical protein
MNCEAILM_00028	CDS	327				hypothetical protein
MNCEAILM_00029	CDS	1236				hypothetical protein
MNCEAILM_00030	CDS	651				hypothetical protein
MNCEAILM_00031	CDS	1692				hypothetical protein
MNCEAILM_00032	CDS	1032				hypothetical protein
MNCEAILM_00033	CDS	378				hypothetical protein
MNCEAILM_00034	CDS	492				hypothetical protein
MNCEAILM_00035	CDS	837				hypothetical protein
MNCEAILM_00036	CDS	126				hypothetical protein
MNCEAILM_00037	CDS	2421				hypothetical protein
MNCEAILM_00038	CDS	351				hypothetical protein
MNCEAILM_00039	CDS	540				hypothetical protein
MNCEAILM_00040	CDS	3741				hypothetical protein
MNCEAILM_00041	CDS	189				hypothetical protein
MNCEAILM_00042	CDS	1194				hypothetical protein
MNCEAILM_00043	CDS	831				hypothetical protein
MNCEAILM_00044	CDS	471				hypothetical protein
MNCEAILM_00045	CDS	1362				hypothetical protein
MNCEAILM_00046	CDS	213				hypothetical protein
MNCEAILM_00047	CDS	192				hypothetical protein
MNCEAILM_00048	CDS	429				hypothetical protein
MNCEAILM_00049	CDS	558				hypothetical protein
MNCEAILM_00050	CDS	705				hypothetical protein
MNCEAILM_00051	CDS	168				hypothetical protein
MNCEAILM_00052	CDS	2565				hypothetical protein
MNCEAILM_00053	CDS	474				hypothetical protein
MNCEAILM_00054	CDS	915				hypothetical protein
MNCEAILM_00055	CDS	174				hypothetical protein
MNCEAILM_00056	CDS	120				hypothetical protein
MNCEAILM_00057	CDS	201				hypothetical protein
MNCEAILM_00058	CDS	1017				hypothetical protein
MNCEAILM_00059	CDS	159				hypothetical protein
MNCEAILM_00060	CDS	162				hypothetical protein
MNCEAILM_00061	CDS	282				hypothetical protein
MNCEAILM_00062	CDS	387				hypothetical protein
MNCEAILM_00063	CDS	351				hypothetical protein
MNCEAILM_00064	CDS	426				hypothetical protein
MNCEAILM_00065	CDS	1182				hypothetical protein
MNCEAILM_00066	CDS	1236				hypothetical protein
MNCEAILM_00067	CDS	1482				hypothetical protein
MNCEAILM_00068	CDS	252				hypothetical protein
MNCEAILM_00069	CDS	948				hypothetical protein
MNCEAILM_00070	tRNA	74				tRNA-Asn(gtt)
MNCEAILM_00071	CDS	213				hypothetical protein
MNCEAILM_00072	CDS	132				hypothetical protein
MNCEAILM_00073	CDS	411				hypothetical protein
MNCEAILM_00074	CDS	135				hypothetical protein
MNCEAILM_00075	CDS	873				hypothetical protein
MNCEAILM_00076	tRNA	77				tRNA-Arg(tct)
MNCEAILM_00077	CDS	552				hypothetical protein
MNCEAILM_00078	CDS	486				hypothetical protein
MNCEAILM_00079	CDS	480				hypothetical protein
MNCEAILM_00080	CDS	465				hypothetical protein
MNCEAILM_00081	CDS	204				hypothetical protein
MNCEAILM_00082	CDS	177				hypothetical protein
MNCEAILM_00083	CDS	189				hypothetical protein
MNCEAILM_00084	CDS	330				hypothetical protein
MNCEAILM_00085	CDS	297				hypothetical protein
MNCEAILM_00086	CDS	453				hypothetical protein
MNCEAILM_00087	CDS	429				hypothetical protein
MNCEAILM_00088	CDS	429				hypothetical protein
MNCEAILM_00089	CDS	267				hypothetical protein
MNCEAILM_00090	CDS	399				hypothetical protein
MNCEAILM_00091	CDS	1797				hypothetical protein
MNCEAILM_00092	CDS	153				hypothetical protein
MNCEAILM_00093	CDS	321				hypothetical protein
MNCEAILM_00094	CDS	654				hypothetical protein
MNCEAILM_00095	CDS	855				hypothetical protein
MNCEAILM_00096	CDS	189				hypothetical protein
MNCEAILM_00097	CDS	177				hypothetical protein
MNCEAILM_00098	CDS	147				hypothetical protein
MNCEAILM_00099	CDS	270				hypothetical protein
MNCEAILM_00100	CDS	366				hypothetical protein
MNCEAILM_00101	CDS	669				hypothetical protein
MNCEAILM_00102	CDS	120				hypothetical protein
MNCEAILM_00103	CDS	249				hypothetical protein
MNCEAILM_00104	CDS	108				hypothetical protein
MNCEAILM_00105	CDS	276				hypothetical protein
MNCEAILM_00106	CDS	144				hypothetical protein
MNCEAILM_00107	CDS	141				hypothetical protein
MNCEAILM_00108	CDS	294				hypothetical protein
MNCEAILM_00109	CDS	351				hypothetical protein
MNCEAILM_00110	CDS	330				hypothetical protein
MNCEAILM_00111	CDS	900				hypothetical protein
