	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001259.1_1	QGNH01001259.1	QGNH01001259.1	1	3	1055	-1	D			YP_003358319.1	YP_003358319.1 ATPase [Pseudomonas phage LUZ7]	False	0.221	91.0	2.121e-18	AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF07726.14]					VOG02489	sp|P04526|LOADL_BPT4 Sliding-clamp-loader large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001259.1_2	QGNH01001259.1	QGNH01001259.1	2	1085	1438	-1	E																	0	False	F
QGNH01001259.1_3	QGNH01001259.1	QGNH01001259.1	3	1422	1667	-1	E																	0	False	F
QGNH01001259.1_4	QGNH01001259.1	QGNH01001259.1	4	1823	2170	-1	E																	0	False	F
QGNH01001259.1_5	QGNH01001259.1	QGNH01001259.1	5	2167	2337	-1	E																	0	False	F
QGNH01001259.1_6	QGNH01001259.1	QGNH01001259.1	6	2334	2486	-1	E																	0	False	F
QGNH01001259.1_7	QGNH01001259.1	QGNH01001259.1	7	2483	2656	-1	E																	0	False	F
QGNH01001259.1_8	QGNH01001259.1	QGNH01001259.1	8	3142	3387	-1	E																	0	False	F
QGNH01001259.1_9	QGNH01001259.1	QGNH01001259.1	9	3387	3608	-1	E																	0	False	F
QGNH01001259.1_10	QGNH01001259.1	QGNH01001259.1	10	3614	4690	-1	E																	0	False	F
QGNH01001259.1_11	QGNH01001259.1	QGNH01001259.1	11	4723	5133	-1	E																	0	False	F
QGNH01001259.1_12	QGNH01001259.1	QGNH01001259.1	12	5082	5402	-1	E																	0	False	
QGNH01001259.1_13	QGNH01001259.1	QGNH01001259.1	13	5438	5920	-1	E																	0	False	
QGNH01001259.1_14	QGNH01001259.1	QGNH01001259.1	14	5923	6207	-1	E																	0	False	
QGNH01001259.1_15	QGNH01001259.1	QGNH01001259.1	15	6603	6974	-1	E																	0	False	
QGNH01001259.1_16	QGNH01001259.1	QGNH01001259.1	16	7398	8129	-1	E														VOG02623	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001259.1_17	QGNH01001259.1	QGNH01001259.1	17	9047	9286	1	E																	0	False	
QGNH01001259.1_18	QGNH01001259.1	QGNH01001259.1	18	9283	9483	1	E																	0	False	
QGNH01001259.1_19	QGNH01001259.1	QGNH01001259.1	19	9675	10055	1	E																	0	False	
QGNH01001259.1_20	QGNH01001259.1	QGNH01001259.1	20	10061	10231	1	E																	0	False	
QGNH01001259.1_21	QGNH01001259.1	QGNH01001259.1	21	10280	11149	-1	E																	0	False	
QGNH01001259.1_22	QGNH01001259.1	QGNH01001259.1	22	11277	11582	1	E																	0	False	
QGNH01001259.1_23	QGNH01001259.1	QGNH01001259.1	23	11584	11811	1	E																	0	False	
QGNH01001259.1_24	QGNH01001259.1	QGNH01001259.1	24	11808	12059	1	E																	0	False	
QGNH01001259.1_25	QGNH01001259.1	QGNH01001259.1	25	12056	12553	1	E																	0	False	
QGNH01001259.1_26	QGNH01001259.1	QGNH01001259.1	26	12528	12899	1	E																	0	False	
QGNH01001259.1_27	QGNH01001259.1	QGNH01001259.1	27	12901	13128	1	E			YP_009020999.1	YP_009020999.1 hypothetical protein DVVG_00015 [Dunaliella viridis virus SI2]	False	0.675	101.0	2.785e-25									0	False	
QGNH01001259.1_28	QGNH01001259.1	QGNH01001259.1	28	13140	13289	1	E																	0	False	
