locus_tag	ftype	length_bp	gene	EC_number	COG	product
JONGFMIJ_00001	CDS	465				hypothetical protein
JONGFMIJ_00002	CDS	351				hypothetical protein
JONGFMIJ_00003	CDS	348				hypothetical protein
JONGFMIJ_00004	CDS	714				hypothetical protein
JONGFMIJ_00005	CDS	597				hypothetical protein
JONGFMIJ_00006	CDS	252				hypothetical protein
JONGFMIJ_00007	CDS	4677				hypothetical protein
JONGFMIJ_00008	CDS	3966				hypothetical protein
JONGFMIJ_00009	CDS	2715				hypothetical protein
JONGFMIJ_00010	CDS	717				hypothetical protein
JONGFMIJ_00011	CDS	438				hypothetical protein
JONGFMIJ_00012	CDS	2946				hypothetical protein
JONGFMIJ_00013	CDS	615				Tail tubular protein gp11
JONGFMIJ_00014	CDS	1146				hypothetical protein
JONGFMIJ_00015	CDS	240				hypothetical protein
JONGFMIJ_00016	CDS	972				hypothetical protein
JONGFMIJ_00017	CDS	513				hypothetical protein
JONGFMIJ_00018	CDS	303				hypothetical protein
JONGFMIJ_00019	CDS	198				hypothetical protein
JONGFMIJ_00020	CDS	789				hypothetical protein
JONGFMIJ_00021	CDS	1569	8			Portal protein
JONGFMIJ_00022	CDS	336				hypothetical protein
JONGFMIJ_00023	CDS	717				hypothetical protein
JONGFMIJ_00024	CDS	1365				hypothetical protein
JONGFMIJ_00025	CDS	369				hypothetical protein
JONGFMIJ_00026	CDS	417	6	3.1.11.3		Exonuclease
JONGFMIJ_00027	CDS	279				hypothetical protein
JONGFMIJ_00028	CDS	1275	5_1	2.7.7.7		DNA-directed DNA polymerase
JONGFMIJ_00029	CDS	516	5_2	2.7.7.7		DNA-directed DNA polymerase
JONGFMIJ_00030	CDS	1230	4	2.7.7.-		DNA primase/helicase
JONGFMIJ_00031	CDS	267				hypothetical protein
JONGFMIJ_00032	CDS	156				hypothetical protein
JONGFMIJ_00033	CDS	381				hypothetical protein
JONGFMIJ_00034	CDS	183				hypothetical protein
JONGFMIJ_00035	CDS	567				hypothetical protein
JONGFMIJ_00036	CDS	2340	1	2.7.7.6		T7 RNA polymerase
JONGFMIJ_00037	CDS	321				hypothetical protein
JONGFMIJ_00038	CDS	219				hypothetical protein
JONGFMIJ_00039	CDS	156				hypothetical protein
JONGFMIJ_00040	CDS	135				hypothetical protein
JONGFMIJ_00041	CDS	186				hypothetical protein
JONGFMIJ_00042	CDS	249				hypothetical protein
JONGFMIJ_00043	CDS	300				hypothetical protein
JONGFMIJ_00044	CDS	336				hypothetical protein
JONGFMIJ_00045	CDS	150				hypothetical protein
JONGFMIJ_00046	CDS	747		2.1.1.148		putative flavin-dependent thymidylate synthase
JONGFMIJ_00047	CDS	1731		3.1.-.-		Terminase, large subunit gp19
JONGFMIJ_00048	CDS	816				hypothetical protein
JONGFMIJ_00049	CDS	330				hypothetical protein
JONGFMIJ_00050	CDS	258				hypothetical protein
JONGFMIJ_00051	CDS	243				hypothetical protein
JONGFMIJ_00052	CDS	303				hypothetical protein
JONGFMIJ_00053	CDS	351				hypothetical protein
