	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000590.1_1	QGNH01000590.1	QGNH01000590.1	1	3	113	-1	E																				0	False	F
QGNH01000590.1_2	QGNH01000590.1	QGNH01000590.1	2	103	570	-1	D			YP_001285800.1	YP_001285800.1 endonuclease VII [Phormidium phage Pf-WMP3]	False	0.567	87.0	7.327e-19								Recombination endonuclease VII [PF02945.18]	VOG29692	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000590.1_3	QGNH01000590.1	QGNH01000590.1	3	567	1568	-1	D			YP_009810391.1	YP_009810391.1 ATPase [Caulobacter phage CcrSC]	False	0.408	224.0	2.5600000000000003e-63								AAA domain [PF13671.9]; HAD superfamily, subfamily IIIB (Acid phosphatase) [PF03767.17]	VOG00375	sp|P06855|KIPN_BPT4 Polynucleotide kinase; XhXp	Xp;Xh	0	False	F
QGNH01000590.1_4	QGNH01000590.1	QGNH01000590.1	4	1642	1899	-1	E																				0	False	F
QGNH01000590.1_5	QGNH01000590.1	QGNH01000590.1	5	1896	2204	-1	E																				0	False	F
QGNH01000590.1_6	QGNH01000590.1	QGNH01000590.1	6	2162	2497	-1	E			YP_010719627.1	YP_010719627.1 hypothetical protein P6F32_gp14 [Pseudomonas phage vB_PaeS_PAJD-1]	False	0.428	64.0	6.283e-12									VOG13614	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000590.1_7	QGNH01000590.1	QGNH01000590.1	7	2481	2714	-1	E																				0	False	F
QGNH01000590.1_8	QGNH01000590.1	QGNH01000590.1	8	2701	2928	-1	E																				0	False	F
QGNH01000590.1_9	QGNH01000590.1	QGNH01000590.1	9	2934	3497	-1	D																DNA repair protein MmcB-like [PF06319.15]				0	False	F
QGNH01000590.1_10	QGNH01000590.1	QGNH01000590.1	10	3510	3827	-1	E																				0	False	F
QGNH01000590.1_11	QGNH01000590.1	QGNH01000590.1	11	3829	4278	-1	E			YP_010671386.1	YP_010671386.1 hypothetical protein PQC17_gp237 [Rhizobium phage RHph_Y65]	False	0.507	120.0	1.961e-30												0	False	F
QGNH01000590.1_12	QGNH01000590.1	QGNH01000590.1	12	4275	4535	-1	E																				0	False	F
QGNH01000590.1_13	QGNH01000590.1	QGNH01000590.1	13	4532	4933	-1	D			YP_010649483.1	YP_010649483.1 endonuclease VII [Arthrobacter phage MargaretKali]	False	0.592	99.0	1.333e-23								Recombination endonuclease VII [PF02945.18]	VOG00049	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	F
QGNH01000590.1_14	QGNH01000590.1	QGNH01000590.1	14	4930	5229	-1	E																				0	False	F
QGNH01000590.1_15	QGNH01000590.1	QGNH01000590.1	15	5241	5720	-1	E																				0	False	
QGNH01000590.1_16	QGNH01000590.1	QGNH01000590.1	16	5717	6091	-1	E																				0	False	
QGNH01000590.1_17	QGNH01000590.1	QGNH01000590.1	17	6073	6804	-1	E																				0	False	
QGNH01000590.1_18	QGNH01000590.1	QGNH01000590.1	18	6935	7192	-1	E																				0	False	
