locus_tag	ftype	length_bp	gene	EC_number	COG	product
HIDPLMCO_00001	CDS	1008				hypothetical protein
HIDPLMCO_00002	CDS	168				hypothetical protein
HIDPLMCO_00003	CDS	897				hypothetical protein
HIDPLMCO_00004	CDS	1185				hypothetical protein
HIDPLMCO_00005	CDS	321				hypothetical protein
HIDPLMCO_00006	CDS	558				hypothetical protein
HIDPLMCO_00007	CDS	648				hypothetical protein
HIDPLMCO_00008	CDS	279				hypothetical protein
HIDPLMCO_00009	CDS	786				hypothetical protein
HIDPLMCO_00010	CDS	354				hypothetical protein
HIDPLMCO_00011	CDS	576				hypothetical protein
HIDPLMCO_00012	CDS	669				hypothetical protein
HIDPLMCO_00013	CDS	411				hypothetical protein
HIDPLMCO_00014	CDS	225				hypothetical protein
HIDPLMCO_00015	CDS	243				hypothetical protein
HIDPLMCO_00016	CDS	369				hypothetical protein
HIDPLMCO_00017	CDS	327				hypothetical protein
HIDPLMCO_00018	CDS	552				hypothetical protein
HIDPLMCO_00019	CDS	360				hypothetical protein
HIDPLMCO_00020	CDS	555				hypothetical protein
HIDPLMCO_00021	CDS	303				hypothetical protein
HIDPLMCO_00022	CDS	510				hypothetical protein
HIDPLMCO_00023	CDS	447				hypothetical protein
HIDPLMCO_00024	CDS	1275				hypothetical protein
HIDPLMCO_00025	CDS	315				hypothetical protein
HIDPLMCO_00026	CDS	969				hypothetical protein
HIDPLMCO_00027	CDS	684				hypothetical protein
HIDPLMCO_00028	CDS	612				hypothetical protein
HIDPLMCO_00029	CDS	648				hypothetical protein
HIDPLMCO_00030	CDS	747				hypothetical protein
HIDPLMCO_00031	CDS	813				hypothetical protein
HIDPLMCO_00032	CDS	387				hypothetical protein
HIDPLMCO_00033	CDS	384				hypothetical protein
HIDPLMCO_00034	CDS	591				hypothetical protein
HIDPLMCO_00035	CDS	777				hypothetical protein
HIDPLMCO_00036	CDS	468				hypothetical protein
HIDPLMCO_00037	CDS	411				hypothetical protein
HIDPLMCO_00038	CDS	393				hypothetical protein
HIDPLMCO_00039	CDS	336				hypothetical protein
HIDPLMCO_00040	CDS	396				hypothetical protein
HIDPLMCO_00041	CDS	687				hypothetical protein
HIDPLMCO_00042	CDS	1893				hypothetical protein
HIDPLMCO_00043	CDS	1377				hypothetical protein
HIDPLMCO_00044	CDS	942				hypothetical protein
HIDPLMCO_00045	CDS	393				hypothetical protein
HIDPLMCO_00046	CDS	705				hypothetical protein
HIDPLMCO_00047	CDS	444				hypothetical protein
HIDPLMCO_00048	CDS	234				hypothetical protein
HIDPLMCO_00049	CDS	456				hypothetical protein
HIDPLMCO_00050	CDS	1881				hypothetical protein
HIDPLMCO_00051	tRNA	72				tRNA-Ala(ggc)
HIDPLMCO_00052	CDS	648				hypothetical protein
HIDPLMCO_00053	CDS	828				hypothetical protein
HIDPLMCO_00054	CDS	729				hypothetical protein
HIDPLMCO_00055	CDS	1065				hypothetical protein
HIDPLMCO_00056	CDS	1983				hypothetical protein
HIDPLMCO_00057	CDS	1512				hypothetical protein
HIDPLMCO_00058	CDS	1557				hypothetical protein
HIDPLMCO_00059	CDS	1575				hypothetical protein
HIDPLMCO_00060	CDS	1161				hypothetical protein
HIDPLMCO_00061	CDS	1074				hypothetical protein
HIDPLMCO_00062	CDS	867				hypothetical protein
HIDPLMCO_00063	CDS	189				hypothetical protein
HIDPLMCO_00064	CDS	1035				hypothetical protein
HIDPLMCO_00065	CDS	276				hypothetical protein
HIDPLMCO_00066	tRNA	73				tRNA-Ala(cgc)
HIDPLMCO_00067	CDS	300				hypothetical protein
HIDPLMCO_00068	tRNA	86				tRNA-Leu(caa)
HIDPLMCO_00069	CDS	720				hypothetical protein
HIDPLMCO_00070	CDS	687				hypothetical protein
HIDPLMCO_00071	CDS	1170				hypothetical protein
HIDPLMCO_00072	CDS	1008				hypothetical protein
HIDPLMCO_00073	CDS	1083				hypothetical protein
HIDPLMCO_00074	CDS	465				hypothetical protein
HIDPLMCO_00075	CDS	747				hypothetical protein
HIDPLMCO_00076	CDS	297				hypothetical protein
HIDPLMCO_00077	CDS	1179				hypothetical protein
HIDPLMCO_00078	CDS	2574				hypothetical protein
HIDPLMCO_00079	CDS	1026				hypothetical protein
HIDPLMCO_00080	CDS	1653				hypothetical protein
HIDPLMCO_00081	CDS	2808				hypothetical protein
HIDPLMCO_00082	CDS	831				hypothetical protein
HIDPLMCO_00083	CDS	1296				hypothetical protein
HIDPLMCO_00084	CDS	396				hypothetical protein
HIDPLMCO_00085	CDS	1497				hypothetical protein
HIDPLMCO_00086	CDS	453				hypothetical protein
HIDPLMCO_00087	CDS	981				hypothetical protein
HIDPLMCO_00088	CDS	1407				hypothetical protein
HIDPLMCO_00089	CDS	1221				hypothetical protein
HIDPLMCO_00090	CDS	1053				hypothetical protein
HIDPLMCO_00091	CDS	1101				hypothetical protein
HIDPLMCO_00092	CDS	1371				hypothetical protein
HIDPLMCO_00093	CDS	747				hypothetical protein
HIDPLMCO_00094	CDS	813				hypothetical protein
HIDPLMCO_00095	CDS	1194				hypothetical protein
HIDPLMCO_00096	CDS	1692				hypothetical protein
HIDPLMCO_00097	CDS	306				hypothetical protein
HIDPLMCO_00098	CDS	885				hypothetical protein
HIDPLMCO_00099	CDS	432				hypothetical protein
HIDPLMCO_00100	CDS	636				hypothetical protein
HIDPLMCO_00101	CDS	1470				hypothetical protein
HIDPLMCO_00102	CDS	486				hypothetical protein
HIDPLMCO_00103	CDS	660				hypothetical protein
HIDPLMCO_00104	CDS	1086				hypothetical protein
HIDPLMCO_00105	CDS	210				hypothetical protein
HIDPLMCO_00106	CDS	768				hypothetical protein
HIDPLMCO_00107	CDS	270				hypothetical protein
HIDPLMCO_00108	CDS	387				hypothetical protein
HIDPLMCO_00109	CDS	213				hypothetical protein
HIDPLMCO_00110	CDS	774				hypothetical protein
HIDPLMCO_00111	CDS	843				hypothetical protein
HIDPLMCO_00112	CDS	1761				hypothetical protein
HIDPLMCO_00113	CDS	951				hypothetical protein
HIDPLMCO_00114	CDS	267				hypothetical protein
HIDPLMCO_00115	CDS	1011				hypothetical protein
HIDPLMCO_00116	CDS	465				hypothetical protein
HIDPLMCO_00117	CDS	783				hypothetical protein
HIDPLMCO_00118	CDS	363				hypothetical protein
HIDPLMCO_00119	CDS	423				hypothetical protein
HIDPLMCO_00120	CDS	552				hypothetical protein
HIDPLMCO_00121	CDS	369				hypothetical protein
HIDPLMCO_00122	CDS	1059				hypothetical protein
HIDPLMCO_00123	CDS	363				hypothetical protein
HIDPLMCO_00124	CDS	1068				hypothetical protein
HIDPLMCO_00125	CDS	2055				hypothetical protein
HIDPLMCO_00126	tRNA	74				tRNA-Trp(cca)
HIDPLMCO_00127	tRNA	75				tRNA-Thr(tgt)
HIDPLMCO_00128	tRNA	75				tRNA-Thr(ggt)
HIDPLMCO_00129	tRNA	87				tRNA-Tyr(gta)
HIDPLMCO_00130	CDS	495				hypothetical protein
HIDPLMCO_00131	CDS	768				hypothetical protein
HIDPLMCO_00132	CDS	651				hypothetical protein
HIDPLMCO_00133	CDS	300				hypothetical protein
HIDPLMCO_00134	CDS	624				hypothetical protein
HIDPLMCO_00135	tRNA	74				tRNA-Pro(ggg)
HIDPLMCO_00136	CDS	2196				hypothetical protein
HIDPLMCO_00137	CDS	1044				hypothetical protein
HIDPLMCO_00138	CDS	567				hypothetical protein
HIDPLMCO_00139	CDS	1596				hypothetical protein
HIDPLMCO_00140	CDS	516				hypothetical protein
HIDPLMCO_00141	CDS	300				hypothetical protein
HIDPLMCO_00142	CDS	234				hypothetical protein
HIDPLMCO_00143	CDS	423				hypothetical protein
HIDPLMCO_00144	CDS	549				hypothetical protein
HIDPLMCO_00145	CDS	504				hypothetical protein
HIDPLMCO_00146	CDS	546				hypothetical protein
HIDPLMCO_00147	CDS	294				hypothetical protein
HIDPLMCO_00148	CDS	1107				hypothetical protein
HIDPLMCO_00149	CDS	2160				hypothetical protein
HIDPLMCO_00150	CDS	609				hypothetical protein
HIDPLMCO_00151	CDS	150				hypothetical protein
HIDPLMCO_00152	CDS	1332				hypothetical protein
HIDPLMCO_00153	CDS	1392				hypothetical protein
HIDPLMCO_00154	CDS	603				hypothetical protein
HIDPLMCO_00155	CDS	987				hypothetical protein
HIDPLMCO_00156	CDS	300				hypothetical protein
HIDPLMCO_00157	CDS	729				hypothetical protein
HIDPLMCO_00158	CDS	552				hypothetical protein
HIDPLMCO_00159	CDS	828				hypothetical protein
HIDPLMCO_00160	tRNA	76				tRNA-Pro(tgg)
HIDPLMCO_00161	CDS	1698				hypothetical protein
HIDPLMCO_00162	CDS	1491				hypothetical protein
