	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000008.1_1	QGNH01000008.1	QGNH01000008.1	1	3	2417	-1	E																				0	False	F
QGNH01000008.1_2	QGNH01000008.1	QGNH01000008.1	2	2454	2807	1	E																	VOG10424	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01000008.1_3	QGNH01000008.1	QGNH01000008.1	3	3126	3680	-1	E																	VOG04703	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000008.1_4	QGNH01000008.1	QGNH01000008.1	4	3677	3880	-1	E																				0	False	F
QGNH01000008.1_5	QGNH01000008.1	QGNH01000008.1	5	3867	4313	-1	E			YP_009010722.1	YP_009010722.1 tail protein [Croceibacter phage P2559Y]	False	0.305	69.0	7.525e-13									VOG00797	REFSEQ tail protein; Xu	Xu	0	False	F
QGNH01000008.1_6	QGNH01000008.1	QGNH01000008.1	6	4368	5000	-1	E			YP_006560629.1	YP_006560629.1 major head protein [Croceibacter phage P2559S]	False	0.294	93.0	2.248e-20									VOG10427	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01000008.1_7	QGNH01000008.1	QGNH01000008.1	7	5045	6103	-1	E			YP_009010721.1	YP_009010721.1 hypothetical protein P2559Y_0011 [Croceibacter phage P2559Y]	False	0.226	116.0	2.0860000000000003e-26									VOG10425	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000008.1_8	QGNH01000008.1	QGNH01000008.1	8	6100	7089	-1	E																				0	False	
QGNH01000008.1_9	QGNH01000008.1	QGNH01000008.1	9	7074	7718	-1	D																Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]				0	False	
QGNH01000008.1_10	QGNH01000008.1	QGNH01000008.1	10	7782	9038	-1	D			YP_009855338.1	YP_009855338.1 major capsid protein [Flavobacterium phage vB_FspS_snusmum6-1]	False	0.3	188.0	9.063e-50								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000008.1_11	QGNH01000008.1	QGNH01000008.1	11	9139	9774	-1	C	K06904	uncharacterized protein	YP_008241364.1	YP_008241364.1 phage prohead protease protein [Cellulophaga phage phi17:1]	False	0.325	88.0	1.289e-18	MER0322975	S78	MER0322975 - family S78 unassigned peptidases (Fibrella aestuarina) [S78.UPW]#S78#{peptidase unit: 28-172}~source CCH01984~	False	102.0	4.6599999999999993e-23	0.398	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01000008.1_12	QGNH01000008.1	QGNH01000008.1	12	9779	11029	-1	D			YP_008240949.1	YP_008240949.1 portal protein [Cellulophaga phage phi18:1]	False	0.268	149.0	7.969999999999999e-37								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xh;Xp;Xs	0	False	VF
QGNH01000008.1_13	QGNH01000008.1	QGNH01000008.1	13	11064	12278	-1	C	K06909	phage terminase large subunit	YP_010357466.1	YP_010357466.1 terminase large subunit [Cellulophaga phage Nekkels_1]	False	0.376	272.0	1.3190000000000002e-78								Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000008.1_14	QGNH01000008.1	QGNH01000008.1	14	12262	12702	-1	D																DNA-packaging protein gp3 [PF16677.8]				0	False	F
QGNH01000008.1_15	QGNH01000008.1	QGNH01000008.1	15	12707	13438	-1	D			YP_003969884.1	YP_003969884.1 hypothetical protein crov252 [Cafeteria roenbergensis virus BV-PW1]	False	0.26	87.0	5.571e-18								Putative rhamnosyl transferase [PF11316.11]				0	False	F
QGNH01000008.1_16	QGNH01000008.1	QGNH01000008.1	16	13475	13711	-1	D																Protein of unknown function (DUF551) [PF04448.15]				0	False	F
QGNH01000008.1_17	QGNH01000008.1	QGNH01000008.1	17	13713	13898	-1	E																				0	False	F
QGNH01000008.1_18	QGNH01000008.1	QGNH01000008.1	18	13902	14108	-1	E																				0	False	F
QGNH01000008.1_19	QGNH01000008.1	QGNH01000008.1	19	14124	14447	-1	E																				0	False	F
