locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
HE580238.1_1												Hypothetical
HE580238.1_2												Hypothetical
HE580238.1_3												Hypothetical
HE580238.1_4		K03799	COG0501				KEGG:K03799	179	2.3e-13	41.5	3.4.24.-	htpX; heat shock protein HtpX
HE580238.1_5												Hypothetical
HE580238.1_6												Hypothetical
HE580238.1_7												Hypothetical
HE580238.1_8												Hypothetical
HE580238.1_9												Hypothetical
HE580238.1_10												Hypothetical
HE580238.1_11												Hypothetical
HE580238.1_12												Hypothetical
HE580238.1_13					phrog_5484	VOG07146	PHROG:phrog_5484	291	6.8e-70	226.8		DnaA-like replication initiation protein
HE580238.1_14												Hypothetical
HE580238.1_15												Hypothetical
HE580238.1_16												Hypothetical
HE580238.1_17												Hypothetical
HE580238.1_18		K06888	COG1331				COG:COG1331	927	8.6e-14	42.5		YyaL:
HE580238.1_19												Hypothetical
HE580238.1_20												Hypothetical
HE580238.1_21												Hypothetical
HE580238.1_22												Hypothetical
HE580238.1_23												Hypothetical
HE580238.1_24												Hypothetical
HE580238.1_25												Hypothetical
HE580238.1_26												Hypothetical
HE580238.1_27		K18546					KEGG:K18546	41	1.4e-09	29.2	3.4.21.-	sprC; streptogrisin C
HE580238.1_28		K18545					KEGG:K18545	169	1e-10	32.9	3.4.21.81	sprB; streptogrisin B
HE580238.1_29												Hypothetical
HE580238.1_30												Hypothetical
HE580238.1_31												Hypothetical
HE580238.1_32												Hypothetical
HE580238.1_33												Hypothetical
HE580238.1_34												Hypothetical
HE580238.1_35												Hypothetical
HE580238.1_36												Hypothetical
HE580238.1_37												Hypothetical
HE580238.1_38												Hypothetical
HE580238.1_39												Hypothetical
HE580238.1_40												Hypothetical
HE580238.1_41	K00558	K00558	COG0270		phrog_116	VOG00281	COG:COG0270	470	8.3e-82	266.7		Dcm:
HE580238.1_42												Hypothetical
HE580238.1_43												Hypothetical
HE580238.1_44												Hypothetical
HE580238.1_45	K03575	K03575	COG1194				COG:COG1194	256	4.3e-79	258.2		MutY:
HE580238.1_46												Hypothetical
HE580238.1_47												Hypothetical
HE580238.1_48		K07133					KEGG:K07133	535	3e-10	30.6		K07133; uncharacterized protein
HE580238.1_49					phrog_11046		PHROG:phrog_11046	95	3.8e-11	34.6		transcriptional regulator
HE580238.1_50		K13641	COG4742			VOG00337	COG:COG4742	81	3.5e-15	47.7		:
HE580238.1_51												Hypothetical
HE580238.1_52												Hypothetical
HE580238.1_53		K07722			phrog_7325		PHROG:phrog_7325	77	4.1e-21	66.9		CopG-like transcriptional repressor
HE580238.1_54												Hypothetical
HE580238.1_55												Hypothetical
HE580238.1_56												Hypothetical
HE580238.1_57												Hypothetical
HE580238.1_58		K04763	COG4342		phrog_5127	VOG00056	PHROG:phrog_5127	451	2.7e-64	209.3		integrase
