	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000497.1_1	QGNH01000497.1	QGNH01000497.1	1	40	261	-1	E																				0	False	F
QGNH01000497.1_2	QGNH01000497.1	QGNH01000497.1	2	231	482	-1	E																				0	False	F
QGNH01000497.1_3	QGNH01000497.1	QGNH01000497.1	3	587	1504	-1	E																				0	False	F
QGNH01000497.1_4	QGNH01000497.1	QGNH01000497.1	4	1698	2390	-1	E																				0	False	F
QGNH01000497.1_5	QGNH01000497.1	QGNH01000497.1	5	2455	3273	-1	E																				0	False	F
QGNH01000497.1_6	QGNH01000497.1	QGNH01000497.1	6	3382	3810	-1	E																				0	False	F
QGNH01000497.1_7	QGNH01000497.1	QGNH01000497.1	7	3838	4662	-1	E																				0	False	F
QGNH01000497.1_8	QGNH01000497.1	QGNH01000497.1	8	4714	5292	-1	E																				0	False	F
QGNH01000497.1_9	QGNH01000497.1	QGNH01000497.1	9	5557	6123	-1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_009113086.1	YP_009113086.1 DNA invertase [Escherichia phage P88]	False	0.506	173.0	3.421e-48								Resolvase, N terminal domain [PF00239.24]				0	False	
QGNH01000497.1_10	QGNH01000497.1	QGNH01000497.1	10	6255	7559	-1	E			YP_006560459.1	YP_006560459.1 HNH endonuclease [Leuconostoc phage Lmd1]	False	0.437	72.0	4.582e-12									VOG00008	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	
QGNH01000497.1_11	QGNH01000497.1	QGNH01000497.1	11	7782	8003	1	E																				0	False	
QGNH01000497.1_12	QGNH01000497.1	QGNH01000497.1	12	7994	8977	1	E																				0	False	
