locus_tag	ftype	length_bp	gene	EC_number	COG	product
CFEDALAD_00001	CDS	1092	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
CFEDALAD_00002	CDS	936	gsiD		COG1173	Glutathione transport system permease protein GsiD
CFEDALAD_00003	CDS	1038	dppB		COG0601	Dipeptide transport system permease protein DppB
CFEDALAD_00004	CDS	1677	oppA		COG4166	Oligopeptide-binding protein OppA
CFEDALAD_00005	CDS	255				hypothetical protein
CFEDALAD_00006	CDS	1554	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
CFEDALAD_00007	CDS	768	tpiA	5.3.1.1		Triosephosphate isomerase
CFEDALAD_00008	CDS	1191	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CFEDALAD_00009	CDS	1026	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
CFEDALAD_00010	CDS	930	whiA		COG1481	putative cell division protein WhiA
CFEDALAD_00011	CDS	921				Nucleotide-binding protein
CFEDALAD_00012	CDS	687	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
CFEDALAD_00013	CDS	546				hypothetical protein
CFEDALAD_00014	CDS	180				hypothetical protein
CFEDALAD_00015	CDS	327				hypothetical protein
CFEDALAD_00016	CDS	1380	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
CFEDALAD_00017	CDS	1221	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
CFEDALAD_00018	CDS	561	rbr3A	1.11.1.1	COG1592	Reverse rubrerythrin-1
CFEDALAD_00019	CDS	1128				hypothetical protein
CFEDALAD_00020	CDS	1440	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
CFEDALAD_00021	CDS	891	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
CFEDALAD_00022	CDS	588	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
CFEDALAD_00023	CDS	879				hypothetical protein
CFEDALAD_00024	CDS	444	rplM		COG0102	50S ribosomal protein L13
CFEDALAD_00025	CDS	396	rpsI		COG0103	30S ribosomal protein S9
CFEDALAD_00026	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
CFEDALAD_00027	CDS	498				hypothetical protein
CFEDALAD_00028	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
CFEDALAD_00029	CDS	3000				hypothetical protein
CFEDALAD_00030	CDS	300	yhbY		COG1534	RNA-binding protein YhbY
CFEDALAD_00031	CDS	888				hypothetical protein
