	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001890.1_1	QGNH01001890.1	QGNH01001890.1	1	1	417	-1	E											0	False	F
QGNH01001890.1_2	QGNH01001890.1	QGNH01001890.1	2	574	1005	-1	E											0	False	F
QGNH01001890.1_3	QGNH01001890.1	QGNH01001890.1	3	1091	1654	-1	E											0	False	F
QGNH01001890.1_4	QGNH01001890.1	QGNH01001890.1	4	1765	3072	-1	D	YP_009819676.1	YP_009819676.1 portal protein [Arthrobacter phage Sonali]	False	0.221	67.0	1.798e-10	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xp;Xs;Xh	0	False	VF
QGNH01001890.1_5	QGNH01001890.1	QGNH01001890.1	5	3295	4089	-1	D							Protein of unknown function (DUF3037) [PF11236.11]				0	False	F
QGNH01001890.1_6	QGNH01001890.1	QGNH01001890.1	6	4209	4982	-1	D							HipA-like kinase [PF20613.1]; HipA-like C-terminal domain [PF07804.15]				0	False	F
QGNH01001890.1_7	QGNH01001890.1	QGNH01001890.1	7	5075	5170	-1	E											0	False	
QGNH01001890.1_8	QGNH01001890.1	QGNH01001890.1	8	5167	6837	-1	D	YP_009908086.1	YP_009908086.1 large subunit terminase [Stx1 converting phage AU5Stx1]	False	0.239	157.0	2.429e-38	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01001890.1_9	QGNH01001890.1	QGNH01001890.1	9	6783	9290	-1	E											0	False	
QGNH01001890.1_10	QGNH01001890.1	QGNH01001890.1	10	9416	15121	-1	E	YP_654663.1	YP_654663.1 hypothetical protein MIV091L [Invertebrate iridescent virus 3]	False	0.395	70.0	2.852e-10					0	False	F
QGNH01001890.1_11	QGNH01001890.1	QGNH01001890.1	11	15319	15783	-1	D							Dual specificity phosphatase, catalytic domain [PF00782.23]	VOG00099	sp|A0A7H0DN78|DUSP_MONPV Dual specificity protein phosphatase OPG106; XhXpXs	Xp;Xs;Xh	0	False	VF
QGNH01001890.1_12	QGNH01001890.1	QGNH01001890.1	12	15940	16536	-1	E											0	False	F
QGNH01001890.1_13	QGNH01001890.1	QGNH01001890.1	13	16533	16826	-1	E											0	False	F
QGNH01001890.1_14	QGNH01001890.1	QGNH01001890.1	14	16951	17178	-1	E											0	False	F
QGNH01001890.1_15	QGNH01001890.1	QGNH01001890.1	15	17337	18053	1	D							Peptidase S24-like [PF00717.26]				0	False	F
QGNH01001890.1_16	QGNH01001890.1	QGNH01001890.1	16	18032	18103	-1	E											0	False	F
