	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000959.1_1	QGNH01000959.1	QGNH01000959.1	1	1	162	1	E											0	False	F
QGNH01000959.1_2	QGNH01000959.1	QGNH01000959.1	2	162	668	1	E								VOG18004	REFSEQ restriction endonuclease II; Xu	Xu	0	False	F
QGNH01000959.1_3	QGNH01000959.1	QGNH01000959.1	3	668	820	1	E											0	False	F
QGNH01000959.1_4	QGNH01000959.1	QGNH01000959.1	4	817	1020	1	E											0	False	F
QGNH01000959.1_5	QGNH01000959.1	QGNH01000959.1	5	1182	2369	1	D	YP_579204.1	YP_579204.1 terminase large subunit [Streptomyces phage mu1/6]	False	0.343	122.0	5.277e-28	Phage terminase large subunit [PF04466.16]; Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]				0	False	F
QGNH01000959.1_6	QGNH01000959.1	QGNH01000959.1	6	2366	2530	1	E											0	False	F
QGNH01000959.1_7	QGNH01000959.1	QGNH01000959.1	7	2527	4668	1	D	YP_009222589.1	YP_009222589.1 portal protein [Rhodoferax phage P26218]	False	0.309	301.0	1.583e-84	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xs;Xh;Xr;Xp	0	False	VF
QGNH01000959.1_8	QGNH01000959.1	QGNH01000959.1	8	4655	5215	1	D	NP_818318.1	NP_818318.1 methyltransferase [Mycobacterium phage Omega]	False	0.386	73.0	1.075e-13	Methyltransferase domain [PF13578.9]; Methyltransferase domain [PF13847.9]; Cephalosporin hydroxylase [PF04989.15]	VOG22952	sp|Q9AJU2|ELMM1_STROV 8-demethyl-8-alpha-L-rhamnosyl tetracenomycin-C 2'-O-methyltransferase; Xh	Xh	0	False	F
QGNH01000959.1_9	QGNH01000959.1	QGNH01000959.1	9	5215	6321	1	E											0	False	
QGNH01000959.1_10	QGNH01000959.1	QGNH01000959.1	10	6548	7153	1	E	YP_010670041.1	YP_010670041.1 HNH endonuclease [Synechococcus phage S-SRM01]	False	0.329	83.0	5.364e-17					0	False	
QGNH01000959.1_11	QGNH01000959.1	QGNH01000959.1	11	7248	8414	1	D	YP_010676997.1	YP_010676997.1 major head protein [Shewanella phage X14]	False	0.248	128.0	2.842e-30	P22 coat protein - gene protein 5 [PF11651.11]				0	False	F
QGNH01000959.1_12	QGNH01000959.1	QGNH01000959.1	12	8418	8828	1	E											0	False	F
QGNH01000959.1_13	QGNH01000959.1	QGNH01000959.1	13	8838	9278	1	E											0	False	F
QGNH01000959.1_14	QGNH01000959.1	QGNH01000959.1	14	9278	9961	1	E	YP_009778712.1	YP_009778712.1 hypothetical protein HOQ62_gp272 [Synechococcus phage ACG-2014f_Syn7803C8]	False	0.239	72.0	5.488e-13		VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000959.1_15	QGNH01000959.1	QGNH01000959.1	15	9965	10309	1	E											0	False	F
QGNH01000959.1_16	QGNH01000959.1	QGNH01000959.1	16	10327	10677	1	E											0	False	F
QGNH01000959.1_17	QGNH01000959.1	QGNH01000959.1	17	10687	12609	1	E											0	False	F
QGNH01000959.1_18	QGNH01000959.1	QGNH01000959.1	18	12612	12959	1	E											0	False	F
QGNH01000959.1_19	QGNH01000959.1	QGNH01000959.1	19	12968	13306	1	E											0	False	F
