	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001386.1_1	QGNH01001386.1	QGNH01001386.1	1	3	1292	-1	E										VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	VF
QGNH01001386.1_2	QGNH01001386.1	QGNH01001386.1	2	1329	2321	-1	E													0	False	F
QGNH01001386.1_3	QGNH01001386.1	QGNH01001386.1	3	2355	2855	-1	E													0	False	F
QGNH01001386.1_4	QGNH01001386.1	QGNH01001386.1	4	3069	5366	1	E			YP_010055445.1	YP_010055445.1 hypothetical protein KGG85_gp77 [Streptomyces phage Tefunt]	False	0.425	93.0	7.198e-18		VOG09597	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001386.1_5	QGNH01001386.1	QGNH01001386.1	5	5897	6133	1	E													0	False	
QGNH01001386.1_6	QGNH01001386.1	QGNH01001386.1	6	6388	6822	-1	D									Peptidase M15 [PF08291.14]				0	False	
QGNH01001386.1_7	QGNH01001386.1	QGNH01001386.1	7	6886	7206	1	E													0	False	
QGNH01001386.1_8	QGNH01001386.1	QGNH01001386.1	8	7208	8377	1	D			YP_010671907.1	YP_010671907.1 ATP-dependent DNA ligase [Cronobacter phage A24]	False	0.324	195.0	1.553e-52	ATP dependent DNA ligase domain [PF01068.24]; DNA ligase OB-like domain [PF14743.9]	VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xh;Xr	0	False	V
QGNH01001386.1_9	QGNH01001386.1	QGNH01001386.1	9	8374	8646	1	E													1	False	
QGNH01001386.1_10	QGNH01001386.1	QGNH01001386.1	10	8827	9006	1	E													0	False	
QGNH01001386.1_11	QGNH01001386.1	QGNH01001386.1	11	9000	9482	1	E													0	False	
QGNH01001386.1_12	QGNH01001386.1	QGNH01001386.1	12	9483	9677	1	E													0	False	
QGNH01001386.1_13	QGNH01001386.1	QGNH01001386.1	13	9667	9972	1	E													0	False	
QGNH01001386.1_14	QGNH01001386.1	QGNH01001386.1	14	10007	10639	1	D			YP_009322044.1	YP_009322044.1 HNH endonuclease [Flavobacterium phage Fpv1]	False	0.426	158.0	9.37e-43	HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]	VOG00049	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	
QGNH01001386.1_15	QGNH01001386.1	QGNH01001386.1	15	10623	11462	1	D			YP_010079410.1	YP_010079410.1 hypothetical protein KMC60_gp76 [Achromobacter phage vB_AxyP_19-32_Axy11]	False	0.491	274.0	1.6539999999999999e-81	Thymidylate synthase complementing protein [PF02511.18]	VOG00743	sp|A6LP90|THYX_THEM4 Flavin-dependent thymidylate synthase; XhXr	Xh;Xr	0	False	V
QGNH01001386.1_16	QGNH01001386.1	QGNH01001386.1	16	11452	11649	1	E													0	False	
QGNH01001386.1_17	QGNH01001386.1	QGNH01001386.1	17	11646	12407	-1	D			YP_007003394.1	YP_007003394.1 hypothetical protein F373_gp137 [Bacillus phage SP-10]	False	0.242	61.0	2.842e-09	Phage Mu protein F like protein [PF04233.17]				0	False	
QGNH01001386.1_18	QGNH01001386.1	QGNH01001386.1	18	12411	12986	-1	E													0	False	
QGNH01001386.1_19	QGNH01001386.1	QGNH01001386.1	19	12986	14806	-1	D			YP_009783587.1	YP_009783587.1 portal protein [Bacillus phage BCU4]	False	0.208	115.0	6.751e-25	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xp;Xr	0	False	V
QGNH01001386.1_20	QGNH01001386.1	QGNH01001386.1	20	14810	15691	-1	E													0	False	
QGNH01001386.1_21	QGNH01001386.1	QGNH01001386.1	21	15651	17522	-1	E										VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001386.1_22	QGNH01001386.1	QGNH01001386.1	22	17525	19312	-1	C	K04077	chaperonin GroEL [EC:5.6.1.7]	YP_010114486.1	YP_010114486.1 chaperonin groEL [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.247	174.0	1.365e-43	TCP-1/cpn60 chaperonin family [PF00118.27]	VOG10769	sp|A8Z640|CH60_SULMW Chaperonin GroEL; Xh	Xh	0	False	
QGNH01001386.1_23	QGNH01001386.1	QGNH01001386.1	23	19296	20060	-1	E			YP_010052629.1	YP_010052629.1 HNH endonuclease [Xanthomonas virus phiXaf18]	False	0.337	132.0	7.625e-33		VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001386.1_24	QGNH01001386.1	QGNH01001386.1	24	20213	20548	1	E													0	False	
QGNH01001386.1_25	QGNH01001386.1	QGNH01001386.1	25	20553	20762	1	E													0	False	
QGNH01001386.1_26	QGNH01001386.1	QGNH01001386.1	26	20813	21595	1	C	K07496	putative transposase	YP_009788425.1	YP_009788425.1 transposase [Enterococcus phage EFP01]	False	0.23	67.0	3.727e-11	Helix-turn-helix domain [PF12323.11]				0	False	
QGNH01001386.1_27	QGNH01001386.1	QGNH01001386.1	27	21676	22104	1	C	K07496	putative transposase	NP_047360.1	NP_047360.1 hypothetical protein If1p09 [Escherichia phage If1]	False	0.466	115.0	4.701e-29	Putative transposase DNA-binding domain [PF07282.14]				0	False	
QGNH01001386.1_28	QGNH01001386.1	QGNH01001386.1	28	22514	24019	1	D			YP_006987381.1	YP_006987381.1 DEAD/DEAH box helicase family protein [Cronobacter phage vB_CsaM_GAP32]	False	0.211	91.0	1.515e-17	Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]	VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001386.1_29	QGNH01001386.1	QGNH01001386.1	29	24172	25212	1	E													0	False	
QGNH01001386.1_30	QGNH01001386.1	QGNH01001386.1	30	25234	25689	1	E													0	False	
QGNH01001386.1_31	QGNH01001386.1	QGNH01001386.1	31	25946	26878	1	E			YP_009021213.1	YP_009021213.1 DNA repair exonuclease SbcCD D subunit [Anopheles minimus iridovirus]	False	0.268	64.0	9.779e-10		VOG00413	sp|P04521|EXO1_BPT4 Exonuclease subunit 1; Xp	Xp	0	False	F
QGNH01001386.1_32	QGNH01001386.1	QGNH01001386.1	32	26907	27188	1	E													0	False	F
QGNH01001386.1_33	QGNH01001386.1	QGNH01001386.1	33	27166	27909	1	E													0	False	F
QGNH01001386.1_34	QGNH01001386.1	QGNH01001386.1	34	27902	28777	1	E													0	False	F
QGNH01001386.1_35	QGNH01001386.1	QGNH01001386.1	35	28779	29027	1	E													0	False	F
QGNH01001386.1_36	QGNH01001386.1	QGNH01001386.1	36	28987	29316	1	E													0	False	F
