	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001851.1_1	QGNH01001851.1	QGNH01001851.1	1	3	302	-1	E			YP_009800988.1	YP_009800988.1 virion structural protein [Xanthomonas phage Carpasina]	False	0.4	70.0	4.606e-14		VOG00732	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001851.1_2	QGNH01001851.1	QGNH01001851.1	2	280	672	-1	E			YP_024870.1	YP_024870.1 gp22 [Burkholderia phage BcepB1A]	False	0.443	75.0	2.628e-15		VOG04296	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001851.1_3	QGNH01001851.1	QGNH01001851.1	3	690	1808	-1	D			YP_009823475.1	YP_009823475.1 major head protein [Escherichia phage vB_EcoM_WFH]	False	0.481	335.0	7.359e-101	Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	VF
QGNH01001851.1_4	QGNH01001851.1	QGNH01001851.1	4	1828	2772	-1	E			YP_024872.1	YP_024872.1 virion structural protein [Burkholderia phage BcepB1A]	False	0.289	63.0	1.81e-09		VOG04729	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001851.1_5	QGNH01001851.1	QGNH01001851.1	5	2788	3048	-1	E													0	False	F
QGNH01001851.1_6	QGNH01001851.1	QGNH01001851.1	6	3110	3826	-1	C	K09960	uncharacterized protein	YP_024873.1	YP_024873.1 head maturation protease [Burkholderia phage BcepB1A]	False	0.551	141.0	2.534e-36	Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	F
QGNH01001851.1_7	QGNH01001851.1	QGNH01001851.1	7	3844	5418	-1	D									TPR repeat [PF13414.9]; Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]; Tetratricopeptide repeat [PF13429.9]				0	False	F
QGNH01001851.1_8	QGNH01001851.1	QGNH01001851.1	8	5469	6326	-1	D			YP_024874.1	YP_024874.1 head morphogenesis [Burkholderia phage BcepB1A]	False	0.404	183.0	4.193e-50	Phage Mu protein F like protein [PF04233.17]	VOG03910	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xs;Xh	0	False	VF
QGNH01001851.1_9	QGNH01001851.1	QGNH01001851.1	9	6292	7803	-1	C	K09961	uncharacterized protein	YP_007238172.1	YP_007238172.1 minor head protein [Pseudomonas phage KPP12]	True	0.534	440.0	8.291e-135	Protein of unknown function (DUF1073) [PF06381.14]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01001851.1_10	QGNH01001851.1	QGNH01001851.1	10	7800	9398	-1	E			YP_009005927.1	YP_009005927.1 terminase large subunit [Rhizobium phage vB_RglS_P106B]	True	0.525	498.0	2.64e-154		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001851.1_11	QGNH01001851.1	QGNH01001851.1	11	9395	9706	-1	E													0	False	F
QGNH01001851.1_12	QGNH01001851.1	QGNH01001851.1	12	9727	10131	-1	D									Transcription termination factor nusG [PF02357.22]				0	False	F
