	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000358.1_1	QGNH01000358.1	QGNH01000358.1	1	1	2604	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009146799.1	YP_009146799.1 endolysin [Acinetobacter phage YMC13/03/R2096]	False	0.334	81.0	3.564e-14	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000358.1_2	QGNH01000358.1	QGNH01000358.1	2	2604	4226	1	E																	0	False	F
QGNH01000358.1_3	QGNH01000358.1	QGNH01000358.1	3	4226	5200	1	D			YP_009216575.1	YP_009216575.1 tail fiber protein [Ralstonia phage RSJ2]	False	0.296	107.0	1.201e-23	Phage Tail Collar Domain [PF07484.15]								0	False	F
QGNH01000358.1_4	QGNH01000358.1	QGNH01000358.1	4	5193	5654	1	D			YP_007518409.1	YP_007518409.1 baseplate hub subunit and tail lysozyme [Rhodobacter phage RcapNL]	False	0.423	104.0	6.78e-25	CHAP domain [PF05257.19]								0	False	
QGNH01000358.1_5	QGNH01000358.1	QGNH01000358.1	5	5814	6233	1	E																	0	False	F
QGNH01000358.1_6	QGNH01000358.1	QGNH01000358.1	6	6233	6538	1	E																	0	False	F
QGNH01000358.1_7	QGNH01000358.1	QGNH01000358.1	7	6589	6879	1	E																	0	False	F
QGNH01000358.1_8	QGNH01000358.1	QGNH01000358.1	8	6876	8891	-1	E			YP_009787836.1	YP_009787836.1 DNA polymerase [Salmonella phage vB_SenS_Sasha]	True	0.35	376.0	2.414e-110						VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	F
QGNH01000358.1_9	QGNH01000358.1	QGNH01000358.1	9	8948	10084	-1	D			YP_007006476.1	YP_007006476.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Agrobacterium phage 7-7-1]	False	0.333	115.0	6.222e-26	Protein of unknown function (DUF2815) [PF10991.11]					VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	VF
QGNH01000358.1_10	QGNH01000358.1	QGNH01000358.1	10	10255	10422	1	E																	0	False	F
QGNH01000358.1_11	QGNH01000358.1	QGNH01000358.1	11	10422	11072	1	D			YP_010684860.1	YP_010684860.1 DEAD/DEAH box helicase [Klebsiella phage vB_KleM_KB2]	False	0.447	171.0	7.046999999999999e-47	Type III restriction enzyme, res subunit [PF04851.18]								0	False	F
