	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000864.1_1	QGNH01000864.1	QGNH01000864.1	1	40	1380	1	D	YP_010358373.1	YP_010358373.1 DNA methyltransferase [Halorubrum tailed virus 28]	False	0.324	105.0	3.3579999999999995e-22								MT-A70 [PF05063.17]	VOG03909	sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI; XhXp	Xp;Xh	0	False	F
QGNH01000864.1_2	QGNH01000864.1	QGNH01000864.1	2	1377	1724	1	E																		0	False	F
QGNH01000864.1_3	QGNH01000864.1	QGNH01000864.1	3	1753	2493	1	D	YP_010660344.1	YP_010660344.1 DNA modification methyltransferase [Agrobacterium phage Atu_ph08]	False	0.675	328.0	7.6e-101								DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]				0	False	F
QGNH01000864.1_4	QGNH01000864.1	QGNH01000864.1	4	2490	2978	1	E	YP_009639457.1	YP_009639457.1 hypothetical protein FGG64_gp39 [Salinibacter phage M8CR30-2]	False	0.43	121.0	1.771e-30												0	False	F
QGNH01000864.1_5	QGNH01000864.1	QGNH01000864.1	5	2975	3436	1	E																		0	False	F
QGNH01000864.1_6	QGNH01000864.1	QGNH01000864.1	6	3433	4476	1	D	YP_007006923.1	YP_007006923.1 helix-turn-helix domain-containing protein [Pectobacterium phage ZF40]	False	0.331	70.0	1.031e-11								Helix-turn-helix domain [PF13730.9]				0	False	F
QGNH01000864.1_7	QGNH01000864.1	QGNH01000864.1	7	4476	4712	1	E																		1	False	F
QGNH01000864.1_8	QGNH01000864.1	QGNH01000864.1	8	4690	5262	1	D														Domain of unknown function (DUF6456) [PF20057.2]				0	False	F
QGNH01000864.1_9	QGNH01000864.1	QGNH01000864.1	9	5278	6177	1	E																		0	False	
QGNH01000864.1_10	QGNH01000864.1	QGNH01000864.1	10	6646	7320	1	E	YP_009616334.1	YP_009616334.1 minor tail protein [Rhodobacter phage RcCronus]	False	0.304	100.0	1.3e-22									VOG19274	REFSEQ minor tail protein; Xu	Xu	0	False	
QGNH01000864.1_11	QGNH01000864.1	QGNH01000864.1	11	7338	7607	1	E																		0	False	
QGNH01000864.1_12	QGNH01000864.1	QGNH01000864.1	12	7616	7807	1	E																		0	False	
QGNH01000864.1_13	QGNH01000864.1	QGNH01000864.1	13	7946	8551	1	E																		0	False	
QGNH01000864.1_14	QGNH01000864.1	QGNH01000864.1	14	8526	10514	1	D	YP_009797490.1	YP_009797490.1 terminase large subunit [Faecalibacterium phage FP_Toutatis]	True	0.416	411.0	1.438e-122								Terminase large subunit gpA, endonuclease domain [PF20454.1]; Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	V
QGNH01000864.1_15	QGNH01000864.1	QGNH01000864.1	15	10525	10791	1	D														gpW [PF02831.18]				0	False	
QGNH01000864.1_16	QGNH01000864.1	QGNH01000864.1	16	10788	12446	1	D	YP_009639121.1	YP_009639121.1 portal protein [Xylella phage Sano]	False	0.361	305.0	8.533e-88								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xp;Xr;Xs	0	False	VF
QGNH01000864.1_17	QGNH01000864.1	QGNH01000864.1	17	12446	13330	1	D	YP_009909569.1	YP_009909569.1 S49 family peptidase [Escherichia phage ev017]	False	0.404	199.0	1.596e-55	MER1070237	S49A	MER1070237 - subfamily S49A unassigned non-peptidase homologues (Acinetobacter guillouiae) [S49.UNA]#S49A#{peptidase unit: 70-284}~source A0A077L038~	False	287.0	1.786e-85	0.668	Peptidase family S49 [PF01343.21]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VPF
QGNH01000864.1_18	QGNH01000864.1	QGNH01000864.1	18	13354	13932	1	E																		0	False	F
QGNH01000864.1_19	QGNH01000864.1	QGNH01000864.1	19	13970	14947	1	D														Bacteriophage lambda head decoration protein D [PF02924.17]				0	False	F
QGNH01000864.1_20	QGNH01000864.1	QGNH01000864.1	20	15012	16067	1	D	YP_009639117.1	YP_009639117.1 major head protein [Xylella phage Sano]	False	0.355	204.0	3.768e-56								Phage major capsid protein E [PF03864.18]	VOG01069	sp|D6RRG1|CAPSD_BPKPP Major capsid protein; XhXs	Xh;Xs	0	False	VF
QGNH01000864.1_21	QGNH01000864.1	QGNH01000864.1	21	16087	16392	1	E																		0	False	F
