	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001357.1_1	QGNH01001357.1	QGNH01001357.1	1	232	1362	1	E			YP_009845760.1	YP_009845760.1 DNA repair exonuclease [Vibrio phage VAP7]	False	0.411	263.0	4.616e-76		VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	F
QGNH01001357.1_2	QGNH01001357.1	QGNH01001357.1	2	1425	1694	1	E													0	False	F
QGNH01001357.1_3	QGNH01001357.1	QGNH01001357.1	3	1838	3115	-1	C	K07316	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	YP_009594053.1	YP_009594053.1 methyltransferase [Escherichia phage Murica]	False	0.426	329.0	8.553e-98	DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01001357.1_4	QGNH01001357.1	QGNH01001357.1	4	3241	3411	-1	E													0	False	F
QGNH01001357.1_5	QGNH01001357.1	QGNH01001357.1	5	3426	4355	-1	C	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	YP_009015561.1	YP_009015561.1 gp258 [Bacillus phage G]	False	0.235	98.0	9.028e-21	AAA domain (Cdc48 subfamily) [PF07724.17]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (dynein-related subfamily) [PF07728.17]				0	False	F
QGNH01001357.1_6	QGNH01001357.1	QGNH01001357.1	6	4368	4604	-1	E													0	False	F
QGNH01001357.1_7	QGNH01001357.1	QGNH01001357.1	7	4943	5065	-1	E													0	False	F
QGNH01001357.1_8	QGNH01001357.1	QGNH01001357.1	8	5072	5647	-1	D									Peptidase family M48 [PF01435.21]				1	False	
QGNH01001357.1_9	QGNH01001357.1	QGNH01001357.1	9	5647	5847	-1	E													0	False	
QGNH01001357.1_10	QGNH01001357.1	QGNH01001357.1	10	5851	6090	-1	E													0	False	
QGNH01001357.1_11	QGNH01001357.1	QGNH01001357.1	11	6235	6399	-1	E													0	False	
QGNH01001357.1_12	QGNH01001357.1	QGNH01001357.1	12	6396	6695	-1	E													0	False	
QGNH01001357.1_13	QGNH01001357.1	QGNH01001357.1	13	6754	6957	-1	E													0	False	
QGNH01001357.1_14	QGNH01001357.1	QGNH01001357.1	14	7755	7937	-1	E													0	False	
QGNH01001357.1_15	QGNH01001357.1	QGNH01001357.1	15	7940	8185	-1	D									Bacterial regulatory protein, Fis family [PF02954.22]				0	False	
QGNH01001357.1_16	QGNH01001357.1	QGNH01001357.1	16	8164	8433	-1	E													0	False	
QGNH01001357.1_17	QGNH01001357.1	QGNH01001357.1	17	8598	9002	1	E													0	False	
QGNH01001357.1_18	QGNH01001357.1	QGNH01001357.1	18	9007	9606	1	D									Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family [PF05708.15]	VOG01406	sp|A0A7H0DN63|PG091_MONPV Protein OPG091; XhXs	Xs;Xh	0	False	V
QGNH01001357.1_19	QGNH01001357.1	QGNH01001357.1	19	9609	9863	1	E													0	False	
QGNH01001357.1_20	QGNH01001357.1	QGNH01001357.1	20	9873	10157	1	E													0	False	
QGNH01001357.1_21	QGNH01001357.1	QGNH01001357.1	21	10169	10342	1	E													0	False	
QGNH01001357.1_22	QGNH01001357.1	QGNH01001357.1	22	10339	10836	1	E													0	False	
QGNH01001357.1_23	QGNH01001357.1	QGNH01001357.1	23	10826	12289	1	C	K06909	phage terminase large subunit	YP_006907045.1	YP_006907045.1 terminase large subunit [Pseudomonas phage UFV-P2]	False	0.33	227.0	3.894e-62	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001357.1_24	QGNH01001357.1	QGNH01001357.1	24	12289	14457	1	E													0	False	
QGNH01001357.1_25	QGNH01001357.1	QGNH01001357.1	25	14444	14707	1	E													0	False	
QGNH01001357.1_26	QGNH01001357.1	QGNH01001357.1	26	14691	15044	1	E													0	False	
QGNH01001357.1_27	QGNH01001357.1	QGNH01001357.1	27	15028	15939	1	E													0	False	
QGNH01001357.1_28	QGNH01001357.1	QGNH01001357.1	28	15932	16396	1	E													0	False	
QGNH01001357.1_29	QGNH01001357.1	QGNH01001357.1	29	16399	16995	1	E													0	False	
QGNH01001357.1_30	QGNH01001357.1	QGNH01001357.1	30	17012	17929	1	E													0	False	
QGNH01001357.1_31	QGNH01001357.1	QGNH01001357.1	31	17998	18972	1	E													0	False	
QGNH01001357.1_32	QGNH01001357.1	QGNH01001357.1	32	19013	19711	1	E													0	False	
QGNH01001357.1_33	QGNH01001357.1	QGNH01001357.1	33	19715	20380	1	E													0	False	
QGNH01001357.1_34	QGNH01001357.1	QGNH01001357.1	34	20380	21231	1	E										VOG32022	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001357.1_35	QGNH01001357.1	QGNH01001357.1	35	21231	21626	1	E													0	False	
QGNH01001357.1_36	QGNH01001357.1	QGNH01001357.1	36	21626	22618	1	E													0	False	
QGNH01001357.1_37	QGNH01001357.1	QGNH01001357.1	37	22651	22779	-1	E													0	False	
QGNH01001357.1_38	QGNH01001357.1	QGNH01001357.1	38	22854	24704	1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.256	212.0	5.979e-56	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	
QGNH01001357.1_39	QGNH01001357.1	QGNH01001357.1	39	24704	25792	1	E			YP_009222576.1	YP_009222576.1 hypothetical protein AXJ08_gp26 [Rhodoferax phage P26218]	False	0.425	62.0	6.217e-09					0	False	
QGNH01001357.1_40	QGNH01001357.1	QGNH01001357.1	40	25773	26252	1	E													0	False	
QGNH01001357.1_41	QGNH01001357.1	QGNH01001357.1	41	26252	27595	1	E													0	False	
QGNH01001357.1_42	QGNH01001357.1	QGNH01001357.1	42	27635	27805	1	E													0	False	
QGNH01001357.1_43	QGNH01001357.1	QGNH01001357.1	43	27923	29560	1	E													0	False	
