	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000311.1_1	QGNH01000311.1	QGNH01000311.1	1	116	574	-1	C	K13628	iron-sulfur cluster assembly protein														Iron-sulphur cluster biosynthesis [PF01521.23]	VOG19360	sp|A0KNY6|ERPA_AERHH Iron-sulfur cluster insertion protein ErpA; Xh	Xh	0	False	F
QGNH01000311.1_2	QGNH01000311.1	QGNH01000311.1	2	585	1010	-1	D									MER0474067	M17	MER0474067 - PepB aminopeptidase (Ceratitis capitata) [M17.004]#M17#{peptidase unit: 74-403}~source XP_004532375~	False	87.0	4.295e-19	0.77	NifU-like N terminal domain [PF01592.19]				0	False	MF
QGNH01000311.1_3	QGNH01000311.1	QGNH01000311.1	3	1086	2000	-1	C	K04487	cysteine desulfurase [EC:2.8.1.7]	YP_009361727.1	YP_009361727.1 Cysteine desulfurase NifS [Pacmanvirus A23]	False	0.287	114.0	2.4130000000000003e-26								Aminotransferase class-V [PF00266.22]; Pyridoxal-dependent decarboxylase conserved domain [PF00282.22]; Beta-eliminating lyase [PF01212.24]				0	False	MKF
QGNH01000311.1_4	QGNH01000311.1	QGNH01000311.1	4	2333	2791	-1	D																Iron-dependent Transcriptional regulator [PF02082.23]				0	False	F
QGNH01000311.1_5	QGNH01000311.1	QGNH01000311.1	5	2993	3157	1	E																				0	False	F
QGNH01000311.1_6	QGNH01000311.1	QGNH01000311.1	6	3178	3849	-1	C	K08744	cardiolipin synthase (CMP-forming) [EC:2.7.8.41]														CDP-alcohol phosphatidyltransferase [PF01066.24]				0	False	MKF
QGNH01000311.1_7	QGNH01000311.1	QGNH01000311.1	7	4146	5363	1	D			YP_009997614.1	YP_009997614.1 DNA-binding domain-containing integrase [Achromobacter phage vB_AchrS_AchV4]	False	0.478	353.0	1.489e-106								Phage integrase family [PF00589.25]; Arm DNA-binding domain [PF13356.9]	VOG00657	sp|P08320|VINT_BPP4 Integrase; Xr	Xr	0	False	VF
QGNH01000311.1_8	QGNH01000311.1	QGNH01000311.1	8	5374	6489	-1	D																Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	V
QGNH01000311.1_9	QGNH01000311.1	QGNH01000311.1	9	6496	6972	-1	D																Helix-turn-helix domain [PF12728.10]				0	False	
QGNH01000311.1_10	QGNH01000311.1	QGNH01000311.1	10	6986	7228	-1	C	K07733	prophage regulatory protein														Prophage CP4-57 regulatory protein (AlpA) [PF05930.15]				0	False	
QGNH01000311.1_11	QGNH01000311.1	QGNH01000311.1	11	7468	8256	-1	E																				0	False	F
QGNH01000311.1_12	QGNH01000311.1	QGNH01000311.1	12	8253	9479	-1	E																				0	False	F
QGNH01000311.1_13	QGNH01000311.1	QGNH01000311.1	13	9792	12959	1	D																SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000311.1_14	QGNH01000311.1	QGNH01000311.1	14	12962	13180	1	E																				0	False	F
