>NC_008380.1
474	1295	+	3	1.258206	I:	D:
1329	1928	+	3	1.287882	I:	D:
1921	2778	+	1	1.262507	I:	D:
2778	3389	+	3	1.296089	I:	D:
3382	4104	+	1	1.242907	I:	D:
4172	4699	-	2	1.245040	I:	D:
4756	5271	-	1	1.261156	I:	D:
5394	6098	+	3	1.234562	I:	D:
6091	7209	+	1	1.244832	I:	D:
7209	7775	+	3	1.259181	I:	D:
7772	8149	+	2	1.264017	I:	D:
8219	10720	+	2	1.236108	I:	D:
10828	11427	-	1	1.269773	I:	D:
11473	11757	-	1	1.286225	I:	D:
11928	12887	+	3	1.267302	I:	D:
13031	13873	+	2	1.282913	I:	D:
14079	15356	+	3	1.264110	I:	D:
15502	15936	+	1	1.257117	I:	D:
16098	16802	+	3	1.281868	I:	D:
16969	17637	+	1	1.276430	I:	D:
17640	18860	+	3	1.228690	I:	D:
18864	19703	+	3	1.220929	I:	D:
19845	20750	+	3	1.230185	I:	D:
20802	22130	+	3	1.242099	I:	D:
22203	22523	-	3	1.283606	I:	D:
22599	26150	-	3	1.249350	I:	D:
26143	29334	-	1	1.251044	I:	D:
29338	30069	-	1	1.269876	I:	D:
30083	31438	-	2	1.264251	I:	D:
31597	34182	-	1	1.234101	I:	D:
34386	35786	-	3	1.232756	I:	D:
35943	36218	-	3	1.264616	I:	D:
36228	36629	-	3	1.277997	I:	D:
36780	37232	-	3	1.270821	I:	D:
37229	39019	-	2	1.222170	I:	D:
39204	39956	-	3	1.220050	I:	D:
40276	41886	+	1	1.234663	I:	D:
41993	42436	+	2	1.248585	I:	D:
42438	43049	+	3	1.273907	I:	D:
43056	44051	-	3	1.242581	I:	D:
44048	44371	-	2	1.272211	I:	D:
44389	45177	-	1	1.218779	I:	D:
45178	45924	-	1	1.228766	I:	D:
45931	46488	-	1	1.260038	I:	D:
46921	47571	-	1	1.244538	I:	D:
47574	48059	-	3	1.275397	I:	D:
48082	48702	-	1	1.257475	I:	D:
48847	49374	+	1	1.232464	I:	D:
49400	49873	+	2	1.277931	I:	D:
50014	51177	+	1	1.226384	I:	D:
51494	52417	+	2	1.249562	I:	D:
52466	53878	+	2	1.268445	I:	D:
53965	56136	+	1	1.244761	I:	D:
56207	56890	-	2	1.258781	I:	D:
57070	57564	+	1	1.272285	I:	D:
57585	58202	-	3	1.249852	I:	D:
58232	59560	-	2	1.240103	I:	D:
59583	62048	-	3	1.254359	I:	D:
62045	62992	-	2	1.253123	I:	D:
64186	64335	+	1	1.391171	I:	D:
64924	65172	-	1	1.401874	I:	D:
65572	65751	+	1	1.363467	I:	D:
70180	71658	-	1	1.345454	I:	D:
71667	74426	-	3	1.328497	I:	D:
74540	74749	-	2	1.330084	I:	D:
74746	76002	-	1	1.361648	I:	D:
76906	78225	-	1	1.325708	I:	D:
78231	82121	-	3	1.320242	I:	D:
82152	84617	-	3	1.304085	I:	D:
84994	85662	-	1	1.342252	I:	D:
85775	87463	-	2	1.325431	I:	D:
87586	89238	-	1	1.275071	I:	D:
89508	89999	-	3	1.248890	I:	D:
90117	91466	-	3	1.254952	I:	D:
91472	93769	-	2	1.260565	I:	D:
93795	95831	-	3	1.266619	I:	D:
95973	96929	-	3	1.252910	I:	D:
97300	97434	-	1	1.303002	I:	D:
97773	98555	+	3	1.318864	I:	D:
98571	98891	-	3	1.291726	I:	D:
99276	100301	+	3	1.281080	I:	D:
100303	101286	+	1	1.261249	I:	D:
101283	103151	+	3	1.260681	I:	D:
103148	103711	+	2	1.294610	I:	D:
103715	104686	+	2	1.261350	I:	D:
104748	106076	-	3	1.247459	I:	D:
106182	107201	+	3	1.259117	I:	D:
107329	109185	+	1	1.248821	I:	D:
109182	110192	+	3	1.232257	I:	D:
110281	111576	-	1	1.259838	I:	D:
111710	112534	-	2	1.237043	I:	D:
112672	113835	-	1	1.210305	I:	D:
113839	114987	-	1	1.229546	I:	D:
115119	115796	-	3	1.263892	I:	D:
115995	117281	+	3	1.229504	I:	D:
117288	118247	+	3	1.243127	I:	D:
118240	119127	+	1	1.231257	I:	D:
119127	120224	+	3	1.246095	I:	D:
120256	121332	+	1	1.216671	I:	D:
121601	122494	+	2	1.260655	I:	D:
122495	124945	+	2	1.232907	I:	D:
125075	126532	-	2	1.238855	I:	D:
126529	127944	-	1	1.253684	I:	D:
128047	128334	+	1	1.257256	I:	D:
128390	129916	-	2	1.213746	I:	D:
130039	131319	-	1	1.230044	I:	D:
131486	132295	+	2	1.257247	I:	D:
132535	133161	+	1	1.248555	I:	D:
133393	134958	+	1	1.255534	I:	D:
135131	136834	-	2	1.227266	I:	D:
137011	137658	-	1	1.272894	I:	D:
137731	139089	-	1	1.234276	I:	D:
138983	139279	+	2	1.329271	I:	D:
139315	139749	+	1	1.228491	I:	D:
140098	140430	+	1	1.402204	I:	D:
140483	141253	+	2	1.261329	I:	D:
141322	142110	+	1	1.242538	I:	D:
142114	142587	-	1	1.241308	I:	D:
142765	143400	+	1	1.231594	I:	D:
143477	143896	-	2	1.246499	I:	D:
144197	144712	+	2	1.273761	I:	D:
144758	145990	+	2	1.242784	I:	D:
145998	146804	+	3	1.233340	I:	D:
146893	147909	-	1	1.234383	I:	D:
147985	150195	-	1	1.221825	I:	D:
150472	150741	-	1	1.251639	I:	D:
150895	151746	-	1	1.264448	I:	D:
151863	152795	-	3	1.235201	I:	D:
152809	153177	-	1	1.222142	I:	D:
153364	156117	-	1	1.232641	I:	D:
156219	156908	-	3	1.291081	I:	D:
156908	158509	-	2	1.208174	I:	D:
158569	159198	-	1	1.260687	I:	D:
159421	161052	+	1	1.217586	I:	D:
161061	161531	+	3	1.288641	I:	D:
161538	162812	-	3	1.258595	I:	D:
162809	163414	-	2	1.238311	I:	D:
163472	164101	+	2	1.274365	I:	D:
164124	164447	-	3	1.181255	I:	D:
164470	166860	-	1	1.258719	I:	D:
166986	167945	+	3	1.236482	I:	D:
167950	168645	+	1	1.223092	I:	D:
168717	168977	+	3	1.291504	I:	D:
169172	169540	+	2	1.234187	I:	D:
169654	170508	-	1	1.226580	I:	D:
170519	171274	-	2	1.242783	I:	D:
171429	171992	+	3	1.275325	I:	D:
