	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000404.1_1	QGNH01000404.1	QGNH01000404.1	1	1	1107	-1	E			YP_010357571.1	YP_010357571.1 head assembly cofactor/terminase [Winogradskyella phage Peternella_1]	False	0.252	81.0	3.909e-15					0	False	F
QGNH01000404.1_2	QGNH01000404.1	QGNH01000404.1	2	1107	1553	-1	D									Protein of unknown function (DUF1804) [PF08822.14]				0	False	F
QGNH01000404.1_3	QGNH01000404.1	QGNH01000404.1	3	1709	1966	-1	E													0	False	F
QGNH01000404.1_4	QGNH01000404.1	QGNH01000404.1	4	2028	2279	-1	E													0	False	F
QGNH01000404.1_5	QGNH01000404.1	QGNH01000404.1	5	2502	2888	-1	E													0	False	F
QGNH01000404.1_6	QGNH01000404.1	QGNH01000404.1	6	2894	3802	-1	E													0	False	F
QGNH01000404.1_7	QGNH01000404.1	QGNH01000404.1	7	3831	4187	-1	E													0	False	F
QGNH01000404.1_8	QGNH01000404.1	QGNH01000404.1	8	4629	4892	-1	E													0	False	F
QGNH01000404.1_9	QGNH01000404.1	QGNH01000404.1	9	4904	5353	-1	E													0	False	F
QGNH01000404.1_10	QGNH01000404.1	QGNH01000404.1	10	5579	5734	-1	E													0	False	
QGNH01000404.1_11	QGNH01000404.1	QGNH01000404.1	11	5721	6194	-1	E													0	False	
QGNH01000404.1_12	QGNH01000404.1	QGNH01000404.1	12	6179	6994	-1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_009785478.1	YP_009785478.1 DNA methyltransferase [Caulobacter phage Sansa]	False	0.588	302.0	2.386e-91	D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]	VOG03703	REFSEQ DNA methyltransferase; Xu	Xu	0	False	
QGNH01000404.1_13	QGNH01000404.1	QGNH01000404.1	13	6991	7209	-1	E													0	False	
QGNH01000404.1_14	QGNH01000404.1	QGNH01000404.1	14	7199	7789	-1	E													0	False	
QGNH01000404.1_15	QGNH01000404.1	QGNH01000404.1	15	7764	8132	-1	E													0	False	
QGNH01000404.1_16	QGNH01000404.1	QGNH01000404.1	16	8169	8501	-1	E													0	False	
QGNH01000404.1_17	QGNH01000404.1	QGNH01000404.1	17	8512	9018	-1	E													0	False	
QGNH01000404.1_18	QGNH01000404.1	QGNH01000404.1	18	9069	9728	-1	D									AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]	VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xh;Xr	0	False	V
QGNH01000404.1_19	QGNH01000404.1	QGNH01000404.1	19	10140	11813	-1	D			YP_009285895.1	YP_009285895.1 Mu transposase C-terminal domain-containing protein [Rhodovulum phage vB_RhkS_P1]	False	0.247	61.0	1.874e-08	Bacteriophage Mu transposase [PF02914.18]; Integrase core domain [PF00665.29]	VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	VF
QGNH01000404.1_20	QGNH01000404.1	QGNH01000404.1	20	11872	12195	-1	E													0	False	F
QGNH01000404.1_21	QGNH01000404.1	QGNH01000404.1	21	12607	12828	-1	E													0	False	F
QGNH01000404.1_22	QGNH01000404.1	QGNH01000404.1	22	12909	13289	1	E													0	False	F
QGNH01000404.1_23	QGNH01000404.1	QGNH01000404.1	23	13286	13798	1	E													0	False	F
QGNH01000404.1_24	QGNH01000404.1	QGNH01000404.1	24	13984	15147	1	E													0	False	F
