	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000315.1_1	QGNH01000315.1	QGNH01000315.1	1	3	200	-1	E											0	False	F
QGNH01000315.1_2	QGNH01000315.1	QGNH01000315.1	2	827	1225	-1	E											0	False	F
QGNH01000315.1_3	QGNH01000315.1	QGNH01000315.1	3	1353	1853	-1	E											0	False	F
QGNH01000315.1_4	QGNH01000315.1	QGNH01000315.1	4	1940	3136	-1	D	YP_002300346.1	YP_002300346.1 portal protein [Bacillus phage SPO1]	False	0.195	66.0	3.437e-10	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xr;Xs;Xp	0	False	VF
QGNH01000315.1_5	QGNH01000315.1	QGNH01000315.1	5	3497	4333	-1	D							Protein of unknown function (DUF3037) [PF11236.11]				0	False	F
QGNH01000315.1_6	QGNH01000315.1	QGNH01000315.1	6	4368	4457	-1	E											0	False	F
QGNH01000315.1_7	QGNH01000315.1	QGNH01000315.1	7	4530	5399	-1	D							HipA-like kinase [PF20613.1]				0	False	F
QGNH01000315.1_8	QGNH01000315.1	QGNH01000315.1	8	5492	6421	-1	E	YP_009908086.1	YP_009908086.1 large subunit terminase [Stx1 converting phage AU5Stx1]	False	0.218	91.0	1.095e-18		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
QGNH01000315.1_9	QGNH01000315.1	QGNH01000315.1	9	6502	7017	-1	E											0	False	
QGNH01000315.1_10	QGNH01000315.1	QGNH01000315.1	10	7247	11911	-1	E											0	False	F
QGNH01000315.1_11	QGNH01000315.1	QGNH01000315.1	11	11965	12999	-1	E											0	False	F
