locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_005879_89_364_+												Hypothetical
NC_005879_409_630_+												Hypothetical
NC_005879_536_1147_+					phrog_8823	VOG09675	PHROG:phrog_8823	203	1.7e-120	390.1		terminase small subunit
NC_005879_1134_2840_+					phrog_2472	VOG30053	VOG:VOG30053	568	8.2e-58	126.5		REFSEQ hypothetical protein
NC_005879_2851_4494_+					phrog_332	VOG00516	PHROG:phrog_332	547	8.9e-160	524.1		head-tail adaptor
NC_005879_4494_4721_+												Hypothetical
NC_005879_4734_4991_+												Hypothetical
NC_005879_4960_5838_+					phrog_3742	VOG03646	VOG:VOG03646	292	3.1e-106	346.9		REFSEQ hypothetical protein
NC_005879_6006_6974_+					phrog_3437	VOG00529	PHROG:phrog_3437	322	1.2e-110	360.7		major head protein
NC_005879_7041_7310_+					phrog_8977	VOG09676	VOG:VOG09676	89	9.3e-65	206.9		REFSEQ hypothetical protein
NC_005879_7325_8173_+					phrog_8869	VOG09677	VOG:VOG09677	282	3e-203	664.4		REFSEQ hypothetical protein
NC_005879_8170_8535_+					phrog_8135	VOG09678	VOG:VOG09678	121	4.1e-70	224.9		REFSEQ hypothetical protein
NC_005879_8537_9010_+		K08640			phrog_894	VOG02154	VOG:VOG02154	157	9.5e-34	108.6		REFSEQ endolysin
NC_005879_9003_9305_+					phrog_8910	VOG09679	VOG:VOG09679	100	5.1e-69	220.6		REFSEQ hypothetical protein
NC_005879_9329_11554_+		K17341			phrog_9239	VOG02047	PHROG:phrog_9239	741	0	1661.3		tail tubular protein
NC_005879_11563_13347_+					phrog_376, phrog_376	VOG02059, VOG02059	PHROG:phrog_376	594	4.3e-143	342.3		tail protein
NC_005879_13353_13757_+												Hypothetical
NC_005879_13754_15838_+												Hypothetical
NC_005879_15838_17010_+												Hypothetical
NC_005879_17012_19360_+					phrog_684	VOG09681	VOG:VOG09681	782	4.2e-272	896.3		REFSEQ virion structural protein
NC_005879_19364_20437_+					phrog_4440	VOG09685	VOG:VOG09685	357	3.6e-238	781.3		REFSEQ tail fiber protein
NC_005879_20439_21821_+												Hypothetical
NC_005879_21846_22220_-					phrog_474		PHROG:phrog_474	124	1e-24	78.6		phosphofructokinase
NC_005879_22240_22677_-					phrog_2165	VOG09684	VOG:VOG09684	145	1.8e-106	343.7		REFSEQ DNA helicase
NC_005879_22825_23022_-					phrog_7076		PHROG:phrog_7076	59	1e-21	69.2		dATP triphosphohydrolase
NC_005879_23019_23336_-	K08722	K08722	COG1896		phrog_7076	VOG01019	PHROG:phrog_7076	105	2.4e-50	162.5		dATP triphosphohydrolase
NC_005879_23338_23598_-												Hypothetical
NC_005879_23600_24631_-		K24972	COG0104, COG0104		phrog_1211	VOG08445	KEGG:K24972	343	9.2e-229	749.7		purZ; 2-aminodeoxyadenylosuccinate synthetase
NC_005879_24673_26961_-			COG3378		phrog_1156	VOG01537, VOG01537	PHROG:phrog_1156	724	5.7e-138	452.3		DNA primase
NC_005879_26951_28819_-	K02335, K02335	K02335, K02335	COG0749		phrog_17	VOG00075	PHROG:phrog_17	622	3.5e-106	347.5		DNA polymerase
NC_005879_28861_29337_-					phrog_7364	VOG09195, VOG09195	PHROG:phrog_7364	158	1.4e-97	316.3		single strand DNA binding protein
NC_005879_29403_30302_-												Hypothetical
NC_005879_30333_30800_-												Hypothetical
NC_005879_30863_32332_-		K14440	COG0553		phrog_62	VOG00107	PHROG:phrog_62	489	5.4e-121	396.0		DNA helicase
NC_005879_32397_32750_-												Hypothetical
NC_005879_32750_33442_-		K03646			phrog_8941	VOG09690	VOG:VOG09690	230	5.5e-156	508.4		REFSEQ hypothetical protein
NC_005879_33575_34039_-												Hypothetical
NC_005879_34036_34446_-												Hypothetical
NC_005879_34448_34774_-												Hypothetical
NC_005879_34998_35624_-					phrog_9688	VOG09693	VOG:VOG09693	208	3.1e-146	477.1		REFSEQ hypothetical protein
NC_005879_35667_35828_-												Hypothetical
NC_005879_35933_36418_-												Hypothetical
NC_005879_36428_36904_-					phrog_3600	VOG00642	PHROG:phrog_3600	158	6.8e-55	178.0		antimicrobial peptide resistance and lipid A acylation protein PagP
NC_005879_37036_37407_-					phrog_9495	VOG18325	VOG:VOG18325	120	4.9e-89	286.4		REFSEQ hypothetical protein
NC_005879_37407_37697_-					phrog_9197	VOG09694	VOG:VOG09694	96	9.5e-58	183.9		REFSEQ hypothetical protein
NC_005879_37709_37999_-					phrog_9131	VOG09695	VOG:VOG09695	96	1.3e-65	209.1		REFSEQ hypothetical protein
NC_005879_38106_38345_-												Hypothetical
NC_005879_38356_38946_-												Hypothetical
NC_005879_38945_39451_+												Hypothetical
NC_005879_39548_39850_-												Hypothetical
