	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001528.1_1	QGNH01001528.1	QGNH01001528.1	1	3	689	-1	E																	0	False	F
QGNH01001528.1_2	QGNH01001528.1	QGNH01001528.1	2	699	1718	-1	E																	0	False	F
QGNH01001528.1_3	QGNH01001528.1	QGNH01001528.1	3	1718	2200	-1	D									Acetyltransferase (GNAT) domain [PF13420.10]; Acetyltransferase (GNAT) domain [PF13302.10]								0	False	F
QGNH01001528.1_4	QGNH01001528.1	QGNH01001528.1	4	2194	3939	-1	E			YP_009639045.1	YP_009639045.1 virion structural protein [Pseudomonas phage PaP4]	False	0.197	78.0	2.219e-13									0	False	F
QGNH01001528.1_5	QGNH01001528.1	QGNH01001528.1	5	3936	4211	-1	E																	0	False	F
QGNH01001528.1_6	QGNH01001528.1	QGNH01001528.1	6	4237	4467	1	E																	0	False	F
QGNH01001528.1_7	QGNH01001528.1	QGNH01001528.1	7	4464	5207	-1	E			YP_214260.1	YP_214260.1 phage tail fiber-like protein [Prochlorococcus phage P-SSM2]	False	0.407	63.0	5.902e-10									0	False	F
QGNH01001528.1_8	QGNH01001528.1	QGNH01001528.1	8	5212	5382	-1	E																	0	False	
QGNH01001528.1_9	QGNH01001528.1	QGNH01001528.1	9	5385	6104	-1	E																	0	False	
QGNH01001528.1_10	QGNH01001528.1	QGNH01001528.1	10	6109	6438	-1	E																	0	False	
QGNH01001528.1_11	QGNH01001528.1	QGNH01001528.1	11	6464	6913	-1	E																	0	False	
QGNH01001528.1_12	QGNH01001528.1	QGNH01001528.1	12	6943	7920	-1	E														VOG11300	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01001528.1_13	QGNH01001528.1	QGNH01001528.1	13	7923	8594	-1	E																	0	False	
QGNH01001528.1_14	QGNH01001528.1	QGNH01001528.1	14	8587	8892	-1	E																	0	False	
QGNH01001528.1_15	QGNH01001528.1	QGNH01001528.1	15	9136	9540	-1	E																	0	False	
QGNH01001528.1_16	QGNH01001528.1	QGNH01001528.1	16	9689	11467	-1	E																	0	False	
QGNH01001528.1_17	QGNH01001528.1	QGNH01001528.1	17	11460	11894	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_010738119.1	YP_010738119.1 lysozyme [Hafnia phage yong1]	False	0.43	107.0	3.82e-26	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01001528.1_18	QGNH01001528.1	QGNH01001528.1	18	11894	13168	-1	D									Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.22]; ATP-grasp domain [PF02655.17]; Phosphoribosylglycinamide synthetase, C domain [PF02843.19]								0	False	
QGNH01001528.1_19	QGNH01001528.1	QGNH01001528.1	19	13146	14744	-1	D			YP_007877435.1	YP_007877435.1 large subunit terminase [Vibrio phage douglas 12A4]	False	0.222	137.0	5.349e-32	Terminase RNaseH-like domain [PF17289.5]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001528.1_20	QGNH01001528.1	QGNH01001528.1	20	14744	15055	-1	E																	0	False	F
QGNH01001528.1_21	QGNH01001528.1	QGNH01001528.1	21	15168	15593	-1	E																	0	False	F
QGNH01001528.1_22	QGNH01001528.1	QGNH01001528.1	22	15542	15715	-1	E																	0	False	F
QGNH01001528.1_23	QGNH01001528.1	QGNH01001528.1	23	15720	15941	-1	E																	0	False	F
QGNH01001528.1_24	QGNH01001528.1	QGNH01001528.1	24	15946	17592	-1	E			YP_009601433.1	YP_009601433.1 hypothetical protein FDH46_gp170 [Sinorhizobium phage phiM7]	False	0.204	94.0	2.028e-18						VOG01571	REFSEQ lysophospholipase L1-like esterase; Xu	Xu	0	False	F
QGNH01001528.1_25	QGNH01001528.1	QGNH01001528.1	25	17589	18080	-1	E																	0	False	F
QGNH01001528.1_26	QGNH01001528.1	QGNH01001528.1	26	18247	18804	-1	E																	0	False	F
