	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_041940_NC_041940_1	NC_041940	NC_041940	1	77	1696	1	E											0
NC_041940_NC_041940_2	NC_041940	NC_041940	2	1706	2587	1	E											0
NC_041940_NC_041940_3	NC_041940	NC_041940	3	2596	2772	1	E											0
NC_041940_NC_041940_4	NC_041940	NC_041940	4	2775	3200	1	E											0
NC_041940_NC_041940_5	NC_041940	NC_041940	5	3343	4698	1	D										Terminase large subunit, ATPase domain [PF03354.18]; Terminase large subunit, endonuclease domain [PF20441.1]	0
NC_041940_NC_041940_6	NC_041940	NC_041940	6	4717	6726	1	D										Phage portal protein [PF04860.15]	0
NC_041940_NC_041940_7	NC_041940	NC_041940	7	6752	7513	1	C	K06904	uncharacterized protein	MER0323020	S78	MER0323020 - prohead peptidase (bacteriophage HK97) () [S78.001]#S78#{peptidase unit: 20-177}~source AEL19933~	False	228.0	7.048e-66	0.731	Caudovirus prohead serine protease [PF04586.20]	0
NC_041940_NC_041940_8	NC_041940	NC_041940	8	7520	8773	1	D										Phage capsid family [PF05065.16]	0
NC_041940_NC_041940_9	NC_041940	NC_041940	9	8773	8976	1	E											0
NC_041940_NC_041940_10	NC_041940	NC_041940	10	9053	9232	1	E											0
NC_041940_NC_041940_11	NC_041940	NC_041940	11	9242	9820	1	E											0
NC_041940_NC_041940_12	NC_041940	NC_041940	12	9820	10158	1	E											0
NC_041940_NC_041940_13	NC_041940	NC_041940	13	10158	10427	1	E											0
NC_041940_NC_041940_14	NC_041940	NC_041940	14	10429	10842	1	E											0
NC_041940_NC_041940_15	NC_041940	NC_041940	15	10854	11762	1	E											0
NC_041940_NC_041940_16	NC_041940	NC_041940	16	11852	12265	1	E											0
NC_041940_NC_041940_17	NC_041940	NC_041940	17	12304	12618	1	E											0
NC_041940_NC_041940_18	NC_041940	NC_041940	18	12624	15185	1	E											0
NC_041940_NC_041940_19	NC_041940	NC_041940	19	15182	16051	1	D										Phage tail protein [PF05709.14]	0
NC_041940_NC_041940_20	NC_041940	NC_041940	20	16042	17199	1	E											0
NC_041940_NC_041940_21	NC_041940	NC_041940	21	17199	18206	1	E											0
NC_041940_NC_041940_22	NC_041940	NC_041940	22	18197	19273	1	E											0
NC_041940_NC_041940_23	NC_041940	NC_041940	23	19266	19715	1	E											0
NC_041940_NC_041940_24	NC_041940	NC_041940	24	19717	20043	1	E											0
NC_041940_NC_041940_25	NC_041940	NC_041940	25	20040	20897	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]								N-acetylmuramoyl-L-alanine amidase [PF01510.28]	0
NC_041940_NC_041940_26	NC_041940	NC_041940	26	20917	21420	1	E											0
NC_041940_NC_041940_27	NC_041940	NC_041940	27	21570	21863	1	D										Helix-turn-helix [PF01381.25]	0
NC_041940_NC_041940_28	NC_041940	NC_041940	28	21841	22164	1	E											0
NC_041940_NC_041940_29	NC_041940	NC_041940	29	22157	23557	1	D										SNF2-related domain [PF00176.26]; Type III restriction enzyme, res subunit [PF04851.18]	0
NC_041940_NC_041940_30	NC_041940	NC_041940	30	23708	23896	1	E											0
NC_041940_NC_041940_31	NC_041940	NC_041940	31	24126	24743	1	E											1
NC_041940_NC_041940_32	NC_041940	NC_041940	32	24754	25242	1	E											0
NC_041940_NC_041940_33	NC_041940	NC_041940	33	25223	25780	1	E											0
NC_041940_NC_041940_34	NC_041940	NC_041940	34	25832	26047	1	E											0
NC_041940_NC_041940_35	NC_041940	NC_041940	35	26104	26259	1	E											0
NC_041940_NC_041940_36	NC_041940	NC_041940	36	26321	26674	1	E											0
NC_041940_NC_041940_37	NC_041940	NC_041940	37	26685	27035	1	E											0
NC_041940_NC_041940_38	NC_041940	NC_041940	38	27032	27244	1	E											0
NC_041940_NC_041940_39	NC_041940	NC_041940	39	27241	27588	1	E											0
NC_041940_NC_041940_40	NC_041940	NC_041940	40	27572	27742	1	E											0
NC_041940_NC_041940_41	NC_041940	NC_041940	41	27742	28689	1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
NC_041940_NC_041940_42	NC_041940	NC_041940	42	28690	28974	1	E											0
NC_041940_NC_041940_43	NC_041940	NC_041940	43	29075	30118	1	D										AAA domain [PF13479.9]	0
NC_041940_NC_041940_44	NC_041940	NC_041940	44	30189	30701	1	E											0
