	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001107.1_1	QGNH01001107.1	QGNH01001107.1	1	102	1397	1	D	YP_001165299.1	YP_001165299.1 site-specific integrase [Ralstonia phage RSA1]	False	0.276	83.0	2.129e-15	Phage integrase family [PF00589.25]; Arm DNA-binding domain [PF13356.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VTF
QGNH01001107.1_2	QGNH01001107.1	QGNH01001107.1	2	1400	1987	1	E											0	False	TF
QGNH01001107.1_3	QGNH01001107.1	QGNH01001107.1	3	2123	2320	1	E											0	False	TF
QGNH01001107.1_4	QGNH01001107.1	QGNH01001107.1	4	2313	2636	1	E											0	False	TF
QGNH01001107.1_5	QGNH01001107.1	QGNH01001107.1	5	2602	3504	1	D							Protein of unknown function (DUF1376) [PF07120.14]				0	False	TF
QGNH01001107.1_6	QGNH01001107.1	QGNH01001107.1	6	3556	4254	1	E											0	False	TF
QGNH01001107.1_7	QGNH01001107.1	QGNH01001107.1	7	4428	4922	1	E											0	False	TF
QGNH01001107.1_8	QGNH01001107.1	QGNH01001107.1	8	4948	6030	1	D	YP_004421726.1	YP_004421726.1 major head protein [Synechococcus phage S-CBS3]	False	0.332	183.0	5.014e-49	Phage capsid family [PF05065.16]	VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xs;Xh	0	False	VTF
QGNH01001107.1_9	QGNH01001107.1	QGNH01001107.1	9	6043	6249	1	D							Helix-turn-helix domain [PF12728.10]				0	False	TF
QGNH01001107.1_10	QGNH01001107.1	QGNH01001107.1	10	6273	6479	1	E											0	False	TF
QGNH01001107.1_11	QGNH01001107.1	QGNH01001107.1	11	6620	8278	1	E	YP_007675032.1	YP_007675032.1 tail length tape measure protein [Cyanophage KBS-S-2A]	False	0.265	72.0	1e-11					0	False	TF
QGNH01001107.1_12	QGNH01001107.1	QGNH01001107.1	12	8308	8805	1	E											0	False	TF
QGNH01001107.1_13	QGNH01001107.1	QGNH01001107.1	13	8729	9868	-1	D	YP_009199114.1	YP_009199114.1 integrase [Brevibacillus phage Jenst]	False	0.305	133.0	6.342000000000001e-32	Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	True	VTF
