	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000619.1_1	QGNH01000619.1	QGNH01000619.1	1	41	319	-1	E													0	False	F
QGNH01000619.1_2	QGNH01000619.1	QGNH01000619.1	2	836	1042	-1	E													0	False	F
QGNH01000619.1_3	QGNH01000619.1	QGNH01000619.1	3	1039	1200	-1	E													0	False	F
QGNH01000619.1_4	QGNH01000619.1	QGNH01000619.1	4	1197	1508	-1	E													0	False	F
QGNH01000619.1_5	QGNH01000619.1	QGNH01000619.1	5	1505	1732	-1	E													0	False	F
QGNH01000619.1_6	QGNH01000619.1	QGNH01000619.1	6	1729	2214	-1	E													0	False	F
QGNH01000619.1_7	QGNH01000619.1	QGNH01000619.1	7	2211	2516	-1	E													0	False	F
QGNH01000619.1_8	QGNH01000619.1	QGNH01000619.1	8	2518	2931	-1	E													0	False	F
QGNH01000619.1_9	QGNH01000619.1	QGNH01000619.1	9	2924	3376	-1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_009797034.1	YP_009797034.1 RusA-like Holliday junction resolvase [Faecalibacterium phage FP_Brigit]	False	0.655	66.0	5.227e-12	Endodeoxyribonuclease RusA [PF05866.14]				0	False	F
QGNH01000619.1_10	QGNH01000619.1	QGNH01000619.1	10	3373	3564	-1	E													0	False	F
QGNH01000619.1_11	QGNH01000619.1	QGNH01000619.1	11	3561	3758	-1	E													0	False	F
QGNH01000619.1_12	QGNH01000619.1	QGNH01000619.1	12	3899	4843	-1	D									Bacteriophage replication protein O [PF04492.16]				0	False	F
QGNH01000619.1_13	QGNH01000619.1	QGNH01000619.1	13	5091	6464	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_009613817.1	YP_009613817.1 DnaB-like replicative helicase [Acinetobacter phage AB1]	False	0.221	110.0	8.728e-24	DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01000619.1_14	QGNH01000619.1	QGNH01000619.1	14	6461	6658	-1	D									Helix-turn-helix domain [PF12728.10]				0	False	
QGNH01000619.1_15	QGNH01000619.1	QGNH01000619.1	15	6717	6899	-1	E													0	False	
QGNH01000619.1_16	QGNH01000619.1	QGNH01000619.1	16	6896	7111	-1	E													0	False	
QGNH01000619.1_17	QGNH01000619.1	QGNH01000619.1	17	7111	8232	-1	E													0	False	
