locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_051608_69_209_+												Hypothetical
NC_051608_235_441_-												Hypothetical
NC_051608_715_918_+												Hypothetical
NC_051608_911_1138_+					phrog_1459	VOG01315	VOG:VOG01315	75	1.8e-34	110.5		REFSEQ terminase small subunit
NC_051608_1110_2546_+			COG4626		phrog_9	VOG07294	PHROG:phrog_9	478	1.9e-67	220.1		terminase large subunit
NC_051608_2558_4111_+					phrog_104	VOG00109	PHROG:phrog_104	517	9.9e-146	478.3		portal protein
NC_051608_4056_6641_+		K05636			phrog_1752	VOG02585	PHROG:phrog_1752	861	0	1214.2		head maturation protease
NC_051608_6928_7482_+					phrog_1793	VOG08006	PHROG:phrog_1793	184	3.5e-69	225.1		head scaffolding protein
NC_051608_7548_8483_+			COG4653		phrog_10	VOG00134	VOG:VOG00134	311	8.4e-59	192.1		sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17
NC_051608_8640_9026_+					phrog_137	VOG00419	VOG:VOG00419	128	5.2e-29	93.4		sp|Q05225|VG19_BPML5 Gene 19 protein
NC_051608_9026_9418_+					phrog_763	VOG00901	PHROG:phrog_763	130	1.3e-41	133.9		head-tail adaptor
NC_051608_9408_9686_+					phrog_387	VOG00560	PHROG:phrog_387	92	1.5e-28	91.3		neck protein
NC_051608_9683_10099_+					phrog_123	VOG00096	VOG:VOG00096	138	8.5e-27	86.6		sp|O64216|VG22_BPMD2 Gene 22 protein
NC_051608_10249_10860_+					phrog_117	VOG00135	PHROG:phrog_117	203	9.4e-62	200.9		major tail protein
NC_051608_11036_11491_+												Hypothetical
NC_051608_11674_11907_+					phrog_1326	VOG00515	PHROG:phrog_1326	77	6.1e-24	77.1		tail assembly chaperone
NC_051608_11907_16097_+			COG3941		phrog_971	VOG06180	VOG:VOG06180	1396	0	1774.9		REFSEQ tail length tape measure protein
NC_051608_16204_17340_+					phrog_106	VOG08022	PHROG:phrog_106	378	1.2e-96	315.5		minor tail protein
NC_051608_17340_19106_+					phrog_110	VOG02068	VOG:VOG02068	588	1.3e-210	692.2		sp|Q05235|VG28_BPML5 Minor tail protein Gp28
NC_051608_19130_19603_+					phrog_1697	VOG08343	PHROG:phrog_1697	157	6e-74	239.2		minor tail protein
NC_051608_19682_20764_+					phrog_1565	VOG08267	PHROG:phrog_1565	360	3.1e-187	613.5		minor tail protein
NC_051608_20770_21084_+					phrog_1736	VOG04601	PHROG:phrog_1736	104	6e-51	163.9		minor tail protein
NC_051608_21093_23462_+					phrog_746	VOG04076	PHROG:phrog_746	789	5.9e-264	870.1		minor tail protein
NC_051608_23497_24321_-												Hypothetical
NC_051608_23651_24463_+					phrog_416	VOG08021	PHROG:phrog_416	270	1.6e-71	234.0		minor tail protein
NC_051608_24557_24928_+					phrog_240	VOG04042	VOG:VOG04042	123	3.3e-51	167.0		REFSEQ head protein
NC_051608_24950_26653_+		K03791	COG3179	GH19	phrog_1519	VOG31896	PHROG:phrog_1519	567	1.3e-239	788.5		endolysin
NC_051608_26650_27390_+					phrog_102	VOG00985	PHROG:phrog_102	246	2e-84	276.0		endolysin
NC_051608_27401_27862_+					phrog_565	VOG00090	VOG:VOG00090	153	1.9e-59	191.7		REFSEQ holin
NC_051608_27976_28200_+												Hypothetical
NC_051608_28435_29565_+					phrog_284	VOG02246	PHROG:phrog_284	376	3.3e-93	304.9		exonuclease
NC_051608_29565_29792_+					phrog_1042	VOG03554	VOG:VOG03554	75	4.5e-37	118.4		REFSEQ hypothetical protein
NC_051608_30088_30399_+					phrog_2311	VOG00369	PHROG:phrog_2311	103	6.9e-49	158.1		HTH DNA binding protein
NC_051608_30396_30680_+					phrog_4112	VOG08344	VOG:VOG08344	94	7.8e-45	143.8		REFSEQ hypothetical protein
NC_051608_30677_30883_+					phrog_34340	VOG16811	VOG:VOG16811	68	8.9e-23	72.6		REFSEQ hypothetical protein
NC_051608_31037_31912_+					phrog_1279	VOG08487	VOG:VOG08487	291	3.4e-166	543.4		REFSEQ queuine tRNA-ribosyltransferase
NC_051608_32005_32226_-					phrog_12017	VOG19542	VOG:VOG19542	73	2.8e-41	132.0		REFSEQ hypothetical protein
NC_051608_32465_33844_+		K14059, K14059	COG0582		phrog_1	VOG00056	VOG:VOG00056	459	6.3e-80	261.7		sp|P22877|INTR_SACER Integrase
NC_051608_33813_34130_+					phrog_8155	VOG18446	VOG:VOG18446	105	2e-48	155.0		REFSEQ hypothetical protein
NC_051608_34230_35048_-					phrog_950	VOG01678	VOG:VOG01678	272	1.3e-87	285.7		REFSEQ hypothetical protein
NC_051608_35106_35465_-					phrog_1746	VOG00002	PHROG:phrog_1746	119	3.1e-50	161.7		transcriptional repressor
NC_051608_35937_36149_+					phrog_33884	VOG00006	PHROG:phrog_33884	70	1.2e-25	82.9		HTH DNA binding protein
NC_051608_36153_36479_+					phrog_2908	VOG08346	VOG:VOG08346	108	7.8e-45	144.1		REFSEQ hypothetical protein
NC_051608_36597_36788_+												Hypothetical
NC_051608_37206_37994_+												Hypothetical
NC_051608_38242_39063_+					phrog_2781	VOG04591	VOG:VOG04591	273	1.2e-122	395.4		REFSEQ hypothetical protein
NC_051608_39075_39458_+					phrog_478	VOG02565	VOG:VOG02565	127	3.5e-62	200.3		sp|Q05277|VG64_BPML5 Gene 64 protein
NC_051608_39572_40021_-												Hypothetical
NC_051608_39830_40297_+					phrog_3186	VOG08349	VOG:VOG08349	155	7.5e-68	219.7		REFSEQ hypothetical protein
NC_051608_40290_40580_+												Hypothetical
