locus_tag	ftype	length_bp	gene	EC_number	COG	product
ONOAGGEA_00001	CDS	1326				hypothetical protein
ONOAGGEA_00002	CDS	342				hypothetical protein
ONOAGGEA_00003	CDS	2646				hypothetical protein
ONOAGGEA_00004	CDS	243				hypothetical protein
ONOAGGEA_00005	CDS	276				hypothetical protein
ONOAGGEA_00006	CDS	135				hypothetical protein
ONOAGGEA_00007	CDS	183				hypothetical protein
ONOAGGEA_00008	CDS	117				hypothetical protein
ONOAGGEA_00009	CDS	126				hypothetical protein
ONOAGGEA_00010	CDS	399				hypothetical protein
ONOAGGEA_00011	CDS	387				hypothetical protein
ONOAGGEA_00012	CDS	1620				hypothetical protein
ONOAGGEA_00013	CDS	1560				hypothetical protein
ONOAGGEA_00014	CDS	1242				hypothetical protein
ONOAGGEA_00015	CDS	345				hypothetical protein
ONOAGGEA_00016	CDS	246				hypothetical protein
ONOAGGEA_00017	CDS	678				hypothetical protein
ONOAGGEA_00018	CDS	405				hypothetical protein
ONOAGGEA_00019	CDS	597				hypothetical protein
ONOAGGEA_00020	CDS	390				hypothetical protein
ONOAGGEA_00021	CDS	429				hypothetical protein
ONOAGGEA_00022	CDS	468				hypothetical protein
ONOAGGEA_00023	CDS	588				hypothetical protein
ONOAGGEA_00024	CDS	702				hypothetical protein
ONOAGGEA_00025	CDS	456				hypothetical protein
ONOAGGEA_00026	CDS	1791				hypothetical protein
ONOAGGEA_00027	CDS	375				hypothetical protein
ONOAGGEA_00028	CDS	1440				hypothetical protein
ONOAGGEA_00029	CDS	570				hypothetical protein
ONOAGGEA_00030	CDS	354				hypothetical protein
ONOAGGEA_00031	CDS	123				hypothetical protein
ONOAGGEA_00032	CDS	132				hypothetical protein
ONOAGGEA_00033	CDS	393				hypothetical protein
ONOAGGEA_00034	CDS	672				hypothetical protein
ONOAGGEA_00035	CDS	231				hypothetical protein
ONOAGGEA_00036	CDS	141				hypothetical protein
ONOAGGEA_00037	CDS	762				hypothetical protein
ONOAGGEA_00038	CDS	546				hypothetical protein
ONOAGGEA_00039	CDS	141				hypothetical protein
ONOAGGEA_00040	CDS	138				hypothetical protein
ONOAGGEA_00041	CDS	405				hypothetical protein
ONOAGGEA_00042	CDS	2070				hypothetical protein
ONOAGGEA_00043	CDS	381				hypothetical protein
ONOAGGEA_00044	CDS	201				hypothetical protein
ONOAGGEA_00045	CDS	492				hypothetical protein
ONOAGGEA_00046	CDS	339				hypothetical protein
ONOAGGEA_00047	CDS	204				hypothetical protein
ONOAGGEA_00048	CDS	1236				hypothetical protein
ONOAGGEA_00049	CDS	441				hypothetical protein
