	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001049.1_1	QGNH01001049.1	QGNH01001049.1	1	1	846	1	D									VWA-like domain (DUF2201) [PF09967.12]				0	False	F
QGNH01001049.1_2	QGNH01001049.1	QGNH01001049.1	2	824	1579	1	E													0	False	F
QGNH01001049.1_3	QGNH01001049.1	QGNH01001049.1	3	1730	3598	1	C	K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	YP_009604324.1	YP_009604324.1 DNA polymerase [Pseudomonas phage phiR18]	False	0.295	274.0	1.184e-76	DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01001049.1_4	QGNH01001049.1	QGNH01001049.1	4	3570	3896	1	E													0	False	F
QGNH01001049.1_5	QGNH01001049.1	QGNH01001049.1	5	3893	4426	1	E													0	False	F
QGNH01001049.1_6	QGNH01001049.1	QGNH01001049.1	6	4423	5085	1	D			YP_239313.1	YP_239313.1 putative exonuclease [Xanthomonas phage Xp15]	False	0.273	91.0	2.615e-19	PD-(D/E)XK nuclease superfamily [PF12705.10]	VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	F
QGNH01001049.1_7	QGNH01001049.1	QGNH01001049.1	7	5082	5558	1	E													0	False	
QGNH01001049.1_8	QGNH01001049.1	QGNH01001049.1	8	5618	7156	1	E			YP_008241515.1	YP_008241515.1 DNA transfer protein [Cellulophaga phage phi17:2]	False	0.376	286.0	9.28e-82		VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	F
QGNH01001049.1_9	QGNH01001049.1	QGNH01001049.1	9	7153	7470	1	D			YP_001429743.1	YP_001429743.1 MazG-like pyrophosphatase [Bacillus phage 0305phi8-36]	False	0.379	64.0	4.954e-12	MazG nucleotide pyrophosphohydrolase domain [PF03819.20]				0	False	F
QGNH01001049.1_10	QGNH01001049.1	QGNH01001049.1	10	7467	7751	1	E													0	False	F
QGNH01001049.1_11	QGNH01001049.1	QGNH01001049.1	11	7738	7974	1	E													0	False	F
QGNH01001049.1_12	QGNH01001049.1	QGNH01001049.1	12	7971	8423	1	D			YP_009817060.1	YP_009817060.1 nucleoside 2-deoxyribosyltransferase [Arthrobacter phage Liebe]	False	0.354	68.0	2.05e-12	Domain of unknown function (DUF4406) [PF14359.9]				0	False	F
QGNH01001049.1_13	QGNH01001049.1	QGNH01001049.1	13	8420	8797	1	E			NP_858980.1	NP_858980.1 hypothetical protein Xp10p33 [Xanthomonas phage Xp10]	False	0.482	91.0	5.273000000000001e-21		VOG03266	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001049.1_14	QGNH01001049.1	QGNH01001049.1	14	8794	9180	1	E													0	False	F
QGNH01001049.1_15	QGNH01001049.1	QGNH01001049.1	15	9158	9847	1	D			YP_009998613.1	YP_009998613.1 exonuclease [Cronobacter phage JC01]	False	0.307	92.0	1.332e-19	3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]	VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	F
QGNH01001049.1_16	QGNH01001049.1	QGNH01001049.1	16	9844	10959	1	D			YP_239310.1	YP_239310.1 possible DNA helicase [Xanthomonas phage Xp15]	False	0.382	192.0	7.814e-52	SNF2-related domain [PF00176.26]; Type III restriction enzyme, res subunit [PF04851.18]				0	False	F
