	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001769.1_1	QGNH01001769.1	QGNH01001769.1	1	3	560	1	D									Phosphoglucose isomerase [PF00342.22]				0	False	F
QGNH01001769.1_2	QGNH01001769.1	QGNH01001769.1	2	586	1473	-1	D			YP_009221533.1	YP_009221533.1 FkbM family methyltransferase (endogenous virus) [Sinorhizobium phage phiLM21]	False	0.238	83.0	4.519e-16	Methyltransferase FkbM domain [PF05050.15]				0	False	F
QGNH01001769.1_3	QGNH01001769.1	QGNH01001769.1	3	1653	2279	1	E													0	False	F
QGNH01001769.1_4	QGNH01001769.1	QGNH01001769.1	4	2339	2554	1	E													0	False	F
QGNH01001769.1_5	QGNH01001769.1	QGNH01001769.1	5	2603	2803	1	E													0	False	F
QGNH01001769.1_6	QGNH01001769.1	QGNH01001769.1	6	2800	3462	1	D									CHC2 zinc finger [PF01807.23]				0	False	F
QGNH01001769.1_7	QGNH01001769.1	QGNH01001769.1	7	3459	4844	1	C	K06919	putative DNA primase/helicase	YP_009044866.1	YP_009044866.1 DNA primase [Listeria phage LP-101]	False	0.384	294.0	1.887e-85	D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]; Poxvirus D5 protein-like [PF03288.19]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01001769.1_8	QGNH01001769.1	QGNH01001769.1	8	4973	5485	1	E													0	False	F
QGNH01001769.1_9	QGNH01001769.1	QGNH01001769.1	9	5497	6159	-1	C	K06400	site-specific DNA recombinase	YP_009817083.1	YP_009817083.1 integrase [Arthrobacter phage Liebe]	False	0.257	79.0	1.425e-15	Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	V
QGNH01001769.1_10	QGNH01001769.1	QGNH01001769.1	10	6408	6611	1	E													0	False	
QGNH01001769.1_11	QGNH01001769.1	QGNH01001769.1	11	6599	7852	1	C	K06909	phage terminase large subunit	YP_001467938.1	YP_001467938.1 terminase large subunit [Thermus phage P23-45]	False	0.247	138.0	2.765e-33	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001769.1_12	QGNH01001769.1	QGNH01001769.1	12	7849	8067	1	E													0	False	F
QGNH01001769.1_13	QGNH01001769.1	QGNH01001769.1	13	8061	8279	1	E													0	False	F
QGNH01001769.1_14	QGNH01001769.1	QGNH01001769.1	14	8313	8831	1	E													0	False	F
QGNH01001769.1_15	QGNH01001769.1	QGNH01001769.1	15	8834	9769	1	E													0	False	F
QGNH01001769.1_16	QGNH01001769.1	QGNH01001769.1	16	9976	10098	1	E													0	False	F
QGNH01001769.1_17	QGNH01001769.1	QGNH01001769.1	17	10292	10891	1	E													0	False	F
QGNH01001769.1_18	QGNH01001769.1	QGNH01001769.1	18	10907	11113	1	D									Protein of unknown function (DUF4236) [PF14020.9]				0	False	F
QGNH01001769.1_19	QGNH01001769.1	QGNH01001769.1	19	11306	11629	1	D									Protein of unknown function (DUF4236) [PF14020.9]				0	False	F
