locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_054681.1_91_297_-												Hypothetical
NC_054681.1_591_1037_+	K07451	K07451	COG1403		phrog_333	VOG03883	PHROG:phrog_333	148	1.6e-42	136.7		HNH endonuclease
NC_054681.1_1430_1660_+												Hypothetical
NC_054681.1_1570_1914_+		K03671	COG0526		phrog_22	VOG00033	KEGG:K03671	114	9.8e-15	46.8		trxA; thioredoxin 1
NC_054681.1_1928_2353_+					phrog_226	VOG00726	PHROG:phrog_226	141	6e-47	151.3		minor tail protein
NC_054681.1_2392_4020_+			COG4626		phrog_9	VOG00185	PHROG:phrog_9	542	3.7e-89	291.6		terminase large subunit
NC_054681.1_4047_5489_+					phrog_104	VOG00109	PHROG:phrog_104	480	1.6e-134	441.2		portal protein
NC_054681.1_5486_6598_+					phrog_193	VOG00912	VOG:VOG00912	370	5.2e-81	264.4		sp|O64208|VG15_BPMD2 Gene 15 protein
NC_054681.1_6602_7147_+					phrog_233	VOG08006	PHROG:phrog_233	181	1.1e-37	121.3		head scaffolding protein
NC_054681.1_7218_8291_+					phrog_283	VOG00529	VOG:VOG00529	357	1.9e-64	210.1		sp|P19727|CAPSB_BPT7 Minor capsid protein
NC_054681.1_8361_8804_+					phrog_137	VOG00419	VOG:VOG00419	147	1.7e-41	134.0		sp|Q05225|VG19_BPML5 Gene 19 protein
NC_054681.1_8801_9136_+					phrog_320	VOG00901	PHROG:phrog_320	111	1.3e-40	130.2		head closure Hc1
NC_054681.1_9136_9534_+					phrog_321	VOG00560	PHROG:phrog_321	132	7.6e-35	111.7		tail completion or Neck1 protein
NC_054681.1_9534_10037_+					phrog_123	VOG00096	PHROG:phrog_123	167	6.3e-35	112.5		tail terminator
NC_054681.1_10054_10806_+					phrog_117	VOG00135	PHROG:phrog_117	250	3e-52	169.4		major tail protein
NC_054681.1_10924_11247_+					phrog_330	VOG00515	PHROG:phrog_330	107	1.5e-29	94.5		tail assembly chaperone
NC_054681.1_11328_11636_+					phrog_978	VOG00515	PHROG:phrog_978	102	7.1e-31	99.8		tail assembly chaperone
NC_054681.1_11640_14963_+			COG5412		phrog_305	VOG00151	PHROG:phrog_305	1107	1.1e-189	448.6		tail length tape measure protein
NC_054681.1_14967_15824_+			COG4722		phrog_33	VOG08022	PHROG:phrog_33	285	3.4e-39	127.3		distal tail protein Dit
NC_054681.1_15829_17040_+					phrog_538	VOG04468	VOG:VOG04468	403	3.8e-170	559.4		REFSEQ minor tail protein
NC_054681.1_17095_17340_+					phrog_1276	VOG01316	VOG:VOG01316	81	4.5e-28	89.9		REFSEQ hypothetical protein
NC_054681.1_17342_19327_+												Hypothetical
NC_054681.1_19327_19827_+												Hypothetical
NC_054681.1_19902_21248_+					phrog_988	VOG04668, VOG00882	PHROG:phrog_988	448	3.7e-102	333.8		tail protein
NC_054681.1_21248_21601_+												Hypothetical
NC_054681.1_21627_22721_+		K12943	COG1388	CBM50	phrog_1493	VOG31696, VOG03940	PHROG:phrog_1493	364	5.1e-53	172.7		endolysin
NC_054681.1_22724_22987_+												Hypothetical
NC_054681.1_23042_23302_-												Hypothetical
NC_054681.1_23389_23841_+					phrog_3929	VOG00931	PHROG:phrog_3929	150	1.5e-93	302.1		transcriptional repressor
NC_054681.1_23978_24262_+					phrog_5250	VOG03714	VOG:VOG03714	94	3.3e-39	126.7		REFSEQ hypothetical protein
NC_054681.1_24259_25230_+					phrog_466	VOG00890	PHROG:phrog_466	323	1.5e-102	335.2		exonuclease
NC_054681.1_25351_25872_+												Hypothetical
NC_054681.1_26060_26497_+					phrog_1288	VOG05209	VOG:VOG05209	145	3.3e-76	248.7		REFSEQ hypothetical protein
NC_054681.1_26373_27047_+	K01493	K01493	COG2131		phrog_174	VOG04494	VOG:VOG04494	224	2.1e-48	157.7		sp|P16006|DCTD_BPT4 Deoxycytidylate deaminase
NC_054681.1_26984_27859_+		K07505	COG3598		phrog_243	VOG04360	PHROG:phrog_243	291	1.1e-96	314.8		DnaB-like replicative helicase
NC_054681.1_27928_28290_+		K03552			phrog_244	VOG00684	PHROG:phrog_244	120	6.2e-33	106.5		RusA-like Holliday junction resolvase
NC_054681.1_28287_28433_+												Hypothetical
NC_054681.1_28695_29360_+		K17680	COG0358		phrog_849	VOG00229	PHROG:phrog_849	221	2.6e-88	287.6		DNA primase
NC_054681.1_29357_29713_+												Hypothetical
NC_054681.1_29865_30083_+												Hypothetical
NC_054681.1_30076_31266_+					phrog_284	VOG03571	VOG:VOG03571	396	1.6e-118	388.6		REFSEQ exonuclease
NC_054681.1_31293_31649_+												Hypothetical
NC_054681.1_31649_32047_+					phrog_3512	VOG01073	VOG:VOG01073	132	6.1e-72	234.4		REFSEQ hypothetical protein
NC_054681.1_32044_32397_+												Hypothetical
