	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001471.1_1	QGNH01001471.1	QGNH01001471.1	1	1	144	1	E											0	False	F
QGNH01001471.1_2	QGNH01001471.1	QGNH01001471.1	2	358	657	1	E											0	False	F
QGNH01001471.1_3	QGNH01001471.1	QGNH01001471.1	3	676	777	1	E											0	False	F
QGNH01001471.1_4	QGNH01001471.1	QGNH01001471.1	4	777	971	1	E											0	False	F
QGNH01001471.1_5	QGNH01001471.1	QGNH01001471.1	5	988	2439	1	E	YP_009594300.1	YP_009594300.1 terminase large subunit [Arthrobacter phage Jasmine]	False	0.211	92.0	5.815e-18					0	False	F
QGNH01001471.1_6	QGNH01001471.1	QGNH01001471.1	6	2436	2885	1	E											0	False	F
QGNH01001471.1_7	QGNH01001471.1	QGNH01001471.1	7	2882	3325	1	E	NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.437	114.0	2.038e-28		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	F
QGNH01001471.1_8	QGNH01001471.1	QGNH01001471.1	8	3334	3603	1	E											0	False	F
QGNH01001471.1_9	QGNH01001471.1	QGNH01001471.1	9	3515	3709	-1	E											0	False	F
QGNH01001471.1_10	QGNH01001471.1	QGNH01001471.1	10	3790	5658	1	D	YP_007517703.1	YP_007517703.1 head-tail adaptor [Pelagibacter phage HTVC010P]	False	0.278	229.0	2.254e-61	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
QGNH01001471.1_11	QGNH01001471.1	QGNH01001471.1	11	5645	5875	1	E											0	False	
QGNH01001471.1_12	QGNH01001471.1	QGNH01001471.1	12	5878	6264	1	E											0	False	
QGNH01001471.1_13	QGNH01001471.1	QGNH01001471.1	13	6276	6473	1	E											0	False	
QGNH01001471.1_14	QGNH01001471.1	QGNH01001471.1	14	6512	7231	1	E								VOG03646	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001471.1_15	QGNH01001471.1	QGNH01001471.1	15	7574	8263	1	E	YP_009800748.1	YP_009800748.1 major head protein [Burkholderia phage vB_BmuP_KL4]	False	0.311	109.0	1.219e-25					0	False	
QGNH01001471.1_16	QGNH01001471.1	QGNH01001471.1	16	8274	9029	1	E											0	False	
QGNH01001471.1_17	QGNH01001471.1	QGNH01001471.1	17	9030	9392	1	E											0	False	
QGNH01001471.1_18	QGNH01001471.1	QGNH01001471.1	18	9401	10147	1	E	YP_009800745.1	YP_009800745.1 tail protein [Burkholderia phage vB_BmuP_KL4]	False	0.399	61.0	3.549e-09					0	False	
QGNH01001471.1_19	QGNH01001471.1	QGNH01001471.1	19	10151	11857	1	E											0	False	
QGNH01001471.1_20	QGNH01001471.1	QGNH01001471.1	20	11805	13244	1	D	YP_009800744.1	YP_009800744.1 tail protein [Burkholderia phage vB_BmuP_KL4]	False	0.311	128.0	1.272e-29	Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	
QGNH01001471.1_21	QGNH01001471.1	QGNH01001471.1	21	13246	13659	1	E											0	False	
QGNH01001471.1_22	QGNH01001471.1	QGNH01001471.1	22	13683	14111	1	E											0	False	
QGNH01001471.1_23	QGNH01001471.1	QGNH01001471.1	23	14120	15949	1	E											0	False	
QGNH01001471.1_24	QGNH01001471.1	QGNH01001471.1	24	15949	19530	1	E											0	False	F
QGNH01001471.1_25	QGNH01001471.1	QGNH01001471.1	25	19527	19967	1	D							Acetyltransferase (GNAT) family [PF00583.28]				0	False	F
QGNH01001471.1_26	QGNH01001471.1	QGNH01001471.1	26	20041	21300	1	E											0	False	F
QGNH01001471.1_27	QGNH01001471.1	QGNH01001471.1	27	21311	21733	1	E											0	False	F
QGNH01001471.1_28	QGNH01001471.1	QGNH01001471.1	28	21741	23315	1	E											0	False	F
