locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334515.1_1					phrog_19274	VOG23910	VOG:VOG23910	180	2.1e-113	369.1		REFSEQ HalOD1 domain-containing protein
MZ334515.1_2					phrog_9231	VOG05559	PHROG:phrog_9231	256	1.6e-108	354.7		terminase small subunit
MZ334515.1_3												Hypothetical
MZ334515.1_4					phrog_19186	VOG23914	VOG:VOG23914	69	1.4e-49	158.8		REFSEQ hypothetical protein
MZ334515.1_5		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	564	2.6e-44	143.4		:
MZ334515.1_6					phrog_9232	VOG00562	PHROG:phrog_9232	480	2.3e-215	708.7		portal protein
MZ334515.1_7					phrog_21359	VOG23915	VOG:VOG23915	97	5.8e-61	195.4		REFSEQ hypothetical protein
MZ334515.1_8					phrog_15680	VOG14382	PHROG:phrog_15680	254	2.5e-150	491.8		head maturation protease
MZ334515.1_9												Hypothetical
MZ334515.1_10												Hypothetical
MZ334515.1_11					phrog_3990	VOG01973	PHROG:phrog_3990	319	3.4e-92	301.7		major head protein
MZ334515.1_12					phrog_12779	VOG14383	VOG:VOG14383	147	6.8e-75	242.6		REFSEQ hypothetical protein
MZ334515.1_13												Hypothetical
MZ334515.1_14					phrog_20771	VOG23916	VOG:VOG23916	822	1.9e-69	227.3		REFSEQ hypothetical protein
MZ334515.1_15												Hypothetical
MZ334515.1_16												Hypothetical
MZ334515.1_17					phrog_12281	VOG04913	VOG:VOG04913	169	1.2e-85	278.2		REFSEQ tail tube protein
MZ334515.1_18			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	431	9.5e-203	666.7		tail sheath
MZ334515.1_19					phrog_12452	VOG14384	PHROG:phrog_12452	182	1.8e-93	303.6		tail tube protein
MZ334515.1_20					phrog_14268	VOG04953	VOG:VOG04953	157	1e-84	276.6		REFSEQ tail assembly chaperone
MZ334515.1_21					phrog_12163	VOG04953	PHROG:phrog_12163	79	6.2e-39	125.7		tail assembly chaperone
MZ334515.1_22					phrog_14901	VOG14385	PHROG:phrog_14901	607	0	1043.2		tail length tape measure protein
MZ334515.1_23					phrog_14280	VOG14386	VOG:VOG14386	188	7.9e-97	315.2		REFSEQ hypothetical protein
MZ334515.1_24					phrog_12403	VOG14388	VOG:VOG14388	481	2.3e-247	813.8		REFSEQ hypothetical protein
MZ334515.1_25												Hypothetical
MZ334515.1_26												Hypothetical
MZ334515.1_27												Hypothetical
MZ334515.1_28			COG3299		phrog_6	VOG00735	VOG:VOG00735	412	5.2e-114	374.6		REFSEQ baseplate wedge subunit
MZ334515.1_29					phrog_1160	VOG00207	PHROG:phrog_1160	218	1.4e-57	187.7		baseplate protein
MZ334515.1_30												Hypothetical
MZ334515.1_31					phrog_13336	VOG14392	VOG:VOG14392	351	4.1e-146	479.7		REFSEQ hypothetical protein
MZ334515.1_32					phrog_18438	VOG14394	VOG:VOG14394	126	1.1e-58	189.2		REFSEQ hypothetical protein
MZ334515.1_33												Hypothetical
MZ334515.1_34					phrog_7084	VOG14391	VOG:VOG14391	279	2.7e-146	478.5		REFSEQ hypothetical protein
MZ334515.1_35					phrog_19997	VOG14393	VOG:VOG14393	42	1.9e-31	100.4		REFSEQ hypothetical protein
MZ334515.1_36	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	807	6.2e-211	695.0	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
MZ334515.1_37												Hypothetical
MZ334515.1_38		K07317, K07504	COG1002, COG4748		phrog_16674	VOG00788	VOG:VOG00788	1289	0	2052.6		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
MZ334515.1_39												Hypothetical
MZ334515.1_40												Hypothetical
MZ334515.1_41												Hypothetical
MZ334515.1_42						VOG23917	VOG:VOG23917	44	7.7e-33	104.6		REFSEQ hypothetical protein
MZ334515.1_43		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	398	3e-32	103.2		XerD:
MZ334515.1_44												Hypothetical
MZ334515.1_45					phrog_20636	VOG23919	VOG:VOG23919	161	9.5e-97	314.2		REFSEQ winged-helix domain protein
MZ334515.1_46		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	455	3.3e-123	404.6		tRNA splicing ligase
MZ334515.1_47					phrog_23532	VOG23920	VOG:VOG23920	71	4.1e-48	154.6		REFSEQ hypothetical protein
MZ334515.1_48					phrog_20148	VOG23923	VOG:VOG23923	143	5.8e-90	291.5		REFSEQ hypothetical protein
MZ334515.1_49	K01494	K01494	COG0717		phrog_1663	VOG00082	COG:COG0717	186	6.9e-60	196.0		Dcd:Thymidylate biosynthesis
MZ334515.1_50	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	235	1.3e-68	225.4		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334515.1_51					phrog_20606	VOG23924	VOG:VOG23924	71	1.3e-41	133.0		REFSEQ hypothetical protein
MZ334515.1_52					phrog_7545	VOG02127	PHROG:phrog_7545	143	1.4e-32	105.7		HNH endonuclease
MZ334515.1_53	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	855	2e-179	591.0		DNA polymerase
MZ334515.1_54												Hypothetical
MZ334515.1_55												Hypothetical
MZ334515.1_56						VOG23925	VOG:VOG23925	47	1.7e-36	116.6		REFSEQ hypothetical protein
MZ334515.1_57												Hypothetical
MZ334515.1_58												Hypothetical
MZ334515.1_59					phrog_19107	VOG23928	VOG:VOG23928	43	1.2e-33	107.0		REFSEQ minor head protein
MZ334515.1_60												Hypothetical
MZ334515.1_61		K07465	COG2887		phrog_69	VOG04544, VOG04544	VOG:VOG04544	336	9.4e-102	248.3		REFSEQ exonuclease
MZ334515.1_62						VOG35563	VOG:VOG35563	67	1.6e-53	171.4		REFSEQ hypothetical protein
MZ334515.1_63												Hypothetical
MZ334515.1_64					phrog_19510	VOG23927	VOG:VOG23927	53	1e-37	121.0		REFSEQ hypothetical protein
MZ334515.1_65					phrog_474	VOG06502	PHROG:phrog_474	94	1.1e-26	86.2		phosphofructokinase
MZ334515.1_66												Hypothetical
MZ334515.1_67					phrog_16395	VOG14395	VOG:VOG14395	117	2.6e-66	213.7		REFSEQ hypothetical protein
MZ334515.1_68												Hypothetical
MZ334515.1_69					phrog_284	VOG02246	PHROG:phrog_284	394	5.1e-80	262.0		exonuclease
MZ334515.1_70												Hypothetical
MZ334515.1_71												Hypothetical
MZ334515.1_72					phrog_13442	VOG14400	VOG:VOG14400	84	1.6e-51	165.4		REFSEQ hypothetical protein
MZ334515.1_73												Hypothetical
MZ334515.1_74												Hypothetical
MZ334515.1_75					phrog_21851	VOG23931	VOG:VOG23931	70	3.2e-49	157.5		REFSEQ hypothetical protein
MZ334515.1_76												Hypothetical
MZ334515.1_77												Hypothetical
MZ334515.1_78		K17081	COG0330		phrog_200	VOG01466	PHROG:phrog_200	292	9.4e-71	231.2		lipoprotein
MZ334515.1_79												Hypothetical
MZ334515.1_80					phrog_12980	VOG01567	PHROG:phrog_12980	162	3.3e-61	198.5		HNH endonuclease
MZ334515.1_81												Hypothetical
MZ334515.1_82			COG1948		phrog_3490	VOG01108	VOG:VOG01108	155	1.8e-51	167.9		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
MZ334515.1_83						VOG24268	VOG:VOG24268	58	8e-40	127.5		REFSEQ hypothetical protein
MZ334515.1_84												Hypothetical
MZ334515.1_85					phrog_21490	VOG23935	VOG:VOG23935	113	1.1e-70	227.6		REFSEQ hypothetical protein
MZ334515.1_86												Hypothetical
MZ334515.1_87												Hypothetical
MZ334515.1_88					phrog_13954	VOG14456	VOG:VOG14456	94	2e-54	174.7		REFSEQ hypothetical protein
MZ334515.1_89					phrog_21745	VOG23937	VOG:VOG23937	140	2.8e-93	302.3		REFSEQ hypothetical protein
MZ334515.1_90					phrog_7545	VOG01272	PHROG:phrog_7545	142	1.4e-13	43.7		HNH endonuclease
MZ334515.1_91					phrog_27695	VOG23940	VOG:VOG23940	89	3.5e-62	199.4		REFSEQ hypothetical protein
MZ334515.1_92					phrog_15266	VOG04983	VOG:VOG04983	137	7e-72	232.2		REFSEQ hypothetical protein
MZ334515.1_93		K03722	COG1199		phrog_2488	VOG04419	PHROG:phrog_2488	599	1.6e-158	521.4		DNA helicase
MZ334515.1_94					phrog_20310	VOG23944	VOG:VOG23944	110	5.5e-64	206.0		REFSEQ hypothetical protein
MZ334515.1_95					phrog_21760	VOG23945	VOG:VOG23945	218	6.7e-144	469.6		REFSEQ hypothetical protein
MZ334515.1_96												Hypothetical
MZ334515.1_97												Hypothetical
MZ334515.1_98												Hypothetical
MZ334515.1_99					phrog_27876	VOG23949	VOG:VOG23949	49	6.8e-36	115.4		REFSEQ hypothetical protein
MZ334515.1_100												Hypothetical
MZ334515.1_101					phrog_20685	VOG23953	VOG:VOG23953	124	1.9e-85	275.3		REFSEQ hypothetical protein
MZ334515.1_102												Hypothetical
MZ334515.1_103					phrog_21971	VOG23951	VOG:VOG23951	40	5.5e-30	96.2		REFSEQ hypothetical protein
MZ334515.1_104					phrog_15403	VOG14408	VOG:VOG14408	83	1.2e-50	162.1		REFSEQ hypothetical protein
MZ334515.1_105												Hypothetical
MZ334515.1_106					phrog_21594	VOG23954	VOG:VOG23954	91	2.5e-54	174.2		REFSEQ hypothetical protein
MZ334515.1_107					phrog_20239	VOG23955	VOG:VOG23955	48	1.3e-37	120.6		REFSEQ hypothetical protein
MZ334515.1_108												Hypothetical
MZ334515.1_109					phrog_21181	VOG23958	VOG:VOG23958	97	2.7e-57	184.8		REFSEQ hypothetical protein
MZ334515.1_110					phrog_21013	VOG23961	VOG:VOG23961	116	3.4e-71	229.6		REFSEQ hypothetical protein
MZ334515.1_111					phrog_21082	VOG23962	VOG:VOG23962	110	1.7e-69	224.1		REFSEQ hypothetical protein
MZ334515.1_112						VOG24272	VOG:VOG24272	44	1e-35	114.3		REFSEQ hypothetical protein
MZ334515.1_113					phrog_19037	VOG23963	VOG:VOG23963	293	4.1e-190	623.2		REFSEQ hypothetical protein
MZ334515.1_114												Hypothetical
