locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBMJDGKL_00001	CDS	303				hypothetical protein
BBMJDGKL_00002	CDS	423				hypothetical protein
BBMJDGKL_00003	CDS	378				hypothetical protein
BBMJDGKL_00004	CDS	162				hypothetical protein
BBMJDGKL_00005	CDS	207				hypothetical protein
BBMJDGKL_00006	CDS	243				hypothetical protein
BBMJDGKL_00007	CDS	210				hypothetical protein
BBMJDGKL_00008	CDS	150				hypothetical protein
BBMJDGKL_00009	CDS	258				hypothetical protein
BBMJDGKL_00010	CDS	273				hypothetical protein
BBMJDGKL_00011	CDS	291				hypothetical protein
BBMJDGKL_00012	CDS	195				hypothetical protein
BBMJDGKL_00013	CDS	189				hypothetical protein
BBMJDGKL_00014	CDS	228				hypothetical protein
BBMJDGKL_00015	CDS	288				hypothetical protein
BBMJDGKL_00016	CDS	396				hypothetical protein
BBMJDGKL_00017	CDS	1542				hypothetical protein
BBMJDGKL_00018	CDS	1602				hypothetical protein
BBMJDGKL_00019	CDS	1176				hypothetical protein
BBMJDGKL_00020	CDS	675				hypothetical protein
BBMJDGKL_00021	CDS	1167				hypothetical protein
BBMJDGKL_00022	CDS	432				hypothetical protein
BBMJDGKL_00023	CDS	366				hypothetical protein
BBMJDGKL_00024	CDS	417				hypothetical protein
BBMJDGKL_00025	CDS	504				hypothetical protein
BBMJDGKL_00026	CDS	900				hypothetical protein
BBMJDGKL_00027	CDS	342				hypothetical protein
BBMJDGKL_00028	CDS	357				hypothetical protein
BBMJDGKL_00029	CDS	6819				hypothetical protein
BBMJDGKL_00030	CDS	912				Minor tail protein Gp27
BBMJDGKL_00031	CDS	1740				Minor tail protein Gp28
BBMJDGKL_00032	CDS	456				hypothetical protein
BBMJDGKL_00033	CDS	2682				hypothetical protein
BBMJDGKL_00034	CDS	1083				hypothetical protein
BBMJDGKL_00035	CDS	345				hypothetical protein
BBMJDGKL_00036	CDS	261				hypothetical protein
BBMJDGKL_00037	CDS	318				hypothetical protein
BBMJDGKL_00038	CDS	996				hypothetical protein
BBMJDGKL_00039	CDS	1416				hypothetical protein
BBMJDGKL_00040	CDS	192				hypothetical protein
BBMJDGKL_00041	CDS	327				hypothetical protein
BBMJDGKL_00042	CDS	978				hypothetical protein
BBMJDGKL_00043	CDS	252				hypothetical protein
BBMJDGKL_00044	CDS	159				hypothetical protein
BBMJDGKL_00045	CDS	138				hypothetical protein
BBMJDGKL_00046	CDS	393				hypothetical protein
BBMJDGKL_00047	CDS	327				hypothetical protein
BBMJDGKL_00048	CDS	666				hypothetical protein
BBMJDGKL_00049	CDS	195				hypothetical protein
BBMJDGKL_00050	CDS	222				hypothetical protein
BBMJDGKL_00051	CDS	315				hypothetical protein
BBMJDGKL_00052	CDS	300				hypothetical protein
BBMJDGKL_00053	CDS	318				hypothetical protein
BBMJDGKL_00054	CDS	801				hypothetical protein
BBMJDGKL_00055	CDS	732				hypothetical protein
BBMJDGKL_00056	CDS	378				hypothetical protein
BBMJDGKL_00057	CDS	327				hypothetical protein
BBMJDGKL_00058	CDS	273				hypothetical protein
BBMJDGKL_00059	CDS	741				hypothetical protein
BBMJDGKL_00060	CDS	183				hypothetical protein
BBMJDGKL_00061	CDS	747				hypothetical protein
BBMJDGKL_00062	CDS	321				hypothetical protein
BBMJDGKL_00063	CDS	597				hypothetical protein
BBMJDGKL_00064	CDS	387				hypothetical protein
BBMJDGKL_00065	CDS	144				hypothetical protein
BBMJDGKL_00066	CDS	330				hypothetical protein
BBMJDGKL_00067	CDS	333				hypothetical protein
BBMJDGKL_00068	CDS	471				hypothetical protein
BBMJDGKL_00069	CDS	195				hypothetical protein
BBMJDGKL_00070	CDS	228				hypothetical protein
BBMJDGKL_00071	CDS	321				hypothetical protein
BBMJDGKL_00072	CDS	438				hypothetical protein
BBMJDGKL_00073	CDS	216				hypothetical protein
BBMJDGKL_00074	CDS	558				hypothetical protein
BBMJDGKL_00075	CDS	1131				hypothetical protein
BBMJDGKL_00076	CDS	348				hypothetical protein
BBMJDGKL_00077	CDS	555				hypothetical protein
BBMJDGKL_00078	CDS	225				hypothetical protein
BBMJDGKL_00079	CDS	459				hypothetical protein
BBMJDGKL_00080	CDS	324				hypothetical protein
BBMJDGKL_00081	CDS	282				hypothetical protein
BBMJDGKL_00082	CDS	186				hypothetical protein
BBMJDGKL_00083	CDS	603				hypothetical protein
BBMJDGKL_00084	CDS	801				hypothetical protein
BBMJDGKL_00085	CDS	216				hypothetical protein
BBMJDGKL_00086	CDS	165				hypothetical protein
BBMJDGKL_00087	CDS	519				hypothetical protein
BBMJDGKL_00088	CDS	120				hypothetical protein
BBMJDGKL_00089	CDS	168				hypothetical protein
BBMJDGKL_00090	CDS	231				hypothetical protein
BBMJDGKL_00091	CDS	237				hypothetical protein
BBMJDGKL_00092	CDS	285				hypothetical protein
BBMJDGKL_00093	CDS	216				hypothetical protein
BBMJDGKL_00094	CDS	174				hypothetical protein
BBMJDGKL_00095	CDS	246				hypothetical protein
BBMJDGKL_00096	CDS	210				hypothetical protein
BBMJDGKL_00097	tRNA	72				tRNA-Trp(cca)
BBMJDGKL_00098	tRNA	76				tRNA-Asn(gtt)
BBMJDGKL_00099	tRNA	72				tRNA-Leu(tag)
BBMJDGKL_00100	tRNA	73				tRNA-Ala(cgc)
BBMJDGKL_00101	tRNA	78				tRNA-Tyr(gta)
BBMJDGKL_00102	tRNA	72				tRNA-Gln(ctg)
BBMJDGKL_00103	tRNA	73				tRNA-Pro(tgg)
BBMJDGKL_00104	tRNA	73				tRNA-Phe(gaa)
BBMJDGKL_00105	tRNA	72				tRNA-Met(cat)
BBMJDGKL_00106	CDS	261				hypothetical protein
BBMJDGKL_00107	tRNA	79				tRNA-Arg(acg)
BBMJDGKL_00108	tRNA	74				tRNA-His(gtg)
BBMJDGKL_00109	tRNA	73				tRNA-Cys(gca)
BBMJDGKL_00110	tRNA	77				tRNA-Leu(tag)
BBMJDGKL_00111	tRNA	76				tRNA-Leu(caa)
BBMJDGKL_00112	tRNA	75				tRNA-Lys(ctt)
BBMJDGKL_00113	tRNA	76				tRNA-Ile(gat)
BBMJDGKL_00114	tRNA	77				tRNA-Gly(tcc)
BBMJDGKL_00115	tRNA	72				tRNA-Val(tac)
BBMJDGKL_00116	tRNA	76				tRNA-Thr(agt)
BBMJDGKL_00117	tRNA	74				tRNA-Asp(gtc)
BBMJDGKL_00118	tRNA	72				tRNA-Glu(ctc)
BBMJDGKL_00119	CDS	195				hypothetical protein
BBMJDGKL_00120	CDS	1212				hypothetical protein
