	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001034.1_1	QGNH01001034.1	QGNH01001034.1	1	44	817	-1	E											0	False	F
QGNH01001034.1_2	QGNH01001034.1	QGNH01001034.1	2	831	1304	-1	E											0	False	F
QGNH01001034.1_3	QGNH01001034.1	QGNH01001034.1	3	1334	1618	-1	E											0	False	F
QGNH01001034.1_4	QGNH01001034.1	QGNH01001034.1	4	1622	2050	-1	E											0	False	F
QGNH01001034.1_5	QGNH01001034.1	QGNH01001034.1	5	2108	3112	-1	E											0	False	F
QGNH01001034.1_6	QGNH01001034.1	QGNH01001034.1	6	3241	3912	-1	E											0	False	F
QGNH01001034.1_7	QGNH01001034.1	QGNH01001034.1	7	4318	5241	-1	E											0	False	F
QGNH01001034.1_8	QGNH01001034.1	QGNH01001034.1	8	5238	5480	-1	E											0	False	
QGNH01001034.1_9	QGNH01001034.1	QGNH01001034.1	9	5477	7558	-1	E	YP_008320313.1	YP_008320313.1 head-tail adaptor [Puniceispirillum phage HMO-2011]	False	0.25	196.0	2.877e-50					0	False	F
QGNH01001034.1_10	QGNH01001034.1	QGNH01001034.1	10	7561	9021	-1	E	YP_024923.1	YP_024923.1 TerL [Burkholderia phage BcepC6B]	False	0.338	239.0	2.759e-66		VOG00230	sp|O31952|YONF_BACSU SPbeta prophage-derived uncharacterized protein YonF; Xu	Xu	0	False	F
QGNH01001034.1_11	QGNH01001034.1	QGNH01001034.1	11	9021	9224	-1	E											0	False	F
QGNH01001034.1_12	QGNH01001034.1	QGNH01001034.1	12	9221	9481	-1	E											0	False	F
QGNH01001034.1_13	QGNH01001034.1	QGNH01001034.1	13	9478	9744	-1	E											0	False	F
QGNH01001034.1_14	QGNH01001034.1	QGNH01001034.1	14	9741	10187	-1	E								VOG00301	REFSEQ peptidase HslV family; Xu	Xu	0	False	F
QGNH01001034.1_15	QGNH01001034.1	QGNH01001034.1	15	10184	10375	-1	E											0	False	F
QGNH01001034.1_16	QGNH01001034.1	QGNH01001034.1	16	10453	10710	-1	E											0	False	F
QGNH01001034.1_17	QGNH01001034.1	QGNH01001034.1	17	10707	10919	-1	E	YP_009152175.1	YP_009152175.1 hypothetical protein ACQ44_gp74 [Escherichia phage Pollock]	False	0.505	63.0	2.775e-12		VOG12668	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001034.1_18	QGNH01001034.1	QGNH01001034.1	18	10919	11197	-1	E	YP_010356863.1	YP_010356863.1 hypothetical protein M1M25_gp109 [Tenacibaculum phage Gundel_1]	False	0.501	76.0	4.026e-16					0	False	F
