	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001509.1_1	QGNH01001509.1	QGNH01001509.1	1	1	1548	1	D			YP_009017589.1	YP_009017589.1 terminase large subunit [Psychrobacter phage Psymv2]	True	0.502	471.0	3.281e-145								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001509.1_2	QGNH01001509.1	QGNH01001509.1	2	1551	1736	1	E																				0	False	F
QGNH01001509.1_3	QGNH01001509.1	QGNH01001509.1	3	1740	3365	1	D			YP_010082065.1	YP_010082065.1 portal protein [Ralstonia phage Dina]	False	0.334	207.0	8.515e-55								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xs;Xh;Xr	0	False	VF
QGNH01001509.1_4	QGNH01001509.1	QGNH01001509.1	4	3343	4056	1	C	K06904	uncharacterized protein	YP_002117562.1	YP_002117562.1 head maturation protease [Rhizobium phage 16-3]	False	0.5	152.0	5.32e-40	MER0222453	S78	MER0222453 - family S78 unassigned peptidases (Clostridium cellulovorans) [S78.UPW]#S78#{peptidase unit: 26-172}~source YP_003842315~	False	154.0	2.0599999999999997e-40	0.571	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01001509.1_5	QGNH01001509.1	QGNH01001509.1	5	4177	5439	1	D			YP_002117563.1	YP_002117563.1 major head protein [Rhizobium phage 16-3]	False	0.325	207.0	2.017e-56								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01001509.1_6	QGNH01001509.1	QGNH01001509.1	6	5485	5775	1	E																				0	False	
QGNH01001509.1_7	QGNH01001509.1	QGNH01001509.1	7	5778	6467	1	D																Phage gp6-like head-tail connector protein [PF05135.16]	VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	V
QGNH01001509.1_8	QGNH01001509.1	QGNH01001509.1	8	6471	6851	1	D																Phage head-tail joining protein [PF05521.14]	VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xs;Xp;Xr	0	False	V
QGNH01001509.1_9	QGNH01001509.1	QGNH01001509.1	9	6854	7336	1	E																				0	False	
QGNH01001509.1_10	QGNH01001509.1	QGNH01001509.1	10	7323	7721	1	D																Protein of unknown function (DUF3168) [PF11367.11]				0	False	
QGNH01001509.1_11	QGNH01001509.1	QGNH01001509.1	11	7740	8189	1	D																Lambda phage tail tube protein, TTP [PF16461.8]	VOG00377	sp|P85503|STRU3_BPPAJ Structural protein 3; Xs	Xs	0	False	V
QGNH01001509.1_12	QGNH01001509.1	QGNH01001509.1	12	8229	8606	1	E																				0	False	
QGNH01001509.1_13	QGNH01001509.1	QGNH01001509.1	13	8954	11272	1	E																				0	False	
QGNH01001509.1_14	QGNH01001509.1	QGNH01001509.1	14	11272	12333	1	E			YP_009219987.1	YP_009219987.1 distal tail protein [Enterobacteria phage JenP1]	False	0.299	89.0	1.29e-17									VOG02587	sp|Q6QGE8|DIT_BPT5 Distal tail protein pb9; XhXs	Xs;Xh	0	False	V
QGNH01001509.1_15	QGNH01001509.1	QGNH01001509.1	15	12330	12905	1	E			YP_009216956.1	YP_009216956.1 tail protein [Enterobacteria phage JenP2]	False	0.315	87.0	2.45e-18									VOG02378	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01001509.1_16	QGNH01001509.1	QGNH01001509.1	16	12906	13346	1	E																	VOG03680	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001509.1_17	QGNH01001509.1	QGNH01001509.1	17	13351	16419	1	E			YP_010731727.1	YP_010731727.1 putative tail fiber protein [Escherichia phage Halfdan]	False	0.172	91.0	4.573e-17												0	False	F
QGNH01001509.1_18	QGNH01001509.1	QGNH01001509.1	18	16428	16772	1	E																				0	False	F
QGNH01001509.1_19	QGNH01001509.1	QGNH01001509.1	19	16781	17089	1	E																				0	False	F
QGNH01001509.1_20	QGNH01001509.1	QGNH01001509.1	20	17097	18956	1	E																				0	False	F
QGNH01001509.1_21	QGNH01001509.1	QGNH01001509.1	21	18938	19672	1	E																				0	False	F
QGNH01001509.1_22	QGNH01001509.1	QGNH01001509.1	22	19728	20135	1	E																				0	False	F
