	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000158.1_1	QGNH01000158.1	QGNH01000158.1	1	147	503	1	E																				0	False	F
QGNH01000158.1_2	QGNH01000158.1	QGNH01000158.1	2	507	707	1	E																				0	False	F
QGNH01000158.1_3	QGNH01000158.1	QGNH01000158.1	3	724	1038	1	E																				0	False	F
QGNH01000158.1_4	QGNH01000158.1	QGNH01000158.1	4	1041	1964	1	E			YP_009860211.1	YP_009860211.1 ParB/RepB/Spo0J family partition protein [Leptospira phage LE1]	False	0.301	81.0	1.802e-15												0	False	F
QGNH01000158.1_5	QGNH01000158.1	QGNH01000158.1	5	2031	3113	1	E			YP_009854896.1	YP_009854896.1 ParB-like partition protein [Flavobacterium phage vB_FspS_lillamy9-1]	False	0.357	148.0	5.271e-37									VOG18677	REFSEQ ParB-like partition protein; Xu	Xu	0	False	F
QGNH01000158.1_6	QGNH01000158.1	QGNH01000158.1	6	3171	3716	1	E																				0	False	F
QGNH01000158.1_7	QGNH01000158.1	QGNH01000158.1	7	3719	4078	1	E																				0	False	F
QGNH01000158.1_8	QGNH01000158.1	QGNH01000158.1	8	4097	4240	1	E																				0	False	F
QGNH01000158.1_9	QGNH01000158.1	QGNH01000158.1	9	4246	4560	1	E																				0	False	F
QGNH01000158.1_10	QGNH01000158.1	QGNH01000158.1	10	4680	5087	1	E																				0	False	F
QGNH01000158.1_11	QGNH01000158.1	QGNH01000158.1	11	5237	5608	1	E																				0	False	
QGNH01000158.1_12	QGNH01000158.1	QGNH01000158.1	12	5605	6141	1	E																				0	False	
QGNH01000158.1_13	QGNH01000158.1	QGNH01000158.1	13	6163	6399	1	E																				0	False	
QGNH01000158.1_14	QGNH01000158.1	QGNH01000158.1	14	6516	6896	1	E																				0	False	
QGNH01000158.1_15	QGNH01000158.1	QGNH01000158.1	15	6971	7957	1	E																				0	False	
QGNH01000158.1_16	QGNH01000158.1	QGNH01000158.1	16	7950	8642	1	E																				0	False	
QGNH01000158.1_17	QGNH01000158.1	QGNH01000158.1	17	8845	9093	1	E																				0	False	
QGNH01000158.1_18	QGNH01000158.1	QGNH01000158.1	18	9093	9416	1	E																				0	False	
QGNH01000158.1_19	QGNH01000158.1	QGNH01000158.1	19	9416	11044	1	D			YP_010773295.1	YP_010773295.1 terminase large subunit [Pseudomonas phage PP9W2]	False	0.308	254.0	8.396e-71								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000158.1_20	QGNH01000158.1	QGNH01000158.1	20	11130	12500	1	D			YP_007111956.1	YP_007111956.1 portal protein [Escherichia phage HK446]	False	0.284	162.0	1.199e-40								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xr;Xs;Xh	0	False	V
QGNH01000158.1_21	QGNH01000158.1	QGNH01000158.1	21	12509	13264	1	C	K06904	uncharacterized protein	YP_008853728.1	YP_008853728.1 head maturation protease [Staphylococcus phage phiRS7]	False	0.311	85.0	5.669e-17	MER0136954	S78	MER0136954 - family S78 unassigned peptidases (Cronobacter sakazakii) [S78.UPW]#S78#{peptidase unit: 27-172}~source YP_001437726~	False	79.0	9.857e-15	0.321	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VP
QGNH01000158.1_22	QGNH01000158.1	QGNH01000158.1	22	13314	14519	1	D			YP_009168909.1	YP_009168909.1 major head protein [Escherichia phage vB_EcoM_ECO1230-10]	False	0.297	149.0	4.217e-37								Phage capsid family [PF05065.16]	VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000158.1_23	QGNH01000158.1	QGNH01000158.1	23	14621	14923	1	D																Phage gp6-like head-tail connector protein [PF05135.16]				0	False	
QGNH01000158.1_24	QGNH01000158.1	QGNH01000158.1	24	14952	15272	1	D																Phage head-tail joining protein [PF05521.14]				0	False	
QGNH01000158.1_25	QGNH01000158.1	QGNH01000158.1	25	15272	15739	1	E																				0	False	
QGNH01000158.1_26	QGNH01000158.1	QGNH01000158.1	26	15741	16067	1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]														HNH endonuclease [PF01844.26]				1	False	
QGNH01000158.1_27	QGNH01000158.1	QGNH01000158.1	27	16064	16444	1	E																				0	False	
QGNH01000158.1_28	QGNH01000158.1	QGNH01000158.1	28	16504	16971	1	D																Phage tail tube protein [PF06199.14]				0	False	
