	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000885.1_1	QGNH01000885.1	QGNH01000885.1	1	83	397	-1	E																				0	False	F
QGNH01000885.1_2	QGNH01000885.1	QGNH01000885.1	2	486	983	-1	E																				0	False	F
QGNH01000885.1_3	QGNH01000885.1	QGNH01000885.1	3	1031	1939	-1	E																				0	False	F
QGNH01000885.1_4	QGNH01000885.1	QGNH01000885.1	4	1977	2363	-1	E																				0	False	F
QGNH01000885.1_5	QGNH01000885.1	QGNH01000885.1	5	2482	2697	1	E																				0	False	F
QGNH01000885.1_6	QGNH01000885.1	QGNH01000885.1	6	2727	3014	1	E																				0	False	F
QGNH01000885.1_7	QGNH01000885.1	QGNH01000885.1	7	3011	3196	1	E																				0	False	F
QGNH01000885.1_8	QGNH01000885.1	QGNH01000885.1	8	3193	3366	1	E																				0	False	F
QGNH01000885.1_9	QGNH01000885.1	QGNH01000885.1	9	3516	3689	1	E																				0	False	F
QGNH01000885.1_10	QGNH01000885.1	QGNH01000885.1	10	3689	3892	1	E																				0	False	F
QGNH01000885.1_11	QGNH01000885.1	QGNH01000885.1	11	3889	4131	1	E																				0	False	F
QGNH01000885.1_12	QGNH01000885.1	QGNH01000885.1	12	4152	5066	1	C	K07455	recombination protein RecT	NP_848242.2	NP_848242.2 RecT-like ssDNA annealing protein [Salmonella phage epsilon15]	False	0.285	76.0	1.444e-13								RecT family [PF03837.17]				0	False	F
QGNH01000885.1_13	QGNH01000885.1	QGNH01000885.1	13	5088	6455	1	E																				0	False	
QGNH01000885.1_14	QGNH01000885.1	QGNH01000885.1	14	6461	7060	1	E			YP_009799586.1	YP_009799586.1 HNH endonuclease [Staphylococcus phage phiSA_BS1]	False	0.445	159.0	3.237e-43									VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000885.1_15	QGNH01000885.1	QGNH01000885.1	15	7035	7724	1	D																PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]				0	False	
QGNH01000885.1_16	QGNH01000885.1	QGNH01000885.1	16	7721	7972	1	E																				0	False	
QGNH01000885.1_17	QGNH01000885.1	QGNH01000885.1	17	7990	8316	1	E																				0	False	
QGNH01000885.1_18	QGNH01000885.1	QGNH01000885.1	18	8334	8633	1	E																				0	False	
QGNH01000885.1_19	QGNH01000885.1	QGNH01000885.1	19	8817	9056	1	E																				0	False	
QGNH01000885.1_20	QGNH01000885.1	QGNH01000885.1	20	9040	9429	1	E			YP_009324549.1	YP_009324549.1 hypothetical protein BOW78_gp26 [Flavobacterium phage Fpv6]	False	0.506	119.0	2.168e-30									VOG04598	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000885.1_21	QGNH01000885.1	QGNH01000885.1	21	9440	11218	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009303437.1	YP_009303437.1 ParB-like partition protein [Gordonia phage Schnabeltier]	False	0.315	70.0	6.017e-11								ParB/Sulfiredoxin domain [PF02195.21]				0	False	F
QGNH01000885.1_22	QGNH01000885.1	QGNH01000885.1	22	11233	11988	1	E			YP_009854896.1	YP_009854896.1 ParB-like partition protein [Flavobacterium phage vB_FspS_lillamy9-1]	False	0.334	66.0	5.836e-11									VOG18677	REFSEQ ParB-like partition protein; Xu	Xu	0	False	F
QGNH01000885.1_23	QGNH01000885.1	QGNH01000885.1	23	11991	12221	1	E																				0	False	F
QGNH01000885.1_24	QGNH01000885.1	QGNH01000885.1	24	12242	12739	1	E																				0	False	F
QGNH01000885.1_25	QGNH01000885.1	QGNH01000885.1	25	12740	15580	1	D			YP_010665709.1	YP_010665709.1 DarB-like antirestriction [Klebsiella phage N1M2]	False	0.323	227.0	6.175e-59	MER0278237	N09	MER0278237 - family N9 unassigned peptide lyases (Selenomonas sp) [N09.UPW]#N09#{peptidase unit: 33-383}~source ZP_19269533~	False	93.0	1.892e-17	0.224	SNF2-related domain [PF00176.26]; Hom_end-associated Hint [PF05203.19]; Homing endonuclease [PF05204.17]; Helicase conserved C-terminal domain [PF00271.34]	VOG04421	REFSEQ DarB-like antirestriction; Xu	Xu	0	False	PF
QGNH01000885.1_26	QGNH01000885.1	QGNH01000885.1	26	15580	15708	1	D																YopX protein [PF09643.13]				0	False	F
