	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001882.1_1	QGNH01001882.1	QGNH01001882.1	1	50	508	1	D							Winged helix DNA-binding domain [PF13463.9]; MarR family [PF01047.25]; MarR family [PF12802.10]				0	False	F
QGNH01001882.1_2	QGNH01001882.1	QGNH01001882.1	2	636	1352	-1	D							Peptidase S24-like [PF00717.26]				0	False	F
QGNH01001882.1_3	QGNH01001882.1	QGNH01001882.1	3	1616	1822	1	E											0	False	F
QGNH01001882.1_4	QGNH01001882.1	QGNH01001882.1	4	2019	2270	1	E											0	False	F
QGNH01001882.1_5	QGNH01001882.1	QGNH01001882.1	5	2228	3052	1	E											0	False	F
QGNH01001882.1_6	QGNH01001882.1	QGNH01001882.1	6	3178	3552	1	E											0	False	F
QGNH01001882.1_7	QGNH01001882.1	QGNH01001882.1	7	3616	4068	1	D							Dual specificity phosphatase, catalytic domain [PF00782.23]	VOG00099	sp|A0A7H0DN78|DUSP_MONPV Dual specificity protein phosphatase OPG106; XhXpXs	Xs;Xp;Xh	0	False	VF
QGNH01001882.1_8	QGNH01001882.1	QGNH01001882.1	8	4260	11402	1	E	YP_001950060.1	YP_001950060.1 tail fiber protein [Ralstonia phage phiRSL1]	False	0.449	64.0	2.252e-08					0	False	F
QGNH01001882.1_9	QGNH01001882.1	QGNH01001882.1	9	11505	13751	1	E											0	False	
QGNH01001882.1_10	QGNH01001882.1	QGNH01001882.1	10	13732	13896	1	E											0	False	
QGNH01001882.1_11	QGNH01001882.1	QGNH01001882.1	11	13961	15520	1	D	YP_009908086.1	YP_009908086.1 large subunit terminase [Stx1 converting phage AU5Stx1]	False	0.246	168.0	4.5500000000000004e-42	Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase large subunit, ATPase domain [PF03354.18]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
QGNH01001882.1_12	QGNH01001882.1	QGNH01001882.1	12	15647	16453	1	D							HipA-like kinase [PF20613.1]				0	False	
QGNH01001882.1_13	QGNH01001882.1	QGNH01001882.1	13	16564	17376	1	D							Protein of unknown function (DUF3037) [PF11236.11]				0	False	
QGNH01001882.1_14	QGNH01001882.1	QGNH01001882.1	14	17453	18667	1	D	YP_006546302.1	YP_006546302.1 portal protein [Thermoanaerobacterium phage THSA-485A]	False	0.188	69.0	3.7e-11	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xp;Xh;Xr	0	False	V
QGNH01001882.1_15	QGNH01001882.1	QGNH01001882.1	15	18757	19302	1	E											0	False	
QGNH01001882.1_16	QGNH01001882.1	QGNH01001882.1	16	19378	19812	1	E											0	False	
QGNH01001882.1_17	QGNH01001882.1	QGNH01001882.1	17	19931	20902	1	E											0	False	
QGNH01001882.1_18	QGNH01001882.1	QGNH01001882.1	18	20987	21613	1	E											0	False	
QGNH01001882.1_19	QGNH01001882.1	QGNH01001882.1	19	21667	22026	1	E											0	False	
QGNH01001882.1_20	QGNH01001882.1	QGNH01001882.1	20	22206	22739	1	E											0	False	F
QGNH01001882.1_21	QGNH01001882.1	QGNH01001882.1	21	22736	23770	1	E											0	False	F
QGNH01001882.1_22	QGNH01001882.1	QGNH01001882.1	22	24047	26383	1	E											0	False	F
QGNH01001882.1_23	QGNH01001882.1	QGNH01001882.1	23	26423	26842	1	E											0	False	F
QGNH01001882.1_24	QGNH01001882.1	QGNH01001882.1	24	26935	27195	1	E											0	False	F
