	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000578.1_1	QGNH01000578.1	QGNH01000578.1	1	1	378	1	E																	0	False	F
QGNH01000578.1_2	QGNH01000578.1	QGNH01000578.1	2	434	595	1	E																	0	False	F
QGNH01000578.1_3	QGNH01000578.1	QGNH01000578.1	3	582	896	1	E																	0	False	F
QGNH01000578.1_4	QGNH01000578.1	QGNH01000578.1	4	920	1456	1	E																	0	False	F
QGNH01000578.1_5	QGNH01000578.1	QGNH01000578.1	5	1726	2346	1	E																	0	False	F
QGNH01000578.1_6	QGNH01000578.1	QGNH01000578.1	6	2346	4502	1	C	K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	YP_003347375.1	YP_003347375.1 DNA polymerase [Enterococcus phage phiFL4A]	False	0.208	153.0	2.1e-36	DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	VF
QGNH01000578.1_7	QGNH01000578.1	QGNH01000578.1	7	4499	4732	1	E																	0	False	F
QGNH01000578.1_8	QGNH01000578.1	QGNH01000578.1	8	4729	5319	1	E			YP_004957392.1	YP_004957392.1 Holliday junction resolvase [Planktothrix phage PaV-LD]	False	0.3	76.0	1.638e-14									0	False	F
QGNH01000578.1_9	QGNH01000578.1	QGNH01000578.1	9	5489	6670	1	D									PD-(D/E)XK nuclease superfamily [PF12705.10]								0	False	
QGNH01000578.1_10	QGNH01000578.1	QGNH01000578.1	10	6670	6834	1	E																	0	False	
QGNH01000578.1_11	QGNH01000578.1	QGNH01000578.1	11	7019	7933	1	D			YP_009797268.1	YP_009797268.1 Sak4-like ssDNA annealing protein [Faecalibacterium phage FP_Lugh]	False	0.243	74.0	4.681e-13	AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
QGNH01000578.1_12	QGNH01000578.1	QGNH01000578.1	12	7933	8259	1	E																	0	False	
QGNH01000578.1_13	QGNH01000578.1	QGNH01000578.1	13	8304	9182	1	E																	0	False	
QGNH01000578.1_14	QGNH01000578.1	QGNH01000578.1	14	9319	11640	1	C	K06919	putative DNA primase/helicase	YP_009600594.1	YP_009600594.1 UNVERIFIED: putative P4 family primase [Proteus phage VB_PmiS-Isfahan]	False	0.344	211.0	1.1929999999999999e-54	Family of unknown function (DUF5906) [PF19263.2]; D5 N terminal like [PF08706.14]; Poxvirus D5 protein-like [PF03288.19]					VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	
QGNH01000578.1_15	QGNH01000578.1	QGNH01000578.1	15	11637	11999	1	E																	0	False	
QGNH01000578.1_16	QGNH01000578.1	QGNH01000578.1	16	12002	12982	1	D			YP_010754924.1	YP_010754924.1 hypothetical protein QEH39_gp36 [Mycobacterium phage MalagasyRose]	False	0.445	79.0	1.03e-14	dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]; Domain of unknown function (DUF4406) [PF14359.9]; Nucleoside 2-deoxyribosyltransferase [PF05014.18]								0	False	
QGNH01000578.1_17	QGNH01000578.1	QGNH01000578.1	17	12986	13696	1	E			YP_008242299.1	YP_008242299.1 Calcineurin-like phosphoesterase/ Metallophosphatase [Cellulophaga phage phi14:2]	False	0.459	178.0	3.969e-49						VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
QGNH01000578.1_18	QGNH01000578.1	QGNH01000578.1	18	13701	14246	1	E																	0	False	
QGNH01000578.1_19	QGNH01000578.1	QGNH01000578.1	19	14246	14602	1	E																	0	False	
QGNH01000578.1_20	QGNH01000578.1	QGNH01000578.1	20	14572	14805	1	E																	0	False	
QGNH01000578.1_21	QGNH01000578.1	QGNH01000578.1	21	14802	15074	1	E																	0	False	
QGNH01000578.1_22	QGNH01000578.1	QGNH01000578.1	22	15043	15303	1	E																	0	False	
QGNH01000578.1_23	QGNH01000578.1	QGNH01000578.1	23	15272	15541	-1	E																	0	False	
QGNH01000578.1_24	QGNH01000578.1	QGNH01000578.1	24	15544	19887	-1	E																	0	False	
QGNH01000578.1_25	QGNH01000578.1	QGNH01000578.1	25	19890	21188	-1	E																	0	False	
QGNH01000578.1_26	QGNH01000578.1	QGNH01000578.1	26	21191	21892	-1	E																	0	False	
QGNH01000578.1_27	QGNH01000578.1	QGNH01000578.1	27	21903	23177	-1	D									Concanavalin A-like lectin/glucanases superfamily [PF13385.9]								0	False	MK
QGNH01000578.1_28	QGNH01000578.1	QGNH01000578.1	28	23181	23669	-1	E																	0	False	
QGNH01000578.1_29	QGNH01000578.1	QGNH01000578.1	29	23678	24208	-1	E																	0	False	
QGNH01000578.1_30	QGNH01000578.1	QGNH01000578.1	30	24218	24760	-1	E			YP_010772253.1	YP_010772253.1 MAG: hypothetical protein QIT37_gp066 [Methanophagales virus GBV302]	False	0.291	72.0	2.292e-13						VOG17470	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000578.1_31	QGNH01000578.1	QGNH01000578.1	31	24769	26856	-1	E																	0	False	
QGNH01000578.1_32	QGNH01000578.1	QGNH01000578.1	32	26856	27629	-1	E																	0	False	
QGNH01000578.1_33	QGNH01000578.1	QGNH01000578.1	33	27736	28407	-1	E																	0	False	
QGNH01000578.1_34	QGNH01000578.1	QGNH01000578.1	34	28423	29772	-1	E																	0	False	
QGNH01000578.1_35	QGNH01000578.1	QGNH01000578.1	35	29870	30841	-1	E																	0	False	
QGNH01000578.1_36	QGNH01000578.1	QGNH01000578.1	36	30894	32012	-1	E																	0	False	
QGNH01000578.1_37	QGNH01000578.1	QGNH01000578.1	37	32031	33104	-1	E																	0	False	
QGNH01000578.1_38	QGNH01000578.1	QGNH01000578.1	38	33186	33524	-1	D									Zinc ribbon domain [PF09723.13]								0	False	
