	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000094.1_1	QGNH01000094.1	QGNH01000094.1	1	3	446	1	E																	0	False	F
QGNH01000094.1_2	QGNH01000094.1	QGNH01000094.1	2	446	2155	1	D									Fibrobacter succinogenes major domain (Fib_succ_major) [PF09603.13]								0	False	F
QGNH01000094.1_3	QGNH01000094.1	QGNH01000094.1	3	2189	2494	1	E																	0	False	F
QGNH01000094.1_4	QGNH01000094.1	QGNH01000094.1	4	2500	3681	1	E																	0	False	F
QGNH01000094.1_5	QGNH01000094.1	QGNH01000094.1	5	3678	5000	1	C	K01206	alpha-L-fucosidase [EC:3.2.1.51]							Alpha-L-fucosidase [PF01120.20]	GH29	GH29 alpha-L-fucosidase (EC 3.2.1.51); alpha-1,3/1,4-L-fucosidase (EC 3.2.1.111); alpha-1,2-L-fucosidase (EC 3.2.1.63); alpha-1,6-fucosidase (EC 3.2.1.127)	3.2.1.111,3.2.1.127,3.2.1.51,3.2.1.63,3.2.1.-	GH29.hmm				0	False	MKF
QGNH01000094.1_6	QGNH01000094.1	QGNH01000094.1	6	5085	5198	1	E																	0	False	
QGNH01000094.1_7	QGNH01000094.1	QGNH01000094.1	7	5182	5622	1	E			YP_009600812.1	YP_009600812.1 head protein [Sphingobium phage Lacusarx]	False	0.31	68.0	1.315e-12									0	False	
QGNH01000094.1_8	QGNH01000094.1	QGNH01000094.1	8	5635	5784	1	E																	0	False	
QGNH01000094.1_9	QGNH01000094.1	QGNH01000094.1	9	5787	6242	1	E																	0	False	
QGNH01000094.1_10	QGNH01000094.1	QGNH01000094.1	10	6239	6382	1	E																	0	False	
QGNH01000094.1_11	QGNH01000094.1	QGNH01000094.1	11	6369	6995	1	E																	0	False	
QGNH01000094.1_12	QGNH01000094.1	QGNH01000094.1	12	6992	7456	1	E			YP_010509950.1	YP_010509950.1 endolysin [uncultured phage cr150_1]	False	0.353	89.0	1.076e-19						VOG02154	REFSEQ endolysin; Xu	Xu	0	False	
QGNH01000094.1_13	QGNH01000094.1	QGNH01000094.1	13	7468	7905	1	E																	0	False	
QGNH01000094.1_14	QGNH01000094.1	QGNH01000094.1	14	7902	8414	1	E																	0	False	
QGNH01000094.1_15	QGNH01000094.1	QGNH01000094.1	15	8638	8871	1	E																	0	False	
QGNH01000094.1_16	QGNH01000094.1	QGNH01000094.1	16	8873	9322	1	E			YP_006907488.1	YP_006907488.1 HNH endonuclease [Bacillus phage Bastille]	False	0.56	96.0	3.1269999999999995e-22						VOG01554	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000094.1_17	QGNH01000094.1	QGNH01000094.1	17	9347	9679	1	E																	0	False	
QGNH01000094.1_18	QGNH01000094.1	QGNH01000094.1	18	9688	9945	1	E																	0	False	
QGNH01000094.1_19	QGNH01000094.1	QGNH01000094.1	19	9947	10153	1	E																	0	False	
QGNH01000094.1_20	QGNH01000094.1	QGNH01000094.1	20	10155	10307	1	E																	0	False	
QGNH01000094.1_21	QGNH01000094.1	QGNH01000094.1	21	10304	10618	1	E																	0	False	
QGNH01000094.1_22	QGNH01000094.1	QGNH01000094.1	22	10624	11181	1	D									Bacterial dnaA protein helix-turn-helix [PF08299.14]					VOG00334	REFSEQ DnaA protein; Xu	Xu	0	False	
QGNH01000094.1_23	QGNH01000094.1	QGNH01000094.1	23	11232	11441	1	E																	0	False	
QGNH01000094.1_24	QGNH01000094.1	QGNH01000094.1	24	11453	11683	1	E																	0	False	
QGNH01000094.1_25	QGNH01000094.1	QGNH01000094.1	25	11714	11866	1	E																	0	False	
QGNH01000094.1_26	QGNH01000094.1	QGNH01000094.1	26	11875	12252	1	E																	0	False	
QGNH01000094.1_27	QGNH01000094.1	QGNH01000094.1	27	12316	12600	1	E																	0	False	
