	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000534.1_1	QGNH01000534.1	QGNH01000534.1	1	1	402	1	E																	0	False	F
QGNH01000534.1_2	QGNH01000534.1	QGNH01000534.1	2	473	1720	1	E																	0	False	F
QGNH01000534.1_3	QGNH01000534.1	QGNH01000534.1	3	1734	2903	-1	D									Memo-like protein [PF01875.20]								0	False	F
QGNH01000534.1_4	QGNH01000534.1	QGNH01000534.1	4	3248	4516	1	E																	0	False	F
QGNH01000534.1_5	QGNH01000534.1	QGNH01000534.1	5	4522	4956	1	E																	0	False	F
QGNH01000534.1_6	QGNH01000534.1	QGNH01000534.1	6	4953	5333	1	E																	0	False	F
QGNH01000534.1_7	QGNH01000534.1	QGNH01000534.1	7	5330	5617	1	E																	0	False	
QGNH01000534.1_8	QGNH01000534.1	QGNH01000534.1	8	5614	5901	1	E																	0	False	
QGNH01000534.1_9	QGNH01000534.1	QGNH01000534.1	9	6187	6441	1	E																	0	False	
QGNH01000534.1_10	QGNH01000534.1	QGNH01000534.1	10	6449	6841	1	E																	1	False	
QGNH01000534.1_11	QGNH01000534.1	QGNH01000534.1	11	7011	7655	1	E																	0	False	
QGNH01000534.1_12	QGNH01000534.1	QGNH01000534.1	12	7910	8104	1	E																	0	False	
QGNH01000534.1_13	QGNH01000534.1	QGNH01000534.1	13	8132	8716	-1	E																	0	False	
