locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KP703175.1_1												Hypothetical
KP703175.1_2												Hypothetical
KP703175.1_3												Hypothetical
KP703175.1_4												Hypothetical
KP703175.1_5		K09961	COG3567		phrog_146	VOG00562	COG:COG3567	427	2.5e-33	106.9		:
KP703175.1_6		K01971	COG1793		phrog_114	VOG00242	PHROG:phrog_114	867	2.1e-28	90.7		ATP-dependent DNA ligase
KP703175.1_7												Hypothetical
KP703175.1_8												Hypothetical
KP703175.1_9												Hypothetical
KP703175.1_10		K18843	COG1598		phrog_497	VOG00865	COG:COG1598	70	8.1e-18	57.5		HicB:
KP703175.1_11			COG5410		phrog_38	VOG00331	PHROG:phrog_38	474	5.1e-72	234.9		terminase large subunit
KP703175.1_12												Hypothetical
KP703175.1_13		K03120	COG2101				COG:COG2101	204	9.9e-21	64.8		SPT15:
KP703175.1_14												Hypothetical
KP703175.1_15												Hypothetical
KP703175.1_16												Hypothetical
KP703175.1_17						VOG01765	VOG:VOG01765	71	1.1e-08	26.7		REFSEQ hypothetical protein
KP703175.1_18												Hypothetical
KP703175.1_19												Hypothetical
KP703175.1_20												Hypothetical
KP703175.1_21												Hypothetical
KP703175.1_22												Hypothetical
KP703175.1_23												Hypothetical
KP703175.1_24												Hypothetical
KP703175.1_25												Hypothetical
KP703175.1_26												Hypothetical
KP703175.1_27												Hypothetical
KP703175.1_28												Hypothetical
KP703175.1_29												Hypothetical
KP703175.1_30												Hypothetical
KP703175.1_31												Hypothetical
KP703175.1_32												Hypothetical
KP703175.1_33												Hypothetical
KP703175.1_34												Hypothetical
KP703175.1_35												Hypothetical
KP703175.1_36												Hypothetical
KP703175.1_37												Hypothetical
KP703175.1_38												Hypothetical
KP703175.1_39					phrog_1770	VOG00053	PHROG:phrog_1770	224	1.1e-26	85.3		Holliday junction resolvase
KP703175.1_40												Hypothetical
KP703175.1_41												Hypothetical
KP703175.1_42												Hypothetical
KP703175.1_43												Hypothetical
KP703175.1_44												Hypothetical
KP703175.1_45		K21636	COG1328				COG:COG1328	145	1.3e-14	45.5		NrdD:Thymidylate biosynthesis
KP703175.1_46												Hypothetical
KP703175.1_47												Hypothetical
KP703175.1_48		K09960	COG3566		phrog_2229	VOG02460	KEGG:K09960	440	2.8e-32	104.8		K09960; uncharacterized protein
KP703175.1_49												Hypothetical
KP703175.1_50			COG4834		phrog_264	VOG02112	PHROG:phrog_264	298	1.2e-14	45.5		major head protein
KP703175.1_51												Hypothetical
KP703175.1_52												Hypothetical
KP703175.1_53												Hypothetical
KP703175.1_54												Hypothetical
KP703175.1_55												Hypothetical
KP703175.1_56												Hypothetical
KP703175.1_57												Hypothetical
KP703175.1_58												Hypothetical
KP703175.1_59												Hypothetical
KP703175.1_60		K21038	COG3344		phrog_1423	VOG04393	PHROG:phrog_1423	353	6.9e-118	386.2		Reverse transcriptase
KP703175.1_61												Hypothetical
KP703175.1_62												Hypothetical
KP703175.1_63												Hypothetical
KP703175.1_64												Hypothetical
KP703175.1_65												Hypothetical
KP703175.1_66												Hypothetical
