	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000639.1_1	QGNH01000639.1	QGNH01000639.1	1	3	107	-1	E																	0	False	F
QGNH01000639.1_2	QGNH01000639.1	QGNH01000639.1	2	120	395	-1	E																	0	False	F
QGNH01000639.1_3	QGNH01000639.1	QGNH01000639.1	3	392	727	-1	E																	0	False	F
QGNH01000639.1_4	QGNH01000639.1	QGNH01000639.1	4	747	1877	-1	C	K02395	peptidoglycan hydrolase FlgJ							Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MKF
QGNH01000639.1_5	QGNH01000639.1	QGNH01000639.1	5	1903	2538	-1	E																	0	False	F
QGNH01000639.1_6	QGNH01000639.1	QGNH01000639.1	6	2535	3347	-1	E			NP_944342.1	NP_944342.1 tail fiber protein [Burkholderia phage Bcep1]	False	0.4	85.0	6.308e-17									0	False	F
QGNH01000639.1_7	QGNH01000639.1	QGNH01000639.1	7	3347	4036	-1	D			YP_010052736.1	YP_010052736.1 structural protein [Ralstonia phage Adzire]	False	0.392	128.0	5.478e-32	Protein of unknown function (DUF2612) [PF11041.11]								0	False	F
QGNH01000639.1_8	QGNH01000639.1	QGNH01000639.1	8	4104	5447	-1	E																	0	False	F
QGNH01000639.1_9	QGNH01000639.1	QGNH01000639.1	9	5457	6896	-1	D			YP_007007768.1	YP_007007768.1 baseplate wedge subunit [Aeromonas phage vB_AsaM-56]	False	0.431	286.0	2.352e-82	Baseplate J-like protein [PF04865.17]					VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	V
QGNH01000639.1_10	QGNH01000639.1	QGNH01000639.1	10	6893	8620	-1	D			YP_009098830.1	YP_009098830.1 beta-1,4 xylanase [Caulobacter phage Cr30]	False	0.299	95.0	7.456e-19	Glycosyl hydrolase family 10 [PF00331.23]; Glycosyl hydrolases family 39 [PF01229.20]	GH39	GH39 alpha-L-iduronidase (EC 3.2.1.76); beta-xylosidase (EC 3.2.1.37); alpha-L-arabinofuranosidase (EC 3.2.1.55); beta-glucosidase (EC 3.2.1.21); beta-galactosidase (EC 3.2.1.23); exo-beta-1,4-glucanase / cellodextrinase (EC 3.2.1.74); 3-O-alpha-D-galactosyl-alpha-L-arabinofuranosidase (EC 3.2.1.215)	3.2.1.21,3.2.1.215,3.2.1.-,3.2.1.37,3.2.1.76,3.2.1.23,3.2.1.74	GH39.hmm				0	False	
QGNH01000639.1_11	QGNH01000639.1	QGNH01000639.1	11	8617	9303	-1	E																	0	False	
QGNH01000639.1_12	QGNH01000639.1	QGNH01000639.1	12	9303	9749	-1	E			YP_009600506.1	YP_009600506.1 baseplate wedge subunit [Acinetobacter phage WCHABP12]	False	0.421	81.0	3.353e-17									0	False	
QGNH01000639.1_13	QGNH01000639.1	QGNH01000639.1	13	9746	10447	-1	D			YP_010053040.1	YP_010053040.1 baseplate spike [Aeromonas phage 4_D05]	False	0.399	115.0	2.449e-27	Phage protein Gp138 N-terminal domain [PF18352.4]					VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xp;Xs;Xh	0	False	V
QGNH01000639.1_14	QGNH01000639.1	QGNH01000639.1	14	10444	11358	-1	E			YP_010052962.1	YP_010052962.1 baseplate hub [Aeromonas phage 2_D05]	False	0.317	130.0	8.555e-32						VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01000639.1_15	QGNH01000639.1	QGNH01000639.1	15	11503	11700	1	E																	0	False	
QGNH01000639.1_16	QGNH01000639.1	QGNH01000639.1	16	11697	12008	1	E																	0	False	
QGNH01000639.1_17	QGNH01000639.1	QGNH01000639.1	17	12178	12459	1	E																	0	False	
QGNH01000639.1_18	QGNH01000639.1	QGNH01000639.1	18	12461	12694	1	D									Tryptophan RNA-binding attenuator protein inhibitory protein [PF15777.8]; DnaJ central domain [PF00684.22]								0	False	
QGNH01000639.1_19	QGNH01000639.1	QGNH01000639.1	19	12691	12882	1	E																	0	False	
QGNH01000639.1_20	QGNH01000639.1	QGNH01000639.1	20	12879	13043	1	E																	0	False	
