	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000373.1_1	QGNH01000373.1	QGNH01000373.1	1	115	333	-1	E													0	False	F
QGNH01000373.1_2	QGNH01000373.1	QGNH01000373.1	2	443	724	-1	E													0	False	F
QGNH01000373.1_3	QGNH01000373.1	QGNH01000373.1	3	726	881	-1	E													0	False	F
QGNH01000373.1_4	QGNH01000373.1	QGNH01000373.1	4	1156	2109	-1	C	K06909	phage terminase large subunit	YP_009322318.1	YP_009322318.1 terminase large subunit [Flavobacterium phage Fpv8]	False	0.341	164.0	6.940000000000001e-43	Terminase RNAseH like domain [PF17288.5]; Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000373.1_5	QGNH01000373.1	QGNH01000373.1	5	2240	2698	-1	E													0	False	F
QGNH01000373.1_6	QGNH01000373.1	QGNH01000373.1	6	2814	3218	-1	E													0	False	F
QGNH01000373.1_7	QGNH01000373.1	QGNH01000373.1	7	3221	3571	-1	E													0	False	F
QGNH01000373.1_8	QGNH01000373.1	QGNH01000373.1	8	3574	3693	-1	E													0	False	F
QGNH01000373.1_9	QGNH01000373.1	QGNH01000373.1	9	3698	4153	-1	E													0	False	F
QGNH01000373.1_10	QGNH01000373.1	QGNH01000373.1	10	4157	4351	-1	E													0	False	F
QGNH01000373.1_11	QGNH01000373.1	QGNH01000373.1	11	4604	4807	-1	E													0	False	F
QGNH01000373.1_12	QGNH01000373.1	QGNH01000373.1	12	4804	6825	-1	D			YP_010109010.1	YP_010109010.1 DNA primase/helicase [Flavobacterium phage vB_FspP_elemoE_6-9C]	False	0.224	65.0	1.564e-09	VirE N-terminal domain [PF08800.13]; Family of unknown function (DUF5906) [PF19263.2]				1	False	F
QGNH01000373.1_13	QGNH01000373.1	QGNH01000373.1	13	6912	7625	-1	E										VOG03457	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000373.1_14	QGNH01000373.1	QGNH01000373.1	14	7644	7889	-1	E													0	False	F
QGNH01000373.1_15	QGNH01000373.1	QGNH01000373.1	15	7922	8260	-1	E													0	False	F
QGNH01000373.1_16	QGNH01000373.1	QGNH01000373.1	16	8379	9050	-1	E													1	False	F
QGNH01000373.1_17	QGNH01000373.1	QGNH01000373.1	17	9047	10231	-1	D									Phage integrase family [PF00589.25]; Phage integrase SAM-like domain [PF13102.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
