	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001571.1_1	QGNH01001571.1	QGNH01001571.1	1	2	256	1	E											0	False	F
QGNH01001571.1_2	QGNH01001571.1	QGNH01001571.1	2	284	832	1	E								VOG03478	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001571.1_3	QGNH01001571.1	QGNH01001571.1	3	857	1288	1	E											0	False	F
QGNH01001571.1_4	QGNH01001571.1	QGNH01001571.1	4	1288	1512	1	E											0	False	F
QGNH01001571.1_5	QGNH01001571.1	QGNH01001571.1	5	1512	2021	1	E											0	False	F
QGNH01001571.1_6	QGNH01001571.1	QGNH01001571.1	6	2061	2603	1	E											0	False	F
QGNH01001571.1_7	QGNH01001571.1	QGNH01001571.1	7	2612	2968	1	E	NP_958689.1	NP_958689.1 hypothetical protein bbp20 [Bordetella phage BPP-1]	False	0.36	62.0	5.438e-11		VOG10711	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001571.1_8	QGNH01001571.1	QGNH01001571.1	8	2977	3768	1	E	YP_009287744.1	YP_009287744.1 tail protein [Enterobacter phage Tyrion]	False	0.225	66.0	7.063e-11					0	False	F
QGNH01001571.1_9	QGNH01001571.1	QGNH01001571.1	9	3780	6953	1	D	YP_007237187.1	YP_007237187.1 tail protein [Pseudomonas phage AF]	False	0.235	308.0	5.137e-84	Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	F
QGNH01001571.1_10	QGNH01001571.1	QGNH01001571.1	10	6950	7411	1	E	NP_848221.2	NP_848221.2 internal virion protein [Salmonella phage epsilon15]	False	0.339	85.0	2.389e-18		VOG01323	sp|P03723|GP13_BPT7 Probable scaffold protein gp13; Xu	Xu	0	False	
QGNH01001571.1_11	QGNH01001571.1	QGNH01001571.1	11	7408	8307	1	E	NP_958692.1	NP_958692.1 short tail fiber protein [Bordetella phage BPP-1]	False	0.59	150.0	2.016e-38		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01001571.1_12	QGNH01001571.1	QGNH01001571.1	12	8304	8942	1	E	YP_010660696.1	YP_010660696.1 internal virion protein [Pseudomonas phage UFJF_PfDIW6]	False	0.313	63.0	4.218e-10		VOG01668	REFSEQ internal virion protein; Xu	Xu	0	False	
QGNH01001571.1_13	QGNH01001571.1	QGNH01001571.1	13	8955	11639	1	E	NP_848223.1	NP_848223.1 head protein [Salmonella phage epsilon15]	False	0.265	64.0	5.342e-09					0	False	
QGNH01001571.1_14	QGNH01001571.1	QGNH01001571.1	14	11640	13805	1	E											0	False	F
QGNH01001571.1_15	QGNH01001571.1	QGNH01001571.1	15	13805	16444	1	E	YP_009007083.1	YP_009007083.1 virion structural protein [Pseudomonas phage vB_PaeP_Tr60_Ab31]	False	0.279	335.0	3.4229999999999995e-94		VOG09681	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001571.1_16	QGNH01001571.1	QGNH01001571.1	16	16529	16825	1	E											0	False	F
