	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000322.1_1	QGNH01000322.1	QGNH01000322.1	1	1	384	-1	E											0	False	F
QGNH01000322.1_2	QGNH01000322.1	QGNH01000322.1	2	410	601	-1	E											0	False	F
QGNH01000322.1_3	QGNH01000322.1	QGNH01000322.1	3	814	1062	-1	E											0	False	F
QGNH01000322.1_4	QGNH01000322.1	QGNH01000322.1	4	1511	1996	1	D	YP_007237931.1	YP_007237931.1 terminase small subunit [Tetrasphaera phage TJE1]	False	0.344	62.0	2.23e-10	DNA-packaging protein gp3 [PF16677.8]				0	False	F
QGNH01000322.1_5	QGNH01000322.1	QGNH01000322.1	5	1962	3389	1	D	YP_009883979.1	YP_009883979.1 terminase large subunit [Arthrobacter phage Vibaki]	False	0.242	146.0	2.734e-35	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]	VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01000322.1_6	QGNH01000322.1	QGNH01000322.1	6	3398	3976	1	E											0	False	F
QGNH01000322.1_7	QGNH01000322.1	QGNH01000322.1	7	3973	4104	1	E											0	False	F
QGNH01000322.1_8	QGNH01000322.1	QGNH01000322.1	8	4104	6179	1	D	YP_009222589.1	YP_009222589.1 portal protein [Rhodoferax phage P26218]	False	0.335	352.0	6.441e-102	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	VF
QGNH01000322.1_9	QGNH01000322.1	QGNH01000322.1	9	6176	6958	1	D	YP_009222588.1	YP_009222588.1 head scaffolding protein [Rhodoferax phage P26218]	False	0.282	89.0	3.335e-18	Bacteriophage, scaffolding protein [PF09306.13]	VOG04366	REFSEQ head scaffolding protein; Xu	Xu	0	False	
QGNH01000322.1_10	QGNH01000322.1	QGNH01000322.1	10	6960	8210	1	D	YP_010676997.1	YP_010676997.1 major head protein [Shewanella phage X14]	False	0.235	124.0	1.712e-28	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01000322.1_11	QGNH01000322.1	QGNH01000322.1	11	8270	8485	1	E											0	False	F
QGNH01000322.1_12	QGNH01000322.1	QGNH01000322.1	12	8495	9157	1	E	YP_004062041.1	YP_004062041.1 hypothetical protein MpV1_158 [Micromonas sp. RCC1109 virus MpV1]	False	0.263	89.0	8.97e-19		VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000322.1_13	QGNH01000322.1	QGNH01000322.1	13	9150	9872	1	E	YP_009174285.1	YP_009174285.1 hypothetical protein AR677_gp068 [Yellowstone lake phycodnavirus 3]	False	0.245	81.0	9.218e-16		VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000322.1_14	QGNH01000322.1	QGNH01000322.1	14	9874	10596	1	E	YP_009222583.1	YP_009222583.1 hypothetical protein AXJ08_gp33 [Rhodoferax phage P26218]	False	0.338	124.0	1.301e-30		VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000322.1_15	QGNH01000322.1	QGNH01000322.1	15	10596	12062	1	D	YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	True	0.435	369.0	1.295e-110	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000322.1_16	QGNH01000322.1	QGNH01000322.1	16	12059	12553	1	D							Collagen triple helix repeat (20 copies) [PF01391.21]				0	False	F
