	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000546.1_1	QGNH01000546.1	QGNH01000546.1	1	3	278	-1	E													0	False	F
QGNH01000546.1_2	QGNH01000546.1	QGNH01000546.1	2	275	742	-1	E													0	False	F
QGNH01000546.1_3	QGNH01000546.1	QGNH01000546.1	3	746	2212	-1	D									Protein of unknown function (DUF2586) [PF10758.12]				0	False	F
QGNH01000546.1_4	QGNH01000546.1	QGNH01000546.1	4	2238	2822	-1	E													0	False	F
QGNH01000546.1_5	QGNH01000546.1	QGNH01000546.1	5	2837	8581	-1	E													0	False	F
QGNH01000546.1_6	QGNH01000546.1	QGNH01000546.1	6	8581	9057	-1	D									Bacteriophage Mu, Gp36 [PF07030.15]	VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	
QGNH01000546.1_7	QGNH01000546.1	QGNH01000546.1	7	9140	9316	1	E													0	False	
QGNH01000546.1_8	QGNH01000546.1	QGNH01000546.1	8	9313	9639	1	E													0	False	
QGNH01000546.1_9	QGNH01000546.1	QGNH01000546.1	9	9740	10207	1	C	K03111	single-strand DNA-binding protein	YP_009816971.1	YP_009816971.1 single strand DNA binding protein [Salmonella phage Lumpael]	False	0.422	135.0	1.158e-35	Single-strand binding protein family [PF00436.28]	VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
QGNH01000546.1_10	QGNH01000546.1	QGNH01000546.1	10	10417	10647	1	E			YP_010682718.1	YP_010682718.1 hypothetical protein PQE94_gp40 [Streptococcus phage CHPC640]	False	0.495	67.0	1.529e-13		VOG13445	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000546.1_11	QGNH01000546.1	QGNH01000546.1	11	10703	10936	1	E													0	False	
QGNH01000546.1_12	QGNH01000546.1	QGNH01000546.1	12	10933	11211	1	E													0	False	
QGNH01000546.1_13	QGNH01000546.1	QGNH01000546.1	13	11208	12317	1	D			YP_001468881.1	YP_001468881.1 RecE-like recombination exonuclease [Listeria phage A006]	False	0.25	92.0	2.044e-18	YqaJ-like viral recombinase domain [PF09588.13]				0	False	
QGNH01000546.1_14	QGNH01000546.1	QGNH01000546.1	14	12388	13227	1	D									AAA domain [PF13479.9]				0	False	
QGNH01000546.1_15	QGNH01000546.1	QGNH01000546.1	15	13224	13502	1	E													0	False	
QGNH01000546.1_16	QGNH01000546.1	QGNH01000546.1	16	13499	13972	1	E													0	False	
