	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001254.1_1	QGNH01001254.1	QGNH01001254.1	1	1	438	-1	E																				0	False	F
QGNH01001254.1_2	QGNH01001254.1	QGNH01001254.1	2	476	1486	-1	D			YP_009020986.1	YP_009020986.1 major head protein [Dunaliella viridis virus SI2]	False	0.284	134.0	9.297999999999999e-33								Phage capsid protein [PF19821.2]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01001254.1_3	QGNH01001254.1	QGNH01001254.1	3	1744	1914	-1	D																Anaerobic ribonucleoside-triphosphate reductase [PF13597.9]				0	False	F
QGNH01001254.1_4	QGNH01001254.1	QGNH01001254.1	4	1911	2642	-1	D																Phage T7 capsid assembly protein [PF05396.14]				0	False	F
QGNH01001254.1_5	QGNH01001254.1	QGNH01001254.1	5	2768	3100	-1	E																				0	False	F
QGNH01001254.1_6	QGNH01001254.1	QGNH01001254.1	6	3133	4719	-1	D			YP_009021031.1	YP_009021031.1 hypothetical protein DVVG_00047 [Dunaliella viridis virus SI2]	False	0.232	129.0	1.6979999999999998e-29								Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
QGNH01001254.1_7	QGNH01001254.1	QGNH01001254.1	7	4839	5213	-1	E																				0	False	F
QGNH01001254.1_8	QGNH01001254.1	QGNH01001254.1	8	5223	5912	-1	D																Phospholipase A2-like domain [PF08398.13]				0	False	
QGNH01001254.1_9	QGNH01001254.1	QGNH01001254.1	9	6189	6605	-1	E																				0	False	
QGNH01001254.1_10	QGNH01001254.1	QGNH01001254.1	10	6559	6834	-1	E																				0	False	
QGNH01001254.1_11	QGNH01001254.1	QGNH01001254.1	11	6827	8107	-1	D			YP_009882647.1	YP_009882647.1 RNA polymerase sigma factor [Klebsiella phage ST13-OXA48phi12.1]	False	0.283	136.0	2.671e-32								Sigma-70 region 2 [PF04542.17]				0	False	
QGNH01001254.1_12	QGNH01001254.1	QGNH01001254.1	12	9304	10422	1	D																DDE_Tnp_1-associated [PF13808.9]				0	False	
QGNH01001254.1_13	QGNH01001254.1	QGNH01001254.1	13	10497	10961	1	E																				0	False	
QGNH01001254.1_14	QGNH01001254.1	QGNH01001254.1	14	11279	12094	1	E																				0	False	
QGNH01001254.1_15	QGNH01001254.1	QGNH01001254.1	15	12063	12701	1	D																Bacterial regulatory proteins, luxR family [PF00196.22]; PAS fold [PF08448.13]				0	False	
QGNH01001254.1_16	QGNH01001254.1	QGNH01001254.1	16	12941	13180	-1	E																				0	False	
QGNH01001254.1_17	QGNH01001254.1	QGNH01001254.1	17	13238	13897	-1	D			YP_001039864.1	YP_001039864.1 ParA-like partition protein [Vibrio phage VP882]	False	0.311	105.0	2.707e-24								VirC1 protein [PF07015.14]; AAA domain [PF13614.9]; ATPase MipZ [PF09140.14]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]; Cellulose biosynthesis protein BcsQ [PF06564.15]; NUBPL iron-transfer P-loop NTPase [PF10609.12]	VOG01428	sp|P07620|PARA_ECOLX Plasmid partition protein A; Xh	Xh	0	False	
QGNH01001254.1_18	QGNH01001254.1	QGNH01001254.1	18	14092	14970	1	D																Calcineurin-like phosphoesterase superfamily domain [PF12850.10]; Calcineurin-like phosphoesterase [PF00149.31]	VOG00211	sp|Q5UQ73|YL509_MIMIV Uncharacterized protein L509; Xu	Xu	0	False	
QGNH01001254.1_19	QGNH01001254.1	QGNH01001254.1	19	15138	15881	1	C	K18418	ERI1 exoribonuclease 3 [EC:3.1.-.-]	YP_009333466.1	YP_009333466.1 RdRp [Beihai sea slater virus 4]	False	0.405	145.0	2.091e-37								Exonuclease [PF00929.27]				0	False	
QGNH01001254.1_20	QGNH01001254.1	QGNH01001254.1	20	15874	16224	1	E																				0	False	
QGNH01001254.1_21	QGNH01001254.1	QGNH01001254.1	21	16266	16628	1	E																				0	False	
QGNH01001254.1_22	QGNH01001254.1	QGNH01001254.1	22	16625	16789	1	E																				0	False	
QGNH01001254.1_23	QGNH01001254.1	QGNH01001254.1	23	16853	17557	1	E																				0	False	
QGNH01001254.1_24	QGNH01001254.1	QGNH01001254.1	24	17990	18220	1	E																				0	False	
QGNH01001254.1_25	QGNH01001254.1	QGNH01001254.1	25	18207	18950	1	D																RNA ligase [PF09414.13]				0	False	
QGNH01001254.1_26	QGNH01001254.1	QGNH01001254.1	26	19201	19395	1	E																				0	False	
QGNH01001254.1_27	QGNH01001254.1	QGNH01001254.1	27	19388	19714	1	E																				0	False	
QGNH01001254.1_28	QGNH01001254.1	QGNH01001254.1	28	19683	19964	1	E																				0	False	
QGNH01001254.1_29	QGNH01001254.1	QGNH01001254.1	29	20132	20446	-1	E			YP_009043568.1	YP_009043568.1 hypothetical protein HH36_gp18 [Pseudomonas phage phiPSA1]	False	0.542	74.0	2.401e-15												0	False	
QGNH01001254.1_30	QGNH01001254.1	QGNH01001254.1	30	20436	20762	-1	E																				0	False	
QGNH01001254.1_31	QGNH01001254.1	QGNH01001254.1	31	20763	21101	-1	E																				0	False	
QGNH01001254.1_32	QGNH01001254.1	QGNH01001254.1	32	21102	22007	-1	D			YP_010657692.1	YP_010657692.1 lipoprotein [Alcaligenes phage vB_AfaP_QDWS595]	False	0.42	191.0	1.97e-52	MER0791869	I87	MER0791869 - family I87 unassigned peptidase inhibitors (Dyella jiangningensis) [I87.UPW]#I87#{inhibitor unit: 92-248}~source A0A023NYX7~	False	124.0	1.9800000000000002e-29	0.453		VOG01466	sp|Q5UP73|YR614_MIMIV Putative band 7 family protein R614; Xu	Xu	0	False	P
QGNH01001254.1_33	QGNH01001254.1	QGNH01001254.1	33	22497	22796	-1	E																				0	False	
QGNH01001254.1_34	QGNH01001254.1	QGNH01001254.1	34	23058	23618	-1	E																				0	False	
QGNH01001254.1_35	QGNH01001254.1	QGNH01001254.1	35	23914	24099	1	E																				0	False	
QGNH01001254.1_36	QGNH01001254.1	QGNH01001254.1	36	24105	24473	1	E																	VOG07750	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001254.1_37	QGNH01001254.1	QGNH01001254.1	37	24466	24765	1	E																				0	False	
QGNH01001254.1_38	QGNH01001254.1	QGNH01001254.1	38	25026	25208	-1	E																				0	False	
QGNH01001254.1_39	QGNH01001254.1	QGNH01001254.1	39	25406	25654	-1	E																				0	False	
QGNH01001254.1_40	QGNH01001254.1	QGNH01001254.1	40	25657	25935	-1	E																				0	False	
QGNH01001254.1_41	QGNH01001254.1	QGNH01001254.1	41	25947	26174	-1	E																				0	False	
QGNH01001254.1_42	QGNH01001254.1	QGNH01001254.1	42	26167	26430	-1	E																				0	False	
QGNH01001254.1_43	QGNH01001254.1	QGNH01001254.1	43	26414	26689	-1	E																				0	False	
QGNH01001254.1_44	QGNH01001254.1	QGNH01001254.1	44	26757	27038	-1	E																				0	False	
QGNH01001254.1_45	QGNH01001254.1	QGNH01001254.1	45	27010	27312	-1	E																				0	False	
QGNH01001254.1_46	QGNH01001254.1	QGNH01001254.1	46	27316	27531	-1	E																				0	False	
QGNH01001254.1_47	QGNH01001254.1	QGNH01001254.1	47	27528	27734	-1	E																				0	False	
QGNH01001254.1_48	QGNH01001254.1	QGNH01001254.1	48	27956	28201	1	E																				0	False	
QGNH01001254.1_49	QGNH01001254.1	QGNH01001254.1	49	28391	29452	1	E																				0	False	
QGNH01001254.1_50	QGNH01001254.1	QGNH01001254.1	50	29446	30018	1	D			YP_009113086.1	YP_009113086.1 DNA invertase [Escherichia phage P88]	False	0.49	171.0	1.3089999999999998e-47								Resolvase, N terminal domain [PF00239.24]				0	False	
QGNH01001254.1_51	QGNH01001254.1	QGNH01001254.1	51	30015	30215	1	C	K07733	prophage regulatory protein														Prophage CP4-57 regulatory protein (AlpA) [PF05930.15]				0	False	
QGNH01001254.1_52	QGNH01001254.1	QGNH01001254.1	52	30212	30496	1	E																				0	False	
QGNH01001254.1_53	QGNH01001254.1	QGNH01001254.1	53	30537	32387	-1	C	K17680	twinkle protein [EC:5.6.2.3]	YP_007237227.1	YP_007237227.1 DNA primase/helicase [Pseudomonas phage AF]	True	0.445	481.0	4.615e-147								DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]; Toprim-like [PF13155.9]; CHC2 zinc finger [PF01807.23]; Toprim domain [PF13662.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01001254.1_54	QGNH01001254.1	QGNH01001254.1	54	32412	33068	-1	E			YP_008853834.1	YP_008853834.1 replication initiation protein [Ralstonia phage RSK1]	False	0.436	63.0	4.758e-10												0	False	
QGNH01001254.1_55	QGNH01001254.1	QGNH01001254.1	55	33240	34073	1	E																				0	False	
QGNH01001254.1_56	QGNH01001254.1	QGNH01001254.1	56	34585	35298	1	E																				0	False	
QGNH01001254.1_57	QGNH01001254.1	QGNH01001254.1	57	35507	35968	1	E																				0	False	
QGNH01001254.1_58	QGNH01001254.1	QGNH01001254.1	58	36054	36587	1	E																				0	False	
QGNH01001254.1_59	QGNH01001254.1	QGNH01001254.1	59	36610	36867	1	E																				0	False	
QGNH01001254.1_60	QGNH01001254.1	QGNH01001254.1	60	36921	37328	-1	C	K03563	carbon storage regulator	YP_009273743.1	YP_009273743.1 transcriptional regulator [Pseudomonas phage YMC11/07/P54_PAE_BP]	False	0.64	67.0	1.689e-12								Global regulator protein family [PF02599.19]	VOG04594	sp|C4K832|CSRA_HAMD5 Translational regulator CsrA; Xr	Xr	0	False	V
QGNH01001254.1_61	QGNH01001254.1	QGNH01001254.1	61	37426	37638	1	E																				0	False	
QGNH01001254.1_62	QGNH01001254.1	QGNH01001254.1	62	37769	38326	-1	D																HD domain [PF13328.9]	VOG00925	sp|O87331|RELA_CORGL GTP pyrophosphokinase; Xh	Xh	0	False	
QGNH01001254.1_63	QGNH01001254.1	QGNH01001254.1	63	38591	39379	-1	E																				0	False	
QGNH01001254.1_64	QGNH01001254.1	QGNH01001254.1	64	39392	39859	-1	E																				0	False	
QGNH01001254.1_65	QGNH01001254.1	QGNH01001254.1	65	40284	41531	-1	E																				0	False	
QGNH01001254.1_66	QGNH01001254.1	QGNH01001254.1	66	41707	41814	-1	E																				0	False	
QGNH01001254.1_67	QGNH01001254.1	QGNH01001254.1	67	41904	42830	1	E			YP_010110107.1	YP_010110107.1 RecT-like ssDNA annealing protein [Gordonia phage Clown]	False	0.26	67.0	9.433e-11												0	False	
QGNH01001254.1_68	QGNH01001254.1	QGNH01001254.1	68	42963	43526	1	E																				0	False	
QGNH01001254.1_69	QGNH01001254.1	QGNH01001254.1	69	43663	43953	1	E																				0	False	
QGNH01001254.1_70	QGNH01001254.1	QGNH01001254.1	70	43950	44168	1	E																				0	False	
QGNH01001254.1_71	QGNH01001254.1	QGNH01001254.1	71	44222	45586	-1	E			YP_010668053.1	YP_010668053.1 terminase large subunit [Alteromonas phage ZP6]	False	0.395	271.0	1.857e-77									VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001254.1_72	QGNH01001254.1	QGNH01001254.1	72	45655	45942	-1	E																				0	False	
QGNH01001254.1_73	QGNH01001254.1	QGNH01001254.1	73	45967	46515	-1	E			YP_010655191.1	YP_010655191.1 hypothetical protein PP585_gp27 [Pseudoalteromonas phage TW1]	False	0.346	76.0	8.076e-15									VOG01484	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001254.1_74	QGNH01001254.1	QGNH01001254.1	74	46606	47193	-1	D			YP_009593367.1	YP_009593367.1 VRR-NUC domain-containing protein [Acinetobacter phage YMC11/11/R3177]	False	0.414	70.0	8.693e-13								VRR-NUC domain [PF08774.14]; Helix-turn-helix domain of resolvase [PF02796.18]	VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	
QGNH01001254.1_75	QGNH01001254.1	QGNH01001254.1	75	47328	47471	-1	E																				0	False	
QGNH01001254.1_76	QGNH01001254.1	QGNH01001254.1	76	47443	47691	-1	E																				0	False	
QGNH01001254.1_77	QGNH01001254.1	QGNH01001254.1	77	47691	47843	-1	E																	VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001254.1_78	QGNH01001254.1	QGNH01001254.1	78	47894	49954	-1	D																Phage T7 tail fibre protein [PF03906.17]				0	False	
QGNH01001254.1_79	QGNH01001254.1	QGNH01001254.1	79	49973	51496	-1	E																				0	False	
QGNH01001254.1_80	QGNH01001254.1	QGNH01001254.1	80	51571	55851	-1	E			YP_007001989.1	YP_007001989.1 hypothetical protein F365_gp38 [Escherichia phage TL-2011b]	False	0.191	100.0	1.294e-19												0	False	
QGNH01001254.1_81	QGNH01001254.1	QGNH01001254.1	81	55851	58091	-1	E																				0	False	
QGNH01001254.1_82	QGNH01001254.1	QGNH01001254.1	82	58203	58796	-1	E																				0	False	
QGNH01001254.1_83	QGNH01001254.1	QGNH01001254.1	83	58854	61598	-1	E			YP_007517711.1	YP_007517711.1 tail protein [Pelagibacter phage HTVC010P]	False	0.181	150.0	4.534e-35									VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xp;Xr;Xs	0	False	V
QGNH01001254.1_84	QGNH01001254.1	QGNH01001254.1	84	61613	62266	-1	E																				0	False	
QGNH01001254.1_85	QGNH01001254.1	QGNH01001254.1	85	62295	63185	-1	E																				0	False	
QGNH01001254.1_86	QGNH01001254.1	QGNH01001254.1	86	63285	65528	-1	E																				0	False	
