	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001072.1_1	QGNH01001072.1	QGNH01001072.1	1	3	107	-1	E											0	False	F
QGNH01001072.1_2	QGNH01001072.1	QGNH01001072.1	2	164	367	-1	E											0	False	F
QGNH01001072.1_3	QGNH01001072.1	QGNH01001072.1	3	541	2259	-1	D	YP_009797325.1	YP_009797325.1 portal protein [Faecalibacterium phage FP_Mushu]	False	0.257	143.0	1.074e-33	Protein of unknown function (DUF935) [PF06074.15]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01001072.1_4	QGNH01001072.1	QGNH01001072.1	4	2259	4325	-1	D							Phage terminase large subunit gpA, ATPase domain [PF05876.15]				0	False	F
QGNH01001072.1_5	QGNH01001072.1	QGNH01001072.1	5	4322	4918	-1	E											0	False	F
QGNH01001072.1_6	QGNH01001072.1	QGNH01001072.1	6	4968	5252	-1	E											0	False	F
QGNH01001072.1_7	QGNH01001072.1	QGNH01001072.1	7	5283	5816	-1	E											0	False	F
QGNH01001072.1_8	QGNH01001072.1	QGNH01001072.1	8	5813	6409	-1	D	YP_009639169.1	YP_009639169.1 endolysin [Xylella phage Salvo]	False	0.405	120.0	1.303e-29	Bacterial toxin homologue of phage lysozyme, C-term [PF16754.8]				0	False	F
QGNH01001072.1_9	QGNH01001072.1	QGNH01001072.1	9	6557	6760	1	E											0	False	F
QGNH01001072.1_10	QGNH01001072.1	QGNH01001072.1	10	6920	7753	1	E											0	False	F
QGNH01001072.1_11	QGNH01001072.1	QGNH01001072.1	11	7743	8036	-1	E											0	False	F
QGNH01001072.1_12	QGNH01001072.1	QGNH01001072.1	12	8033	8296	-1	E											0	False	F
QGNH01001072.1_13	QGNH01001072.1	QGNH01001072.1	13	8776	8985	1	E											0	False	F
QGNH01001072.1_14	QGNH01001072.1	QGNH01001072.1	14	9062	9589	1	E	YP_224250.1	YP_224250.1 hypothetical protein LPPPVgp22 [Listonella phage phiHSIC]	False	0.245	64.0	7.029e-11		VOG03715	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001072.1_15	QGNH01001072.1	QGNH01001072.1	15	9693	9938	1	E											0	False	F
QGNH01001072.1_16	QGNH01001072.1	QGNH01001072.1	16	9935	10297	1	E											0	False	F
QGNH01001072.1_17	QGNH01001072.1	QGNH01001072.1	17	10299	10583	1	E											0	False	F
