locus_tag	ftype	length_bp	gene	EC_number	COG	product
CMKNLPFP_00001	CDS	552				hypothetical protein
CMKNLPFP_00002	CDS	555				hypothetical protein
CMKNLPFP_00003	CDS	672				hypothetical protein
CMKNLPFP_00004	CDS	558				hypothetical protein
CMKNLPFP_00005	CDS	456				hypothetical protein
CMKNLPFP_00006	CDS	684				hypothetical protein
CMKNLPFP_00007	CDS	1017				hypothetical protein
CMKNLPFP_00008	CDS	1605				hypothetical protein
CMKNLPFP_00009	CDS	1257				hypothetical protein
CMKNLPFP_00010	CDS	1602				hypothetical protein
CMKNLPFP_00011	CDS	1263				hypothetical protein
CMKNLPFP_00012	CDS	471				hypothetical protein
CMKNLPFP_00013	CDS	1272				hypothetical protein
CMKNLPFP_00014	CDS	1815				hypothetical protein
CMKNLPFP_00015	CDS	633				hypothetical protein
CMKNLPFP_00016	CDS	207				hypothetical protein
CMKNLPFP_00017	CDS	858				hypothetical protein
CMKNLPFP_00018	CDS	732	trmI	2.1.1.219	COG2519	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase TrmI
CMKNLPFP_00019	CDS	597				hypothetical protein
CMKNLPFP_00020	CDS	618				hypothetical protein
CMKNLPFP_00021	CDS	2013				hypothetical protein
CMKNLPFP_00022	CDS	108				hypothetical protein
CMKNLPFP_00023	CDS	411				hypothetical protein
CMKNLPFP_00024	CDS	468				hypothetical protein
CMKNLPFP_00025	CDS	1167	metK	2.5.1.6		S-adenosylmethionine synthase
CMKNLPFP_00026	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
CMKNLPFP_00027	CDS	444	iscU2		COG0822	Iron-sulfur cluster assembly scaffold protein IscU 2
CMKNLPFP_00028	CDS	1317	iscS2	2.8.1.7	COG1104	Cysteine desulfurase IscS 2
CMKNLPFP_00029	CDS	417				hypothetical protein
CMKNLPFP_00030	CDS	531				hypothetical protein
CMKNLPFP_00031	CDS	1215				hypothetical protein
CMKNLPFP_00032	CDS	924				hypothetical protein
CMKNLPFP_00033	CDS	648				hypothetical protein
CMKNLPFP_00034	CDS	627				hypothetical protein
CMKNLPFP_00035	CDS	612				hypothetical protein
CMKNLPFP_00036	CDS	144				hypothetical protein
CMKNLPFP_00037	CDS	669				hypothetical protein
CMKNLPFP_00038	CDS	483				hypothetical protein
CMKNLPFP_00039	CDS	993		2.1.1.-	COG0144	tRNA (cytosine(49)-C(5))-methyltransferase
