locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01001434.1_1_1												Hypothetical
QGNH01001434.1_1_2												Hypothetical
QGNH01001434.1_1_3												Hypothetical
QGNH01001434.1_1_4												Hypothetical
QGNH01001434.1_1_5												Hypothetical
QGNH01001434.1_1_6												Hypothetical
QGNH01001434.1_1_7												Hypothetical
QGNH01001434.1_1_8												Hypothetical
QGNH01001434.1_1_9												Hypothetical
QGNH01001434.1_1_10			COG4695		phrog_2662	VOG00441, VOG03910	PHROG:phrog_2662	761	1.5e-69	225.6		portal protein
QGNH01001434.1_1_11												Hypothetical
QGNH01001434.1_1_12												Hypothetical
QGNH01001434.1_1_13												Hypothetical
QGNH01001434.1_1_14												Hypothetical
QGNH01001434.1_1_15												Hypothetical
QGNH01001434.1_1_16					phrog_442, phrog_8234		PHROG:phrog_442	313	6.9e-14	34.3		head-tail adaptor
QGNH01001434.1_1_17												Hypothetical
QGNH01001434.1_1_18												Hypothetical
QGNH01001434.1_1_19												Hypothetical
QGNH01001434.1_1_20												Hypothetical
QGNH01001434.1_1_21												Hypothetical
QGNH01001434.1_1_22												Hypothetical
QGNH01001434.1_1_23			COG5281				COG:COG5281	827	2.7e-10	30.0		; 
QGNH01001434.1_1_24			COG5448		phrog_2913		PHROG:phrog_2913	385	4.9e-23	48.5		glycoside hydrolase
QGNH01001434.1_1_25												Hypothetical
QGNH01001434.1_1_26		K13695	COG0791		phrog_329		PHROG:phrog_329	157	1.1e-13	42.5		minor tail protein
QGNH01001434.1_1_27					phrog_1101		PHROG:phrog_1101	1232	1.5e-23	60.3		tail protein
QGNH01001434.1_1_28												Hypothetical
QGNH01001434.1_1_29		K18235	COG4257				COG:COG4257	214	3.1e-17	52.9		Vgb; 
QGNH01001434.1_2_1												Hypothetical
QGNH01001434.1_2_2												Hypothetical
