	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001436.1_1	QGNH01001436.1	QGNH01001436.1	1	2	3868	-1	E											0	False	F
QGNH01001436.1_2	QGNH01001436.1	QGNH01001436.1	2	4016	5140	1	D	YP_009997125.1	YP_009997125.1 DUF932 domain-containing protein [Synechococcus virus S-ESS1]	False	0.299	168.0	1.25e-43	Domain of unknown function (DUF932) [PF06067.14]	VOG04221	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001436.1_3	QGNH01001436.1	QGNH01001436.1	3	5219	5467	1	E											0	False	
QGNH01001436.1_4	QGNH01001436.1	QGNH01001436.1	4	5468	6313	1	E											0	False	
QGNH01001436.1_5	QGNH01001436.1	QGNH01001436.1	5	6272	6385	-1	E											0	False	
QGNH01001436.1_6	QGNH01001436.1	QGNH01001436.1	6	6336	7760	-1	D	YP_453574.1	YP_453574.1 homing endonuclease [Xanthomonas phage OP1]	False	0.294	220.0	6.808999999999999e-60	Protein of unknown function (DUF723) [PF05265.16]	VOG00102	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01001436.1_7	QGNH01001436.1	QGNH01001436.1	7	7829	8497	-1	E											0	False	
QGNH01001436.1_8	QGNH01001436.1	QGNH01001436.1	8	8782	10611	-1	E											0	False	
QGNH01001436.1_9	QGNH01001436.1	QGNH01001436.1	9	10682	11128	-1	E											0	False	
QGNH01001436.1_10	QGNH01001436.1	QGNH01001436.1	10	11230	14877	-1	E											0	False	
QGNH01001436.1_11	QGNH01001436.1	QGNH01001436.1	11	14889	15743	-1	E	YP_010052629.1	YP_010052629.1 HNH endonuclease [Xanthomonas virus phiXaf18]	False	0.34	135.0	1.192e-33					0	False	
QGNH01001436.1_12	QGNH01001436.1	QGNH01001436.1	12	15682	15972	-1	E											0	False	
QGNH01001436.1_13	QGNH01001436.1	QGNH01001436.1	13	16073	17992	-1	E											0	False	
QGNH01001436.1_14	QGNH01001436.1	QGNH01001436.1	14	18021	18209	-1	E											0	False	
QGNH01001436.1_15	QGNH01001436.1	QGNH01001436.1	15	18225	18743	-1	E											0	False	
QGNH01001436.1_16	QGNH01001436.1	QGNH01001436.1	16	18799	18999	1	E											0	False	
QGNH01001436.1_17	QGNH01001436.1	QGNH01001436.1	17	19438	20724	-1	E											0	False	
QGNH01001436.1_18	QGNH01001436.1	QGNH01001436.1	18	20942	21895	-1	E											0	False	F
QGNH01001436.1_19	QGNH01001436.1	QGNH01001436.1	19	22030	22314	-1	E											0	False	F
QGNH01001436.1_20	QGNH01001436.1	QGNH01001436.1	20	22479	22730	-1	E											0	False	F
QGNH01001436.1_21	QGNH01001436.1	QGNH01001436.1	21	22697	23143	-1	E											0	False	F
QGNH01001436.1_22	QGNH01001436.1	QGNH01001436.1	22	23158	23766	-1	D							Restriction alleviation protein Lar [PF14354.9]				0	False	F
QGNH01001436.1_23	QGNH01001436.1	QGNH01001436.1	23	23789	24583	-1	D							Nucleotide modification associated domain 1 [PF07659.14]				0	False	F
QGNH01001436.1_24	QGNH01001436.1	QGNH01001436.1	24	24590	24883	-1	E											0	False	F
QGNH01001436.1_25	QGNH01001436.1	QGNH01001436.1	25	24887	25057	-1	E											0	False	F
QGNH01001436.1_26	QGNH01001436.1	QGNH01001436.1	26	25109	25540	-1	E											0	False	F
QGNH01001436.1_27	QGNH01001436.1	QGNH01001436.1	27	25647	26150	-1	E											0	False	F
