	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000277.1_1	QGNH01000277.1	QGNH01000277.1	1	1	132	-1	E											0	False	F
QGNH01000277.1_2	QGNH01000277.1	QGNH01000277.1	2	255	1190	-1	E	YP_009015338.1	YP_009015338.1 major head protein [Bacillus phage G]	False	0.378	190.0	5.206e-52		VOG04117	sp|P19693|CAPSA_BPT3 Major capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01000277.1_3	QGNH01000277.1	QGNH01000277.1	3	1206	1682	-1	E											0	False	F
QGNH01000277.1_4	QGNH01000277.1	QGNH01000277.1	4	2178	2801	1	D	YP_007010880.1	YP_007010880.1 homing endonuclease [Aeromonas phage Aes508]	False	0.576	91.0	1.795e-19	GIY-YIG catalytic domain [PF01541.27]	VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	F
QGNH01000277.1_5	QGNH01000277.1	QGNH01000277.1	5	2798	3247	-1	E											0	False	F
QGNH01000277.1_6	QGNH01000277.1	QGNH01000277.1	6	3303	4547	-1	E											0	False	F
QGNH01000277.1_7	QGNH01000277.1	QGNH01000277.1	7	4634	5485	-1	E	YP_009287971.1	YP_009287971.1 hypothetical protein BI081_gp249 [Mycobacterium phage Tonenili]	False	0.264	77.0	4.326e-14		VOG12310	REFSEQ head maturation protease; Xu	Xu	0	False	F
QGNH01000277.1_8	QGNH01000277.1	QGNH01000277.1	8	5495	6160	-1	E											0	False	
QGNH01000277.1_9	QGNH01000277.1	QGNH01000277.1	9	6160	6843	-1	E	YP_009015483.1	YP_009015483.1 virion structural protein [Bacillus phage G]	False	0.275	63.0	5.646e-10					0	False	
QGNH01000277.1_10	QGNH01000277.1	QGNH01000277.1	10	6893	10000	-1	E											0	False	
QGNH01000277.1_11	QGNH01000277.1	QGNH01000277.1	11	10012	11187	-1	D							Collagen triple helix repeat (20 copies) [PF01391.21]	VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000277.1_12	QGNH01000277.1	QGNH01000277.1	12	11237	15085	-1	E	YP_009015481.1	YP_009015481.1 tail sheath [Bacillus phage G]	False	0.215	115.0	3.189e-24		VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	VF
QGNH01000277.1_13	QGNH01000277.1	QGNH01000277.1	13	15179	15601	-1	E											0	False	F
