locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOJCEBCK_00001	CDS	420	1C			Non-structural protein 1
FOJCEBCK_00002	CDS	375	1B			Non-structural protein 2
FOJCEBCK_00003	CDS	1176	N			Nucleoprotein
FOJCEBCK_00004	CDS	726	P			Phosphoprotein
FOJCEBCK_00005	CDS	876	M			Matrix protein
FOJCEBCK_00006	CDS	198	SH			Small hydrophobic protein
FOJCEBCK_00007	CDS	900	G			Major surface glycoprotein G
FOJCEBCK_00008	CDS	1770	F			Fusion glycoprotein F0
FOJCEBCK_00009	CDS	588	M2-1			Matrix M2-1
FOJCEBCK_00010	CDS	282				hypothetical protein
FOJCEBCK_00011	CDS	6567	L			RNA-directed RNA polymerase L
