	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001346.1_1	QGNH01001346.1	QGNH01001346.1	1	3	1154	-1	E																				0	False	F
QGNH01001346.1_2	QGNH01001346.1	QGNH01001346.1	2	1166	1519	-1	E																				0	False	F
QGNH01001346.1_3	QGNH01001346.1	QGNH01001346.1	3	1529	1885	-1	E																				0	False	F
QGNH01001346.1_4	QGNH01001346.1	QGNH01001346.1	4	1933	3915	-1	E																				0	False	F
QGNH01001346.1_5	QGNH01001346.1	QGNH01001346.1	5	4037	4225	1	E																				0	False	F
QGNH01001346.1_6	QGNH01001346.1	QGNH01001346.1	6	4194	4487	1	D																Bacterial DNA-binding protein [PF00216.24]	VOG02563	sp|P0A3H0|DBH_GEOSE DNA-binding protein HU; Xr	Xr	0	False	VF
QGNH01001346.1_7	QGNH01001346.1	QGNH01001346.1	7	4557	4859	-1	E																				0	False	F
QGNH01001346.1_8	QGNH01001346.1	QGNH01001346.1	8	4903	5334	-1	E																				0	False	F
QGNH01001346.1_9	QGNH01001346.1	QGNH01001346.1	9	5306	5653	-1	D			YP_009883345.1	YP_009883345.1 endolysin [Salmonella phage SI7]	False	0.513	113.0	9.774e-29	MER0507159	M15C	MER0507159 - subfamily M15C unassigned peptidases (Proteus mirabilis) [M15.UPC]#M15C#{peptidase unit: 3-106}~source YP_008398136~	False	113.0	2.4780000000000003e-28	0.55					0	False	P
QGNH01001346.1_10	QGNH01001346.1	QGNH01001346.1	10	5653	6534	-1	E																				0	False	
QGNH01001346.1_11	QGNH01001346.1	QGNH01001346.1	11	6531	6992	-1	E																				0	False	
QGNH01001346.1_12	QGNH01001346.1	QGNH01001346.1	12	7109	7687	-1	D																Family of unknown function (DUF6496) [PF20106.2]				0	False	
QGNH01001346.1_13	QGNH01001346.1	QGNH01001346.1	13	7689	7955	-1	E																				0	False	
QGNH01001346.1_14	QGNH01001346.1	QGNH01001346.1	14	8009	8158	-1	E																				0	False	
QGNH01001346.1_15	QGNH01001346.1	QGNH01001346.1	15	8160	8408	-1	E																				0	False	
