locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
QGNH01000724.1_1												Hypothetical
QGNH01000724.1_2												Hypothetical
QGNH01000724.1_3												Hypothetical
QGNH01000724.1_4												Hypothetical
QGNH01000724.1_5					phrog_279	VOG01001	PHROG:phrog_279	495	9.7e-51	163.4		tail sheath
QGNH01000724.1_6												Hypothetical
QGNH01000724.1_7												Hypothetical
QGNH01000724.1_8												Hypothetical
QGNH01000724.1_9					phrog_1004	VOG02665	PHROG:phrog_1004	172	1.6e-14	44.6		virion structural protein
QGNH01000724.1_10												Hypothetical
QGNH01000724.1_11												Hypothetical
QGNH01000724.1_12												Hypothetical
QGNH01000724.1_13												Hypothetical
QGNH01000724.1_14												Hypothetical
QGNH01000724.1_15					phrog_1328	VOG02591	VOG:VOG02591	337	2.7e-15	46.0		sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein
QGNH01000724.1_16												Hypothetical
QGNH01000724.1_17												Hypothetical
QGNH01000724.1_18												Hypothetical
QGNH01000724.1_19												Hypothetical
QGNH01000724.1_20			COG2331		phrog_1076		COG:COG2331	89	2.7e-18	57.4		; 
QGNH01000724.1_21												Hypothetical
QGNH01000724.1_22			COG4695		phrog_2662, phrog_1033	VOG00344, VOG02129	PHROG:phrog_2662	607	2.6e-52	168.8		portal protein
QGNH01000724.1_23					phrog_826	VOG00678	PHROG:phrog_826	145	4.3e-48	154.1		HNH endonuclease
QGNH01000724.1_24												Hypothetical
QGNH01000724.1_25												Hypothetical
QGNH01000724.1_26												Hypothetical
QGNH01000724.1_27												Hypothetical
QGNH01000724.1_28						VOG01311	VOG:VOG01311	573	6.2e-63	203.3		REFSEQ terminase
QGNH01000724.1_29					phrog_4044	VOG02108	PHROG:phrog_4044	155	1.7e-14	36.2		terminase small subunit
QGNH01000724.1_30												Hypothetical
QGNH01000724.1_31												Hypothetical
QGNH01000724.1_32												Hypothetical
QGNH01000724.1_33												Hypothetical
QGNH01000724.1_34												Hypothetical
QGNH01000724.1_35					phrog_6002	VOG08455, VOG05016	PHROG:phrog_6002	352	1.3e-16	49.9		virion structural protein
