locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_049965.1_346_522_-												Hypothetical
NC_049965.1_676_936_-												Hypothetical
NC_049965.1_964_2682_-		K21237	COG0417		phrog_1907	VOG00710	KEGG:K21237	568	1.1e-300	988.5	2.7.7.7	gp2; Podoviridae DNA polymerase
NC_049965.1_2705_3505_-					phrog_6358	VOG09657	PHROG:phrog_6358	266	5.4e-118	383.5		DNA terminal protein
NC_049965.1_3569_3745_+												Hypothetical
NC_049965.1_3790_4164_-					phrog_14995	VOG02756	PHROG:phrog_14995	124	5.5e-75	239.9		single strand DNA binding protein
NC_049965.1_4426_4740_-					phrog_6370	VOG09653	PHROG:phrog_6370	104	2.2e-43	137.0		dsDNA binding protein
NC_049965.1_5042_5338_+					phrog_10439	VOG02738	PHROG:phrog_10439	98	4.5e-48	152.4		head scaffolding protein
NC_049965.1_5369_6715_+					phrog_2006	VOG01056	VOG:VOG01056	448	4e-173	566.5		sp|G9M952|CAPSD_BPPS4 Major capsid protein
NC_049965.1_6715_7557_+					phrog_14753	VOG01102	PHROG:phrog_14753	280	1.3e-166	542.9		head fiber protein
NC_049965.1_7571_9370_+					phrog_2248	VOG07463	VOG:VOG07463	599	5.1e-208	682.8		sp|P07534|DIT9_BPPZA Tail knob protein gp9
NC_049965.1_9375_10304_+					phrog_2038	VOG07464	VOG:VOG07464	309	1.6e-124	405.7		sp|P04332|PORTL_BPPH2 Portal protein
NC_049965.1_10312_11178_+					phrog_3225	VOG02160	PHROG:phrog_3225	288	1.4e-83	270.3		adaptor Ad4
NC_049965.1_11191_13755_+		K13925	COG5434	GH55	phrog_4775	VOG02206, VOG17297	PHROG:phrog_4775	854	0	1173.4		pre-neck appendage protein
NC_049965.1_13767_14861_+												Hypothetical
NC_049965.1_14871_15275_+					phrog_199	VOG07462	PHROG:phrog_199	134	9.8e-27	83.7		holin
NC_049965.1_15277_16053_+	K01185	K01185, K19220	COG3772, COG1388	GH24, CBM50, CBM50	phrog_7, phrog_4602, phrog_4602	VOG00595, VOG04453, VOG04453	FOAM:K01185	258	3.1e-65	211.2	3.2.1.17	E3.2.1.17; lysozyme
NC_049965.1_16064_17062_+					phrog_2150	VOG04092	VOG:VOG04092	332	1.3e-138	452.3		sp|P07541|PKG16_BPPZA DNA packaging protein
NC_049965.1_17364_17756_-					phrog_6682	VOG09661	PHROG:phrog_6682	130	4.6e-54	172.5		GP16.7-like replication protein
NC_049965.1_17758_18075_-												Hypothetical
NC_049965.1_18072_18398_-												Hypothetical
NC_049965.1_18400_18903_-					phrog_22213	VOG04991	PHROG:phrog_22213	167	2.2e-91	294.8		replication protein
