	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000459.1_1	QGNH01000459.1	QGNH01000459.1	1	2	202	1	E											0	False	F
QGNH01000459.1_2	QGNH01000459.1	QGNH01000459.1	2	110	1126	-1	D							Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01000459.1_3	QGNH01000459.1	QGNH01000459.1	3	1393	1911	-1	E											0	False	F
QGNH01000459.1_4	QGNH01000459.1	QGNH01000459.1	4	1947	2267	-1	E											0	False	F
QGNH01000459.1_5	QGNH01000459.1	QGNH01000459.1	5	2485	2880	1	E											0	False	F
QGNH01000459.1_6	QGNH01000459.1	QGNH01000459.1	6	3179	3373	1	E											0	False	F
QGNH01000459.1_7	QGNH01000459.1	QGNH01000459.1	7	3611	4267	1	E											0	False	F
QGNH01000459.1_8	QGNH01000459.1	QGNH01000459.1	8	4329	5012	1	E											0	False	F
QGNH01000459.1_9	QGNH01000459.1	QGNH01000459.1	9	5009	5446	-1	E											0	False	
QGNH01000459.1_10	QGNH01000459.1	QGNH01000459.1	10	5449	6288	-1	E											0	False	
QGNH01000459.1_11	QGNH01000459.1	QGNH01000459.1	11	6320	6505	-1	E											0	False	
QGNH01000459.1_12	QGNH01000459.1	QGNH01000459.1	12	6652	7170	-1	E								VOG00130	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01000459.1_13	QGNH01000459.1	QGNH01000459.1	13	7160	7279	-1	E											0	False	
QGNH01000459.1_14	QGNH01000459.1	QGNH01000459.1	14	7403	7861	-1	E											0	False	
QGNH01000459.1_15	QGNH01000459.1	QGNH01000459.1	15	7854	8258	-1	E	NP_690803.1	NP_690803.1 HNH endonuclease [Bacillus phage phi105]	False	0.315	60.0	6.269e-10					1	False	
QGNH01000459.1_16	QGNH01000459.1	QGNH01000459.1	16	8251	8391	-1	E											0	False	
QGNH01000459.1_17	QGNH01000459.1	QGNH01000459.1	17	8401	10464	-1	D	YP_010082063.1	YP_010082063.1 terminase large subunit [Ralstonia phage Dina]	False	0.333	286.0	8.727e-80	Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000459.1_18	QGNH01000459.1	QGNH01000459.1	18	10961	12328	-1	D							Protein of unknown function (DUF3987) [PF13148.9]				0	False	F
QGNH01000459.1_19	QGNH01000459.1	QGNH01000459.1	19	12325	12777	-1	E											0	False	F
QGNH01000459.1_20	QGNH01000459.1	QGNH01000459.1	20	12743	12934	-1	E											0	False	F
QGNH01000459.1_21	QGNH01000459.1	QGNH01000459.1	21	13172	13513	-1	E											0	False	F
QGNH01000459.1_22	QGNH01000459.1	QGNH01000459.1	22	13559	13813	-1	E											0	False	F
QGNH01000459.1_23	QGNH01000459.1	QGNH01000459.1	23	13834	14130	-1	E											0	False	F
QGNH01000459.1_24	QGNH01000459.1	QGNH01000459.1	24	14127	14384	-1	D							Helix-turn-helix domain [PF12728.10]				0	False	F
