locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_020840_1												Hypothetical
NC_020840_2	K07451	K07451			phrog_2323		PHROG:phrog_2323	124	6.1e-34	108.5		HNH endonuclease
NC_020840_3												Hypothetical
NC_020840_4						VOG04788	VOG:VOG04788	116	2.3e-53	170.6		REFSEQ hypothetical protein
NC_020840_5					phrog_270	VOG00234	PHROG:phrog_270	382	3.3e-17	54.0		replication initiation protein
NC_020840_6		K02314	COG0305		phrog_19	VOG04360	COG:COG0305	497	1.9e-83	272.2		DnaB:
NC_020840_7												Hypothetical
NC_020840_8												Hypothetical
NC_020840_9												Hypothetical
NC_020840_10												Hypothetical
NC_020840_11		K05925	COG4725		phrog_359	VOG03909	VOG:VOG03909	170	1.6e-60	196.6		sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI
NC_020840_12		K01159	COG0817		phrog_159	VOG00053	PHROG:phrog_159	188	1.3e-22	70.9		RuvC-like Holliday junction resolvase
NC_020840_13					phrog_26995	VOG29037	VOG:VOG29037	240	2.2e-136	446.3		REFSEQ hypothetical protein
NC_020840_14						VOG29196	VOG:VOG29196	81	2.9e-44	141.8		REFSEQ hypothetical protein
NC_020840_15		K10906			phrog_412	VOG00518	VOG:VOG00518	392	1.1e-31	101.5		sp|P15032|RECE_ECOLI Exodeoxyribonuclease 8
NC_020840_16												Hypothetical
NC_020840_17					phrog_561	VOG08192	PHROG:phrog_561	441	1.9e-45	147.4		RecT-like ssDNA annealing protein
NC_020840_18					phrog_25433	VOG13614	VOG:VOG13614	188	3.3e-12	37.4		REFSEQ hypothetical protein
NC_020840_19												Hypothetical
NC_020840_20												Hypothetical
NC_020840_21			COG4422		phrog_2045	VOG04018	VOG:VOG04018	301	5.8e-113	368.7		REFSEQ hypothetical protein
NC_020840_22												Hypothetical
NC_020840_23												Hypothetical
NC_020840_24		K08309	COG0741	GH23	phrog_669	VOG00923	VOG:VOG00923	223	1.9e-64	210.0		REFSEQ endolysin
NC_020840_25												Hypothetical
NC_020840_26					phrog_15388	VOG02515	VOG:VOG02515	128	1.5e-32	105.0		REFSEQ tail fiber protein
NC_020840_27					phrog_4271, phrog_4271	VOG04279	PHROG:phrog_4271	773	1.5e-173	338.8		tail protein
NC_020840_28		K13695	COG0791		phrog_329		PHROG:phrog_329	151	1.8e-18	58.8		minor tail protein
NC_020840_29			COG5449		phrog_778, phrog_3545	VOG04054	VOG:VOG04054	586	5.3e-114	372.8		REFSEQ tail assembly protein
NC_020840_30					phrog_2448	VOG02230	VOG:VOG02230	346	1.2e-128	421.3		REFSEQ hypothetical protein
NC_020840_31			COG5448		phrog_2913	VOG01961	COG:COG5448	229	1.1e-48	157.4		:
NC_020840_32		K06240	COG5412		phrog_1535, phrog_167	VOG02237, VOG02237	VOG:VOG02237	920	2.2e-259	781.2		REFSEQ tail length tape measure protein
NC_020840_33					phrog_2115		PHROG:phrog_2115	118	1.2e-14	46.4		tail protein
NC_020840_34			COG5437		phrog_158	VOG00377	VOG:VOG00377	156	3.7e-50	161.7		sp|P85503|STRU3_BPPAJ Structural protein 3
NC_020840_35					phrog_347	VOG00335	VOG:VOG00335	139	4.1e-23	73.3		REFSEQ tail terminator
NC_020840_36					phrog_5	VOG00130	PHROG:phrog_5	183	1.6e-15	49.1		tail completion or Neck1 protein
NC_020840_37			COG5614		phrog_25	VOG00080	COG:COG5614	122	2.8e-24	76.9		:
NC_020840_38					phrog_1962		PHROG:phrog_1962	236	1.7e-19	59.1		glycosyltransferase
NC_020840_39												Hypothetical
NC_020840_40		K21402	COG2242		phrog_8156	VOG00316	VOG:VOG00316	209	8e-39	125.6		REFSEQ methyltransferase
NC_020840_41			COG1216				COG:COG1216	246	4.5e-15	45.5		WcaE:
NC_020840_42		K03428	COG4976		phrog_24759	VOG02443	VOG:VOG02443	193	1.9e-69	224.7		REFSEQ methyltransferase
NC_020840_43					phrog_4603	VOG03892	VOG:VOG03892	208	6.6e-57	183.8		REFSEQ alpha-2;3-sialyltransferase
NC_020840_44				GT101		VOG30831	VOG:VOG30831	204	5.6e-108	351.3		sp|A0A0H2URB1|GLYD_STRPN Glycosyltransferase GlyD
NC_020840_45					phrog_442	VOG00412	VOG:VOG00412	218	3.7e-40	129.3		sp|Q6QGD9|HCP_BPT5 Head completion protein
NC_020840_46												Hypothetical
NC_020840_47												Hypothetical
NC_020840_48			COG4653		phrog_10	VOG00134	VOG:VOG00134	434	1.3e-76	250.3		sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17
NC_020840_49		K06904	COG3740		phrog_80	VOG02183	COG:COG3740	260	2.6e-62	202.8		:
NC_020840_50			COG4695		phrog_12	VOG00344	COG:COG4695	433	3.5e-117	383.3		BeeE:
NC_020840_51			COG4626		phrog_9	VOG07294	COG:COG4626	599	1.7e-157	516.9		YmfN:
NC_020840_52			COG3747		phrog_83	VOG00738	COG:COG3747	157	5.6e-31	99.7		:
