	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000275.1_1	QGNH01000275.1	QGNH01000275.1	1	2	370	1	E											0	False	F
QGNH01000275.1_2	QGNH01000275.1	QGNH01000275.1	2	507	758	1	E											0	False	F
QGNH01000275.1_3	QGNH01000275.1	QGNH01000275.1	3	770	1399	1	E											0	False	F
QGNH01000275.1_4	QGNH01000275.1	QGNH01000275.1	4	1396	1740	1	E											0	False	F
QGNH01000275.1_5	QGNH01000275.1	QGNH01000275.1	5	1737	2402	1	E											0	False	F
QGNH01000275.1_6	QGNH01000275.1	QGNH01000275.1	6	2408	3118	1	D	YP_009036376.1	YP_009036376.1 homing endonuclease [Enterococcus phage VD13]	False	0.293	100.0	2.512e-22	Putative endonuclease segE, GIY-YIG domain [PF19835.2]; GIY-YIG catalytic domain [PF01541.27]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	F
QGNH01000275.1_7	QGNH01000275.1	QGNH01000275.1	7	3090	5126	1	E											0	False	F
QGNH01000275.1_8	QGNH01000275.1	QGNH01000275.1	8	5204	6172	1	E											0	False	
QGNH01000275.1_9	QGNH01000275.1	QGNH01000275.1	9	6176	8155	1	D	YP_002300346.1	YP_002300346.1 portal protein [Bacillus phage SPO1]	False	0.22	106.0	4.114e-22	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xs;Xr;Xp	0	False	V
QGNH01000275.1_10	QGNH01000275.1	QGNH01000275.1	10	8185	8982	1	D	YP_009036376.1	YP_009036376.1 homing endonuclease [Enterococcus phage VD13]	False	0.281	100.0	4.018e-22	GIY-YIG catalytic domain [PF01541.27]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	
QGNH01000275.1_11	QGNH01000275.1	QGNH01000275.1	11	9039	9371	1	E											0	False	
QGNH01000275.1_12	QGNH01000275.1	QGNH01000275.1	12	9387	9752	1	E											0	False	
QGNH01000275.1_13	QGNH01000275.1	QGNH01000275.1	13	9756	10352	1	E											0	False	
QGNH01000275.1_14	QGNH01000275.1	QGNH01000275.1	14	10330	11424	1	E											0	False	F
QGNH01000275.1_15	QGNH01000275.1	QGNH01000275.1	15	11424	11633	1	E											0	False	F
QGNH01000275.1_16	QGNH01000275.1	QGNH01000275.1	16	11793	13307	1	D	YP_001456771.1	YP_001456771.1 DNA helicase [Corynebacterium phage BFK20]	False	0.251	115.0	3.27e-25	Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]	VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000275.1_17	QGNH01000275.1	QGNH01000275.1	17	13304	13594	1	E											0	False	F
QGNH01000275.1_18	QGNH01000275.1	QGNH01000275.1	18	13591	13890	1	E											0	False	F
QGNH01000275.1_19	QGNH01000275.1	QGNH01000275.1	19	13938	14258	1	E											0	False	F
QGNH01000275.1_20	QGNH01000275.1	QGNH01000275.1	20	14255	14806	1	E	YP_006560431.1	YP_006560431.1 hypothetical protein B618_gp32 [Nonlabens phage P12024L]	False	0.632	63.0	2.958e-10		VOG00386	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000275.1_21	QGNH01000275.1	QGNH01000275.1	21	14934	15185	1	E											0	False	F
QGNH01000275.1_22	QGNH01000275.1	QGNH01000275.1	22	15182	15664	1	D							Matrixin [PF00413.27]				0	False	F
